target_id	length	eff_length	est_counts	tpm
U00096.3|b0811|AAC73898.1|CDS|glnH	747	568	35	2.50365
U00096.3|b0812|AAC73899.1|CDS|dps	504	325	49	6.12586
U00096.3|b0813|AAC73900.1|CDS|rhtA	888	709	6	0.343843
U00096.3|b0814|AAC73901.1|CDS|ompX	516	337	775	93.4386
U00096.3|b0815|AAC73902.1|CDS|opgE	1584	1405	24	0.694048
U00096.3|b4705|AHA50631.1|CDS|mntS	129	6.9214	0	0
U00096.3|b0817|AAC73904.1|CDS|mntR	468	289	19	2.67122
U00096.3|b0818|AAC73905.1|CDS|ybiR	1119	940	12	0.51869
U00096.3|b0819|AAC73906.1|CDS|ldtB	921	742	63	3.44978
U00096.3|b0820|AAC73907.1|CDS|ybiT	1593	1414	160	4.59754
U00096.3|b0821|AAC73908.1|CDS|ybiU	1266	1087	10	0.373788
U00096.3|b0822|AAC73909.1|CDS|ybiV	816	637	9	0.57406
U00096.3|b0823|AAC73910.1|CDS|ybiW	2433	2254	13	0.234339
U00096.3|b0824|AAC73911.2|CDS|ybiY	900	721	5	0.281766
U00096.3|b0825|AAC73912.2|CDS|fsaA	663	484	2	0.167896
U00096.3|b0826|AAC73913.1|CDS|moeB	750	571	7	0.4981
U00096.3|b0827|AAC73914.1|CDS|moeA	1236	1057	22	0.845673
U00096.3|b0828|AAC73915.1|CDS|iaaA	966	787	9	0.464646
U00096.3|b0829|AAC73916.2|CDS|gsiA	1872	1693	12	0.287991
U00096.3|b0830|AAC73917.1|CDS|gsiB	1539	1360	3	0.0896266
U00096.3|b0831|AAC73918.1|CDS|gsiC	921	742	2	0.109517
U00096.3|b0832|AAC73919.1|CDS|gsiD	912	733	6	0.332584
U00096.3|b0833|AAC73920.1|CDS|yliE	2349	2170	13	0.24341
U00096.3|b0834|AAC73921.1|CDS|yliF	1329	1150	3	0.105993
U00096.3|b0835|AAC73922.1|CDS|rimO	1326	1147	32	1.13355
U00096.3|b0836|AAC73923.1|CDS|bssR	384	205	2	0.396397
U00096.3|b0837|AAC73924.1|CDS|yliI	1116	937	4	0.17345
U00096.3|b0838|AAC73925.2|CDS|gstB	627	448	10	0.906936
U00096.3|b0839|AAC73926.1|CDS|dacC	1203	1024	21	0.833247
U00096.3|b0840|AAC73927.1|CDS|deoR	759	580	18	1.26095
U00096.3|b0841|AAC73928.1|CDS|ybjG	597	418	11	1.06923
U00096.3|b0842|AAC73929.1|CDS|mdfA	1233	1054	21	0.809531
U00096.3|b0843|AAC73930.1|CDS|ybjH	285	106	2	0.766617
U00096.3|b0844|AAC73931.2|CDS|ybjI	816	637	12	0.765414
U00096.3|b0845|AAC73932.1|CDS|ybjJ	1209	1030	6	0.236684
U00096.3|b0846|AAC73933.1|CDS|rcdA	537	358	7	0.794456
U00096.3|b0847|AAC73934.1|CDS|ybjL	1686	1507	45	1.21326
U00096.3|b0848|AAC73935.1|CDS|ybjM	378	199	6	1.22505
U00096.3|b0849|AAC73936.1|CDS|grxA	258	79.0036	1	0.51429
U00096.3|b0850|AAC73937.1|CDS|ybjC	288	109	5	1.86379
U00096.3|b0851|AAC73938.1|CDS|nfsA	723	544	42	3.13693
U00096.3|b0852|AAC73939.1|CDS|rimK	903	724	29	1.62747
U00096.3|b0853|AAC73940.1|CDS|ybjN	477	298	13	1.77248
U00096.3|b0854|AAC73941.1|CDS|potF	1113	934	0	0
U00096.3|b0855|AAC73942.2|CDS|potG	1134	955	0	0
U00096.3|b0856|AAC73943.1|CDS|potH	954	775	1	0.0524267
U00096.3|b0857|AAC73944.1|CDS|potI	846	667	0	0
U00096.3|b0858|AAC73945.1|CDS|ybjO	489	310	8	1.04853
U00096.3|b0859|AAC73946.1|CDS|rlmC	1128	949	25	1.07036
U00096.3|b0860|AAC73947.1|CDS|artJ	732	553	8	0.587786
U00096.3|b0861|AAC73948.1|CDS|artM	669	490	18	1.49256
U00096.3|b0862|AAC73949.1|CDS|artQ	717	538	12	0.906262
U00096.3|b0863|AAC73950.1|CDS|artI	732	553	27	1.98378
U00096.3|b0864|AAC73951.1|CDS|artP	729	550	20	1.47748
U00096.3|b0865|AAC73952.1|CDS|ybjP	516	337	7	0.843962
U00096.3|b0866|AAC73953.1|CDS|ybjQ	324	145	4	1.12085
U00096.3|b0867|AAC73954.1|CDS|amiD	831	652	12	0.747805
U00096.3|b0868|AAC73955.2|CDS|ybjS	1014	835	22	1.07051
U00096.3|b0869|AAC73956.2|CDS|ybjT	1431	1252	7	0.227169
U00096.3|b0870|AAC73957.1|CDS|ltaE	1002	823	7	0.345583
U00096.3|b0871|AAC73958.1|CDS|poxB	1719	1540	10	0.263836
U00096.3|b0872|AAC73959.1|CDS|hcr	969	790	5	0.257156
U00096.3|b0873|AAC73960.2|CDS|hcp	1653	1474	7	0.192955
U00096.3|b0874|AAC73961.2|CDS|ybjE	900	721	10	0.563533
U00096.3|b0875|AAC73962.1|CDS|aqpZ	696	517	4	0.314358
U00096.3|b0876|AAC73963.1|CDS|ybjD	1659	1480	26	0.713783
U00096.3|b0877|AAC73964.1|CDS|ybjX	993	814	78	3.89336
U00096.3|b0878|AAC73965.2|CDS|macA	1116	937	7	0.303538
U00096.3|b0879|AAC73966.1|CDS|macB	1947	1768	12	0.275774
U00096.3|b0880|AAC73967.1|CDS|cspD	225	46.6066	8	6.97425
U00096.3|b0881|AAC73968.1|CDS|clpS	321	142	17	4.86424
U00096.3|b0882|AAC73969.1|CDS|clpA	2277	2098	151	2.92433
U00096.3|b0883|NA|tRNA|serW	88	4.54805	0	0
U00096.3|b0884|AAC73970.1|CDS|infA	219	41.1625	53	52.3153
U00096.3|b0885|AAC73971.1|CDS|aat	705	526	5	0.386224
U00096.3|b0886|AAC73972.1|CDS|cydC	1722	1543	15	0.394984
U00096.3|b0887|AAC73973.1|CDS|cydD	1767	1588	24	0.614066
U00096.3|b0888|AAC73974.1|CDS|trxB	966	787	86	4.43995
U00096.3|b0889|AAC73975.1|CDS|lrp	495	316	29	3.72877
U00096.3|b0890|AAC73976.1|CDS|ftsK	3990	3811	106	1.13011
U00096.3|b0891|AAC73977.2|CDS|lolA	612	433	15	1.40753
U00096.3|b0892|AAC73978.1|CDS|rarA	1344	1165	12	0.418514
U00096.3|b0893|AAC73979.1|CDS|serS	1293	1114	157	5.72623
U00096.3|b0894|AAC73980.2|CDS|dmsA	2445	2266	44	0.788946
U00096.3|b0895|AAC73981.1|CDS|dmsB	618	439	10	0.925529
U00096.3|b0896|AAC73982.1|CDS|dmsC	864	685	13	0.771094
U00096.3|b0897|AAC73983.1|CDS|ycaC	627	448	1	0.0906936
U00096.3|b0898|AAC73984.1|CDS|ycaD	1149	970	9	0.376986
U00096.3|b0899|AAC73985.2|CDS|ycaM	1431	1252	7	0.227169
U00096.3|b0900|AAC73986.1|CDS|ycaN	909	730	3	0.166976
U00096.3|b0901|AAC73987.1|CDS|ycaK	591	412	8	0.788946
U00096.3|b0902|AAC73988.1|CDS|pflA	741	562	11	0.795263
U00096.3|b0903|AAC73989.1|CDS|pflB	2283	2104	1275	24.6218
U00096.3|b0904|AAC73990.1|CDS|focA	858	679	29	1.73533
U00096.3|b0905|AAC73991.2|CDS|ycaO	1761	1582	214	5.49619
U00096.3|b0906|AAC73992.1|CDS|ycaP	693	514	1	0.0790481
U00096.3|b0907|AAC73993.1|CDS|serC	1089	910	24	1.07158
U00096.3|b0908|AAC73994.1|CDS|aroA	1284	1105	25	0.919247
U00096.3|b0909|AAC73995.2|CDS|ycaL	765	586	3	0.208007
U00096.3|b0910|AAC73996.1|CDS|cmk	684	505	135	10.8617
U00096.3|b0911|AAC73997.1|CDS|rpsA	1674	1495	11653	316.702
U00096.3|b0912|AAC73998.1|CDS|ihfB	285	106	23	8.8161
U00096.3|b0913|AAC73999.2|CDS|ycaI	2265	2086	21	0.409034
U00096.3|b0914|AAC74000.1|CDS|msbA	1749	1570	87	2.25151
U00096.3|b0915|AAC74001.1|CDS|lpxK	987	808	18	0.90514
U00096.3|b0916|AAC74002.1|CDS|ycaQ	1233	1054	12	0.462589
U00096.3|b0917|AAC74003.1|CDS|ycaR	183	17.7996	1	2.28268
U00096.3|b0918|AAC74004.1|CDS|kdsB	747	568	32	2.28905
U00096.3|b0919|AAC74005.1|CDS|ycbJ	894	715	8	0.45461
U00096.3|b0920|AAC74006.1|CDS|elyC	780	601	10	0.676052
U00096.3|b0921|AAC74007.1|CDS|smtA	786	607	39	2.61054
U00096.3|b0922|AAC74008.1|CDS|mukF	1323	1144	54	1.91788
U00096.3|b0923|AAC74009.2|CDS|mukE	705	526	29	2.2401
U00096.3|b0924|AAC74010.1|CDS|mukB	4461	4282	203	1.92621
U00096.3|b0925|AAC74011.1|CDS|ldtD	1848	1669	28	0.681642
U00096.3|b0926|AAC74012.1|CDS|ycbK	549	370	19	2.08644
U00096.3|b0927|AAC74013.1|CDS|ycbL	648	469	18	1.55939
U00096.3|b0928|AAC74014.1|CDS|aspC	1191	1012	65	2.60968
U00096.3|b0929|AAC74015.1|CDS|ompF	1089	910	260	11.6088
U00096.3|b0930|AAC74016.1|CDS|asnS	1401	1222	387	12.8675
U00096.3|b0931|AAC74017.1|CDS|pncB	1203	1024	66	2.61878
U00096.3|b0932|AAC74018.1|CDS|pepN	2613	2434	130	2.17009
U00096.3|b0933|AAC74019.1|CDS|ssuB	768	589	1	0.0689826
U00096.3|b0934|AAC74020.2|CDS|ssuC	792	613	2	0.132564
U00096.3|b0935|AAC74021.1|CDS|ssuD	1146	967	2	0.0840346
U00096.3|b0936|AAC74022.2|CDS|ssuA	960	781	2	0.104048
U00096.3|b0937|AAC74023.1|CDS|ssuE	576	397	1	0.102344
U00096.3|b0938|AAC74024.2|CDS|elfA	540	361	3	0.337651
U00096.3|b0939|AAC74025.1|CDS|elfD	702	523	2	0.155376
U00096.3|b0940|AAC74026.1|CDS|elfC	2601	2422	7	0.11743
U00096.3|b0941|AAC74027.1|CDS|elfG	1071	892	5	0.227751
U00096.3|b0942|AAC74028.1|CDS|ycbU	543	364	3	0.334869
U00096.3|b0943|AAC74029.2|CDS|ycbV	516	337	1	0.120566
U00096.3|b0944|AAC74030.2|CDS|ycbF	711	532	1	0.0763735
U00096.3|b0945|AAC74031.1|CDS|pyrD	1011	832	17	0.830195
U00096.3|b0946|AAC74032.2|CDS|zapC	543	364	14	1.56272
U00096.3|b0947|AAC74033.1|CDS|ycbX	1110	931	30	1.30926
U00096.3|b0948|AAC74034.1|CDS|rlmL	2109	1930	66	1.38944
U00096.3|b0949|AAC74035.1|CDS|uup	1908	1729	66	1.55097
U00096.3|b0950|AAC74036.1|CDS|pqiA	1254	1075	19	0.718124
U00096.3|b0951|AAC74037.1|CDS|pqiB	1641	1462	17	0.47245
U00096.3|b0952|AAC74038.2|CDS|pqiC	564	385	9	0.949809
U00096.3|b0953|AAC74039.1|CDS|rmf	168	12.9312	0	0
U00096.3|b0954|AAC74040.1|CDS|fabA	519	340	156	18.6423
U00096.3|b0955|AAC74041.1|CDS|ycbZ	1761	1582	49	1.25847
U00096.3|b0956|AAC74042.1|CDS|matP	453	274	11	1.63116
U00096.3|b0957|AAC74043.1|CDS|ompA	1041	862	9642	454.48
U00096.3|b0958|AAC74044.1|CDS|sulA	510	331	16	1.96402
U00096.3|b0959|AAC74045.1|CDS|sxy	630	451	6	0.540542
U00096.3|b0960|AAC74046.2|CDS|yccS	2154	1975	38	0.781756
U00096.3|b0961|AAC74047.1|CDS|yccF	447	268	11	1.66768
U00096.3|b0962|AAC74048.1|CDS|helD	2055	1876	19	0.411505
U00096.3|b0963|AAC74049.2|CDS|mgsA	459	280	9	1.30599
U00096.3|b0964|AAC74050.1|CDS|yccT	663	484	1	0.0839478
U00096.3|b0965|AAC74051.2|CDS|yccU	414	235	12	2.07476
U00096.3|b0966|AAC74052.2|CDS|hspQ	318	139	61	17.8307
U00096.3|b0967|AAC74053.2|CDS|rlmI	1191	1012	33	1.32491
U00096.3|b0968|AAC74054.1|CDS|yccX	279	100	1	0.406307
U00096.3|b0969|AAC74055.2|CDS|tusE	330	151	2	0.538155
U00096.3|b0970|AAC74056.1|CDS|yccA	660	481	18	1.52048
U00096.3|b0971|NA|tRNA|serT	88	4.54805	0	0
U00096.3|b0972|AAC74057.1|CDS|hyaA	1119	940	3	0.129673
U00096.3|b0973|AAC74058.1|CDS|hyaB	1794	1615	4	0.100633
U00096.3|b0974|AAC74059.1|CDS|hyaC	708	529	0	0
U00096.3|b0975|AAC74060.1|CDS|hyaD	588	409	1	0.0993416
U00096.3|b0976|AAC74061.1|CDS|hyaE	399	220	1	0.184685
U00096.3|b0977|AAC74062.1|CDS|hyaF	858	679	3	0.179517
U00096.3|b0978|AAC74063.1|CDS|cbdA	1545	1366	4	0.118977
U00096.3|b0979|AAC74064.1|CDS|cbdB	1137	958	6	0.254472
U00096.3|b4592|ABP93439.1|CDS|cbdX	93	4.74468	0	0
U00096.3|b0980|AAC74065.1|CDS|appA	1299	1120	5	0.181387
U00096.3|b0981|AAC74066.1|CDS|etk	2181	2002	16	0.324721
U00096.3|b0982|AAC74067.2|CDS|etp	447	268	2	0.303214
U00096.3|b0983|AAC74068.1|CDS|gfcE	1140	961	5	0.211398
U00096.3|b0984|AAC74069.1|CDS|gfcD	2097	1918	10	0.211839
U00096.3|b0985|AAC74070.1|CDS|gfcC	747	568	6	0.429198
U00096.3|b0986|AAC74071.1|CDS|gfcB	645	466	2	0.174381
U00096.3|b0987|AAC74072.2|CDS|gfcA	306	127	6	1.91956
U00096.3|b4516|ABD18646.1|CDS|insA	276	97.0001	8.56691	3.58845
U00096.3|b0988|AAC74073.1|CDS|insB1	504	325	8.10345	1.01307
U00096.3|b0989|AAC74074.1|CDS|cspH	213	36.0583	0	0
U00096.3|b0990|AAC74075.1|CDS|cspG	213	36.0583	2	2.25361
U00096.3|b0991|AAC74076.1|CDS|ymcE	231	52.2911	0	0
U00096.3|b4517|ABD18647.1|CDS|gnsA	174	14.6185	0	0
U00096.3|b0992|AAC74077.1|CDS|yccM	1074	895	11	0.499372
U00096.3|b0993|AAC74078.2|CDS|torS	2745	2566	15	0.237514
U00096.3|b0994|AAC74079.1|CDS|torT	1029	850	2	0.0956017
U00096.3|b0995|AAC74080.1|CDS|torR	693	514	7	0.553337
U00096.3|b0996|AAC74081.1|CDS|torC	1173	994	2	0.081752
U00096.3|b0997|AAC74082.1|CDS|torA	2547	2368	4	0.068633
U00096.3|b0998|AAC74083.1|CDS|torD	600	421	3	0.28953
U00096.3|b0999|AAC74084.1|CDS|cbpM	306	127	2	0.639854
U00096.3|b1000|AAC74085.1|CDS|cbpA	921	742	10	0.547584
U00096.3|b1001|AAC74086.1|CDS|yccE	1257	1078	2	0.0753817
U00096.3|b1002|AAC74087.1|CDS|agp	1242	1063	14	0.535118
U00096.3|b1003|AAC74088.1|CDS|yccJ	228	49.4247	5	4.11037
U00096.3|b1004|AAC74089.1|CDS|wrbA	597	418	10	0.972027
U00096.3|b4518|AAC74090.2|CDS|ymdF	174	14.6185	0	0
U00096.3|b1006|AAC74091.2|CDS|rutG	1329	1150	5	0.176655
U00096.3|b1007|AAC74092.2|CDS|rutF	495	316	2	0.257156
U00096.3|b1008|AAC74093.1|CDS|rutE	591	412	2	0.197237
U00096.3|b1009|AAC74094.1|CDS|rutD	801	622	1	0.0653227
U00096.3|b1010|AAC74095.1|CDS|rutC	387	208	0	0
U00096.3|b1011|AAC74096.2|CDS|rutB	693	514	1	0.0790481
U00096.3|b1012|AAC74097.1|CDS|rutA	1149	970	3	0.125662
U00096.3|b1013|AAC74098.1|CDS|rutR	639	460	14	1.23659
U00096.3|b1014|AAC74099.1|CDS|putA	3963	3784	45	0.483188
U00096.3|b1015|AAC74100.1|CDS|putP	1509	1330	31	0.947032
U00096.3|b4490|NA|CDS|efeU	830	651	20	1.24826
U00096.3|b1018|AAC74103.1|CDS|efeO	1128	949	21	0.899099
U00096.3|b1019|AAC74104.1|CDS|efeB	1272	1093	16	0.594777
U00096.3|b1020|AAC74105.1|CDS|phoH	1065	886	9	0.412727
U00096.3|b1021|AAC74106.1|CDS|pgaD	414	235	0	0
U00096.3|b1022|AAC74107.1|CDS|pgaC	1326	1147	2	0.0708469
U00096.3|b1023|AAC74108.1|CDS|pgaB	2019	1840	8	0.176655
U00096.3|b1024|AAC74109.1|CDS|pgaA	2424	2245	13	0.235278
U00096.3|b1025|AAC74110.1|CDS|ycdT	1359	1180	12	0.413194
U00096.3|b1026|AAC74111.1|CDS|insF1	867	688	0	0
U00096.3|b1027|AAC74112.2|CDS|insE1	300	121	2.92377	0.981775
U00096.3|b1028|NA|CDS|ymdE	342	163	1	0.249268
U00096.3|b1029|AAC74114.1|CDS|ycdU	987	808	4	0.201142
U00096.3|b1032|NA|tRNA|serX	88	4.54805	0	0
U00096.3|b1033|AAC74117.2|CDS|ghrA	939	760	15	0.801922
U00096.3|b1034|AAC74118.1|CDS|ycdX	738	559	22	1.59906
U00096.3|b1035|AAC74119.1|CDS|ycdY	555	376	8	0.864484
U00096.3|b1036|AAC74120.2|CDS|ycdZ	492	313	16	2.07697
U00096.3|b1037|AAC74121.1|CDS|csgG	834	655	4	0.248127
U00096.3|b1038|AAC74122.1|CDS|csgF	417	238	1	0.170717
U00096.3|b1039|AAC74123.1|CDS|csgE	390	211	1	0.192563
U00096.3|b1040|AAC74124.1|CDS|csgD	651	472	0	0
U00096.3|b1041|AAC74125.1|CDS|csgB	456	277	1	0.146681
U00096.3|b1042|AAC74126.1|CDS|csgA	456	277	1	0.146681
U00096.3|b1043|AAC74127.1|CDS|csgC	333	154	0	0
U00096.3|b1044|AAC74128.1|CDS|ymdA	312	133	0	0
U00096.3|b1045|AAC74129.1|CDS|ymdB	534	355	1	0.114453
U00096.3|b1046|AAC74130.2|CDS|clsC	1422	1243	17	0.55569
U00096.3|b1047|AAC74131.1|CDS|opgC	1158	979	5	0.207511
U00096.3|b1048|AAC74132.1|CDS|opgG	1536	1357	64	1.91626
U00096.3|b1049|AAC74133.1|CDS|opgH	2544	2365	91	1.56338
U00096.3|b1050|AAC74134.1|CDS|yceK	228	49.4247	3	2.46622
U00096.3|b1051|AAC74135.2|CDS|msyB	375	196	0	0
U00096.3|b1053|AAC74137.1|CDS|mdtG	1227	1048	8	0.310158
U00096.3|b1054|AAC74138.1|CDS|lpxL	921	742	24	1.3142
U00096.3|b1055|AAC74139.1|CDS|yceA	1053	874	27	1.25518
U00096.3|b1056|AAC74140.1|CDS|yceI	576	397	8	0.818755
U00096.3|b1057|AAC74141.1|CDS|yceJ	567	388	0	0
U00096.3|b1058|AAC74142.1|CDS|yceO	141	8.14747	0	0
U00096.3|b1059|AAC74143.1|CDS|solA	1119	940	8	0.345793
U00096.3|b1060|AAC74144.1|CDS|bssS	255	76.0064	42	22.4519
U00096.3|b1061|AAC74145.1|CDS|dinI	246	67.0317	5	3.03071
U00096.3|b1062|AAC74146.1|CDS|pyrC	1047	868	18	0.842573
U00096.3|b1063|AAC74147.1|CDS|yceB	561	382	12	1.27636
U00096.3|b1064|AAC74148.1|CDS|grxB	648	469	30	2.59898
U00096.3|b1065|AAC74149.2|CDS|mdtH	1209	1030	1	0.0394473
U00096.3|b1066|AAC74150.1|CDS|rimJ	585	406	6	0.600454
U00096.3|b1067|AAC74151.1|CDS|yceH	648	469	6	0.519796
U00096.3|b1068|AAC74152.1|CDS|yceM	924	745	11	0.599917
U00096.3|b1069|AAC74153.1|CDS|murJ	1536	1357	30	0.898247
U00096.3|b1070|AAC74154.1|CDS|flgN	417	238	8	1.36574
U00096.3|b1071|AAC74155.1|CDS|flgM	294	115	6	2.11986
U00096.3|b1072|AAC74156.1|CDS|flgA	660	481	11	0.929185
U00096.3|b1073|AAC74157.1|CDS|flgB	417	238	12	2.04861
U00096.3|b1074|AAC74158.1|CDS|flgC	405	226	8	1.43826
U00096.3|b1075|AAC74159.1|CDS|flgD	696	517	19	1.4932
U00096.3|b1076|AAC74160.1|CDS|flgE	1209	1030	42	1.65679
U00096.3|b1077|AAC74161.1|CDS|flgF	756	577	7	0.49292
U00096.3|b1078|AAC74162.1|CDS|flgG	783	604	16	1.07631
U00096.3|b1079|AAC74163.1|CDS|flgH	699	520	3	0.234408
U00096.3|b1080|AAC74164.1|CDS|flgI	1098	919	9	0.397907
U00096.3|b1081|AAC74165.1|CDS|flgJ	942	763	6	0.319508
U00096.3|b1082|AAC74166.1|CDS|flgK	1644	1465	28	0.77656
U00096.3|b1083|AAC74167.1|CDS|flgL	954	775	22	1.15339
U00096.3|b1084|AAC74168.1|CDS|rne	3186	3007	178	2.40514
U00096.3|b1085|AAC74169.2|CDS|yceQ	321	142	13	3.71971
U00096.3|b1086|AAC74170.1|CDS|rluC	960	781	40	2.08096
U00096.3|b1087|AAC74171.2|CDS|yceF	585	406	11	1.10083
U00096.3|b1088|AAC74172.1|CDS|yceD	522	343	1202	142.385
U00096.3|b1089|AAC74173.1|CDS|rpmF	174	14.6185	24	66.7058
U00096.3|b1090|AAC74174.2|CDS|plsX	1071	892	64	2.91521
U00096.3|b1091|AAC74175.1|CDS|fabH	954	775	147	7.70673
U00096.3|b1092|AAC74176.1|CDS|fabD	930	751	210	11.3615
U00096.3|b1093|AAC74177.1|CDS|fabG	735	556	527	38.5115
U00096.3|b1094|AAC74178.1|CDS|acpP	237	58.1281	462	322.931
U00096.3|b1095|AAC74179.1|CDS|fabF	1242	1063	770	29.4315
U00096.3|b1096|AAC74180.1|CDS|pabC	810	631	8	0.515128
U00096.3|b1097|AAC74181.1|CDS|yceG	1023	844	22	1.05909
U00096.3|b1098|AAC74182.1|CDS|tmk	642	463	10	0.877553
U00096.3|b1099|AAC74183.1|CDS|holB	1005	826	20	0.983795
U00096.3|b1100|AAC74184.1|CDS|ycfH	798	619	8	0.525114
U00096.3|b1101|AAC74185.1|CDS|ptsG	1434	1255	523	16.9322
U00096.3|b1102|AAC74186.1|CDS|fhuE	2190	2011	24	0.484902
U00096.3|b1103|AAC74187.1|CDS|hinT	360	181	20	4.48958
U00096.3|b1104|AAC74188.1|CDS|ycfL	378	199	16	3.26679
U00096.3|b1105|AAC74189.1|CDS|lpoB	642	463	22	1.93062
U00096.3|b1106|AAC74190.1|CDS|thiK	825	646	15	0.943438
U00096.3|b1107|AAC74191.1|CDS|nagZ	1026	847	28	1.34316
U00096.3|b1108|AAC74192.2|CDS|ycfP	543	364	22	2.4557
U00096.3|b1109|AAC74193.1|CDS|ndh	1305	1126	172	6.20647
U00096.3|b1110|AAC74194.1|CDS|ycfJ	540	361	18	2.02591
U00096.3|b1111|AAC74195.2|CDS|ycfQ	633	454	11	0.984445
U00096.3|b1112|AAC74196.1|CDS|bhsA	258	79.0036	15	7.71434
U00096.3|b1113|AAC74197.1|CDS|ldtC	963	784	10	0.518249
U00096.3|b1114|AAC74198.1|CDS|mfd	3447	3268	53	0.658944
U00096.3|b1115|AAC74199.1|CDS|ycfT	1074	895	2	0.0907949
U00096.3|b1116|AAC74200.1|CDS|lolC	1200	1021	19	0.756106
U00096.3|b1117|AAC74201.2|CDS|lolD	702	523	9	0.69919
U00096.3|b1118|AAC74202.1|CDS|lolE	1245	1066	12	0.457382
U00096.3|b1119|AAC74203.1|CDS|nagK	912	733	11	0.609738
U00096.3|b1120|AAC74204.2|CDS|cobB	729	550	11	0.812614
U00096.3|b1121|AAC74205.1|CDS|ycfZ	789	610	4	0.266431
U00096.3|b1122|AAC74206.2|CDS|ymfA	462	283	4	0.574286
U00096.3|b1123|AAC74207.1|CDS|potD	1047	868	80	3.74477
U00096.3|b1124|AAC74208.1|CDS|potC	795	616	18	1.18726
U00096.3|b1125|AAC74209.1|CDS|potB	828	649	28	1.75294
U00096.3|b1126|AAC74210.1|CDS|potA	1137	958	74	3.13849
U00096.3|b1127|AAC74211.1|CDS|pepT	1227	1048	11	0.426468
U00096.3|b1128|AAC74212.2|CDS|roxA	1122	943	40	1.72347
U00096.3|b1129|AAC74213.1|CDS|phoQ	1461	1282	26	0.824024
U00096.3|b1130|AAC74214.1|CDS|phoP	672	493	37	3.04936
U00096.3|b1131|AAC74215.1|CDS|purB	1371	1192	61	2.07926
U00096.3|b1132|AAC74216.1|CDS|hflD	642	463	22	1.93062
U00096.3|b1133|AAC74217.2|CDS|mnmA	1107	928	60	2.62699
U00096.3|b1134|AAC74218.1|CDS|nudJ	462	283	2	0.287143
U00096.3|b1135|AAC74219.2|CDS|rluE	654	475	4	0.342153
U00096.3|b1136|AAC74220.1|CDS|icd	1251	1072	170	6.44331
U00096.3|b1137|AAC74221.1|CDS|ymfD	666	487	0	0
U00096.3|b1138|AAC74222.1|CDS|ymfE	705	526	0	0
U00096.3|b1139|AAC74223.1|CDS|lit	894	715	0	0
U00096.3|b1140|AAC74224.1|CDS|intE	1128	949	0	0
U00096.3|b1141|AAC74225.1|CDS|xisE	246	67.0317	0	0
U00096.3|b1143|AAC74227.2|CDS|ymfI	342	163	0	0
U00096.3|b1144|AAC74228.2|CDS|ymfJ	309	130	0	0
U00096.3|b1145|AAC74229.1|CDS|cohE	675	496	0	0
U00096.3|b1146|AAC74230.2|CDS|croE	201	27.2129	0	0
U00096.3|b1147|AAC74231.2|CDS|ymfL	558	379	0	0
U00096.3|b1148|AAC74232.1|CDS|ymfM	339	160	0	0
U00096.3|b4692|NA|CDS|oweE	234	55.1953	0	0
U00096.3|b4693|NA|CDS|aaaE	1134	955	0	0
U00096.3|b1150|AAC74234.1|CDS|ymfR	183	17.7996	0	0
U00096.3|b1151|NA|CDS|beeE	412	233	0	0
U00096.3|b1152|NA|CDS|jayE	780	601	0	0
U00096.3|b1153|AAC74237.1|CDS|ymfQ	585	406	0	0
U00096.3|b1154|AAC74238.1|CDS|stfP	630	451	0	0
U00096.3|b1155|AAC74239.1|CDS|tfaP	414	235	0	0
U00096.3|b1156|AAC74240.1|CDS|tfaE	603	424	0	0
U00096.3|b1157|NA|CDS|stfE	501	322	0	0
U00096.3|b1158|AAC74242.1|CDS|pinE	555	376	0	0
U00096.3|b1159|AAC74243.1|CDS|mcrA	834	655	0	0
U00096.3|b4519|NA|CDS|icdC	165	12.1958	1	3.33154
U00096.3|b1160|AAC74244.1|CDS|iraM	324	145	14	3.92297
U00096.3|b1161|AAC74245.1|CDS|ycgX	405	226	2	0.359564
U00096.3|b1162|AAC74246.1|CDS|bluR	732	553	16	1.17557
U00096.3|b1163|AAC74247.1|CDS|bluF	1212	1033	3	0.117998
U00096.3|b1164|AAC74248.1|CDS|ycgZ	237	58.1281	4	2.79594
U00096.3|b1165|AAC74249.1|CDS|ymgA	273	94.0001	2	0.864482
U00096.3|b1166|AAC74250.1|CDS|ariR	267	88.0006	0	0
U00096.3|b1167|AAC74251.1|CDS|ymgC	249	70.019	1	0.580281
U00096.3|b1168|AAC74252.2|CDS|ycgG	1524	1345	5	0.151044
U00096.3|b4520|ABD18651.1|CDS|ymgF	219	41.1625	0	0
U00096.3|b4491|NA|CDS|ycgH	2648	2469	19	0.312671
U00096.3|b1171|AAC74255.2|CDS|ymgD	330	151	17	4.57432
U00096.3|b1172|AAC74256.5|CDS|ymgG	345	166	18	4.40574
U00096.3|b4593|ABP93440.1|CDS|ymgI	174	14.6185	0	0
U00096.3|b4594|ABP93441.1|CDS|ymgJ	186	19.0638	0	0
U00096.3|b4521|NA|CDS|ycgI	344	165	1	0.246247
U00096.3|b1174|AAC74258.1|CDS|minE	267	88.0006	5	2.30855
U00096.3|b1175|AAC74259.1|CDS|minD	813	634	40	2.56345
U00096.3|b1176|AAC74260.1|CDS|minC	696	517	25	1.96474
U00096.3|b1177|AAC74261.1|CDS|ycgJ	369	190	7	1.49692
U00096.3|b1178|AAC74262.1|CDS|pliG	402	223	8	1.4576
