strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,9m,YP_003045606.1,12514739.322916666,12544606.095105967,1.0,ecoli,346844499389.33325,346844499389.33325,3.608170043045388e-5,1.0
11-42,9m,YP_003045607.1,199160997.22916666,117910246.18319619,1.0,ecoli,346844499389.33325,346844499389.33325,5.742083198084923e-4,1.0
11-42,9m,YP_003045608.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045609.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045610.1,43734994.216145836,37713489.242524445,1.0,ecoli,346844499389.33325,346844499389.33325,1.260939536107599e-4,1.0
11-42,9m,YP_003045611.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045612.1,753290749.5,450823168.370133,1.0,ecoli,346844499389.33325,346844499389.33325,0.0021718399767799994,1.0
11-42,9m,YP_003045613.1,57008266.37434896,43244001.290686965,2.0,ecoli,346844499389.33325,346844499389.33325,1.6436260766631658e-4,1.0
11-42,9m,YP_003045614.1,51755284.520833336,29537626.597734347,1.0,ecoli,346844499389.33325,346844499389.33325,1.492175444960365e-4,1.0
11-42,9m,YP_003045615.1,615630646.5104166,525909073.52026427,2.0,ecoli,346844499389.33325,346844499389.33325,0.0017749471235505186,1.0
11-42,9m,YP_003045633.1,311598932.421875,358960385.19987446,1.0,ecoli,346844499389.33325,346844499389.33325,8.983822230725502e-4,1.0
11-42,9m,YP_003045634.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045635.1,123680515.16666667,107140989.68206552,1.0,ecoli,346844499389.33325,346844499389.33325,3.5658779477380493e-4,1.0
11-42,9m,YP_003045647.1,4253541.677083333,296332.02137700736,1.0,ecoli,346844499389.33325,346844499389.33325,1.2263540821815741e-5,1.0
11-42,9m,YP_003045650.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045652.1,42839396.0,29484201.859794695,1.0,ecoli,346844499389.33325,346844499389.33325,1.2351182179744688e-4,1.0
11-42,9m,YP_003045656.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045659.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045660.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045662.1,802903201.28125,958157455.1821332,2.0,ecoli,346844499389.33325,346844499389.33325,0.002314879442213643,1.0
11-42,9m,YP_003045664.1,76983429.02083333,40841756.256291755,2.0,ecoli,346844499389.33325,346844499389.33325,2.2195372611176793e-4,1.0
11-42,9m,YP_003045668.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045671.1,45759773.979166664,18498821.688142475,1.0,ecoli,346844499389.33325,346844499389.33325,1.3193166983974938e-4,1.0
11-42,9m,YP_003045673.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045674.1,114720683.5,109957246.54726169,2.0,ecoli,346844499389.33325,346844499389.33325,3.307553779921011e-4,1.0
11-42,9m,YP_003045675.1,154474350.03125,152912516.23911938,2.0,ecoli,346844499389.33325,346844499389.33325,4.453706208494672e-4,1.0
11-42,9m,YP_003045678.1,604930353.8194444,349274168.23385376,3.0,ecoli,346844499389.33325,346844499389.33325,0.001744096720243528,1.0
11-42,9m,YP_003045679.1,1924635638.4635417,1062697189.2674247,2.0,ecoli,346844499389.33325,346844499389.33325,0.005548987058615961,1.0
11-42,9m,YP_003045679.1; YP_003043925.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045684.1,6537482163.510417,2119909919.2403786,2.0,ecoli,346844499389.33325,346844499389.33325,0.018848452764914942,1.0
11-42,9m,YP_003045686.1,48349853.5625,23730457.92888521,1.0,ecoli,346844499389.33325,346844499389.33325,1.3939922255542893e-4,1.0
11-42,9m,YP_003045687.1,10065431866.585938,12938270558.303135,2.0,ecoli,346844499389.33325,346844499389.33325,0.02902001295770149,1.0
11-42,9m,YP_003045688.1,98003452.25,52638097.82008486,1.0,ecoli,346844499389.33325,346844499389.33325,2.8255732013207174e-4,1.0
11-42,9m,YP_003045691.1,18417516.354166668,14340621.038991082,1.0,ecoli,346844499389.33325,346844499389.33325,5.3100211727714296e-5,1.0
11-42,9m,YP_003045696.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045714.1,199754990.91927084,106717303.80107334,2.0,ecoli,346844499389.33325,346844499389.33325,5.759208846355257e-4,1.0
11-42,9m,YP_003045722.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045723.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045724.1,340996719.4791667,298007083.5808766,2.0,ecoli,346844499389.33325,346844499389.33325,9.831400529042196e-4,1.0
11-42,9m,YP_003045726.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045728.1,16748353.5,23641581.631417066,1.0,ecoli,346844499389.33325,346844499389.33325,4.828778755173499e-5,1.0
11-42,9m,YP_003045729.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045731.1,61487114.158854164,64184062.13480636,2.0,ecoli,346844499389.33325,346844499389.33325,1.7727573672671922e-4,1.0
11-42,9m,YP_003045732.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045735.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045736.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045738.1,9647459.984375,9486731.2940206,2.0,ecoli,346844499389.33325,346844499389.33325,2.781494301152436e-5,1.0
11-42,9m,YP_003045760.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045772.1,11765858.479166666,5421451.40325221,1.0,ecoli,346844499389.33325,346844499389.33325,3.3922574813445375e-5,1.0
11-42,9m,YP_003045784.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045799.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045813.1,2272626386.5234375,1127554599.146488,2.0,ecoli,346844499389.33325,346844499389.33325,0.006552291849877118,1.0
11-42,9m,YP_003045814.1,186690210.61458334,80255641.27792117,1.0,ecoli,346844499389.33325,346844499389.33325,5.382533410311444e-4,1.0
11-42,9m,YP_003045826.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045828.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045831.1,188800029.6158854,161437128.6749491,1.0,ecoli,346844499389.33325,346844499389.33325,5.443362369831248e-4,1.0
11-42,9m,YP_003045831.1; YP_003046164.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045836.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045845.1,59598713.645833336,103228000.10033189,1.0,ecoli,346844499389.33325,346844499389.33325,1.7183122047708684e-4,1.0
11-42,9m,YP_003045850.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045870.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045874.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045897.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045910.1,340345427.8645833,229967899.7477934,1.0,ecoli,346844499389.33325,346844499389.33325,9.812622903456955e-4,1.0
11-42,9m,YP_003045910.1; YP_003047170.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045911.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045913.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045915.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045917.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045918.1,43744450.8125,41332083.21150266,2.0,ecoli,346844499389.33325,346844499389.33325,1.2612121826789248e-4,1.0
11-42,9m,YP_003045920.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045921.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045922.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045923.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045929.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045930.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045932.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045933.1,127820914.86328125,120441316.04056413,2.0,ecoli,346844499389.33325,346844499389.33325,0.00036852513183379667,1.0
11-42,9m,YP_003045941.1,17034051.168619793,14231242.344127964,1.0,ecoli,346844499389.33325,346844499389.33325,4.911149289843301e-5,1.0
11-42,9m,YP_003045943.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045944.1,749625902.3020834,471107343.55360186,2.0,ecoli,346844499389.33325,346844499389.33325,0.0021612737224372923,1.0
11-42,9m,YP_003045945.1,2976963471.5,1428873415.376874,2.0,ecoli,346844499389.33325,346844499389.33325,0.008582991734743806,1.0
11-42,9m,YP_003045953.1,336093482.7760417,233417494.45999354,1.0,ecoli,346844499389.33325,346844499389.33325,9.69003352706414e-4,1.0
11-42,9m,YP_003045955.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045956.1,118065978.64583333,96072337.0839653,2.0,ecoli,346844499389.33325,346844499389.33325,3.404003201829768e-4,1.0
11-42,9m,YP_003045958.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045960.1,411660138.3697917,311739443.4297264,2.0,ecoli,346844499389.33325,346844499389.33325,0.0011868723277854345,1.0
11-42,9m,YP_003045965.1,23894208.0,12606967.433625314,1.0,ecoli,346844499389.33325,346844499389.33325,6.889026074240472e-5,1.0
11-42,9m,YP_003045966.1,30752859.234375,25674146.928449992,1.0,ecoli,346844499389.33325,346844499389.33325,8.866468774485274e-5,1.0
11-42,9m,YP_003045968.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045969.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003045975.1,92261358.9375,50869366.672926664,1.0,ecoli,346844499389.33325,346844499389.33325,2.6600208191261107e-4,1.0
11-42,9m,YP_003045978.1,48201458.25,36228183.71410347,1.0,ecoli,346844499389.33325,346844499389.33325,1.3897137862893948e-4,1.0
11-42,9m,YP_003045980.1,44522037.0,17455135.15075854,1.0,ecoli,346844499389.33325,346844499389.33325,1.2836310530623112e-4,1.0
11-42,9m,YP_003045987.1,1193942.4635416667,217552.07486712193,1.0,ecoli,346844499389.33325,346844499389.33325,3.442298971567271e-6,1.0
11-42,9m,YP_003046014.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046028.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046064.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046065.1,31556173.25,11117935.860367801,1.0,ecoli,346844499389.33325,346844499389.33325,9.098075162085292e-5,1.0
11-42,9m,YP_003046069.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046076.1,40572756.083333336,23574968.652028434,1.0,ecoli,346844499389.33325,346844499389.33325,1.1697678975669838e-4,1.0
11-42,9m,YP_003046085.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046092.1,405483051.1145833,150174639.8895201,2.0,ecoli,346844499389.33325,346844499389.33325,0.0011690629426976387,1.0
11-42,9m,YP_003046094.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046095.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046098.1,987293587.375,698447866.8075317,1.0,ecoli,346844499389.33325,346844499389.33325,0.0028465020754639735,1.0
11-42,9m,YP_003046107.1,43046494.291666664,26818786.741553072,1.0,ecoli,346844499389.33325,346844499389.33325,1.2410891441973522e-4,1.0
11-42,9m,YP_003046113.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046119.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046120.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046122.1,230337734.1597222,144210115.25830826,3.0,ecoli,346844499389.33325,346844499389.33325,6.640951047667269e-4,1.0
11-42,9m,YP_003046134.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046138.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046152.1,25913766.294270832,21002089.342580173,1.0,ecoli,346844499389.33325,346844499389.33325,7.471292276479959e-5,1.0
11-42,9m,YP_003046166.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046182.1,50885112.875,42173657.28913689,1.0,ecoli,346844499389.33325,346844499389.33325,1.4670872095302114e-4,1.0
11-42,9m,YP_003046199.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046202.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046208.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046214.1,408784667.46875,152827104.52278984,2.0,ecoli,346844499389.33325,346844499389.33325,0.0011785819529745198,1.0
11-42,9m,YP_003046216.1,386311152.3802083,223800795.22157753,1.0,ecoli,346844499389.33325,346844499389.33325,0.0011137877436729181,1.0
11-42,9m,YP_003046217.1,2067707907.7135417,1801741322.9314697,2.0,ecoli,346844499389.33325,346844499389.33325,0.005961483925372961,1.0
11-42,9m,YP_003046219.1,37121209.151041664,41543151.727518685,1.0,ecoli,346844499389.33325,346844499389.33325,1.0702550917312681e-4,1.0
11-42,9m,YP_003046220.1,324140232.0729167,71205057.54184273,1.0,ecoli,346844499389.33325,346844499389.33325,9.345405005517155e-4,1.0
11-42,9m,YP_003046221.1,182380383.58333334,98532426.14540972,2.0,ecoli,346844499389.33325,346844499389.33325,5.258275218561595e-4,1.0
11-42,9m,YP_003046222.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046225.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046226.1,93608992.36979167,73871554.92994642,1.0,ecoli,346844499389.33325,346844499389.33325,2.698874929099438e-4,1.0
11-42,9m,YP_003046227.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046228.1,149956620.10416666,85162808.86607403,1.0,ecoli,346844499389.33325,346844499389.33325,4.323453892686365e-4,1.0
11-42,9m,YP_003046230.1,309159174.546875,172798513.86911723,1.0,ecoli,346844499389.33325,346844499389.33325,8.913480683453006e-4,1.0
11-42,9m,YP_003046231.1,659929318.140625,543515510.9783889,1.0,ecoli,346844499389.33325,346844499389.33325,0.00190266623602946,1.0
11-42,9m,YP_003046233.1,47349860.48372396,47139771.43181016,2.0,ecoli,346844499389.33325,346844499389.33325,1.365161061140938e-4,1.0
11-42,9m,YP_003046235.1,27310473.40625,20210482.83742348,1.0,ecoli,346844499389.33325,346844499389.33325,7.873981987413319e-5,1.0
11-42,9m,YP_003046236.1,2285721731.0833335,1488117052.0902312,1.0,ecoli,346844499389.33325,346844499389.33325,0.0065900475143981134,1.0
11-42,9m,YP_003046239.1,116175540.66145833,116690520.38522446,2.0,ecoli,346844499389.33325,346844499389.33325,3.34949929625527e-4,1.0
11-42,9m,YP_003046241.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046242.1,31682413.333333332,8205019.837947135,1.0,ecoli,346844499389.33325,346844499389.33325,9.13447189997665e-5,1.0
11-42,9m,YP_003046243.1,94211797.078125,118365295.38213423,3.0,ecoli,346844499389.33325,346844499389.33325,2.716254611043209e-4,1.0
11-42,9m,YP_003046245.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046248.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046251.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046254.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046270.1,34164759.09765625,19563513.01277436,2.0,ecoli,346844499389.33325,346844499389.33325,9.850166042075898e-5,1.0
11-42,9m,YP_003046273.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046274.1,135546611.80208334,169946031.62759838,2.0,ecoli,346844499389.33325,346844499389.33325,3.907993698638194e-4,1.0
11-42,9m,YP_003046275.1,3860433142.655382,2678238090.5495133,3.0,ecoli,346844499389.33325,346844499389.33325,0.011130155298562318,1.0
11-42,9m,YP_003046276.1,680838712.3333334,147698045.14378503,1.0,ecoli,346844499389.33325,346844499389.33325,0.001962950871448278,1.0
11-42,9m,YP_003046278.1,35524809.104166664,27012325.15244905,2.0,ecoli,346844499389.33325,346844499389.33325,1.0242287009513746e-4,1.0
11-42,9m,YP_003046279.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046281.1,271949546.3125,145134265.1367781,1.0,ecoli,346844499389.33325,346844499389.33325,7.840676348948997e-4,1.0
11-42,9m,YP_003046295.1,146696642.28385416,74560417.76619075,1.0,ecoli,346844499389.33325,346844499389.33325,4.229464285641937e-4,1.0
11-42,9m,YP_003046296.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046297.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046298.1,14676275.197265625,20808478.93253782,1.0,ecoli,346844499389.33325,346844499389.33325,4.2313703181411834e-5,1.0
11-42,9m,YP_003046299.1,716617911.625,568294064.9893643,1.0,ecoli,346844499389.33325,346844499389.33325,0.002066107183151824,1.0
11-42,9m,YP_003046304.1,366156173.4479167,311552837.80600864,2.0,ecoli,346844499389.33325,346844499389.33325,0.0010556781903492323,1.0
11-42,9m,YP_003046315.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046318.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046322.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046323.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046330.1,2662472549.6996527,2761415426.2989936,3.0,ecoli,346844499389.33325,346844499389.33325,0.00767627151183685,1.0
11-42,9m,YP_003046331.1,1632086785.9479167,1113926804.119437,1.0,ecoli,346844499389.33325,346844499389.33325,0.004705528814271025,1.0
11-42,9m,YP_003046332.1,3233666837.0859375,2679505537.0406504,2.0,ecoli,346844499389.33325,346844499389.33325,0.0093231025510834,1.0
11-42,9m,YP_003046333.1,17622108.924479168,24672918.89320488,1.0,ecoli,346844499389.33325,346844499389.33325,5.080694361739996e-5,1.0
11-42,9m,YP_003046334.1,3440168538.2265625,2549277101.602916,2.0,ecoli,346844499389.33325,346844499389.33325,0.00991847512151251,1.0
11-42,9m,YP_003046337.1,4419524378.42882,2608050647.0742903,3.0,ecoli,346844499389.33325,346844499389.33325,0.01274209158919917,1.0
11-42,9m,YP_003046338.1,2439501112.4075522,1734499463.8361814,2.0,ecoli,346844499389.33325,346844499389.33325,0.007033414445674141,1.0
11-42,9m,YP_003046339.1,1913263029.5039062,1613923415.16311,1.0,ecoli,346844499389.33325,346844499389.33325,0.0055161982758050515,1.0
11-42,9m,YP_003046340.1,121195949.33333333,209917541.91687673,1.0,ecoli,346844499389.33325,346844499389.33325,3.494244525910465e-4,1.0
11-42,9m,YP_003046341.1,6981558194.020833,4070337868.782412,2.0,ecoli,346844499389.33325,346844499389.33325,0.02012878453114526,1.0
11-42,9m,YP_003046342.1,135923163.0625,84445916.46225773,1.0,ecoli,346844499389.33325,346844499389.33325,3.918850185077496e-4,1.0
11-42,9m,YP_003046343.1,2233850582.421875,3277359341.5729747,2.0,ecoli,346844499389.33325,346844499389.33325,0.0064404959177812296,1.0
11-42,9m,YP_003046344.1,9226261961.296875,6433488152.773737,2.0,ecoli,346844499389.33325,346844499389.33325,0.026600571661193877,1.0
11-42,9m,YP_003046345.1,2155585791.7291665,2835148315.166356,2.0,ecoli,346844499389.33325,346844499389.33325,0.006214847851196624,1.0
11-42,9m,YP_003046346.1,2397473569.450521,1165241646.3465083,2.0,ecoli,346844499389.33325,346844499389.33325,0.006912243306933217,1.0
11-42,9m,YP_003046347.1,1461366744.6666667,1871107232.2198474,2.0,ecoli,346844499389.33325,346844499389.33325,0.004213319649697778,1.0
11-42,9m,YP_003046348.1,1421061603.0096028,1190611507.7517424,2.0,ecoli,346844499389.33325,346844499389.33325,0.004097114428833596,1.0
11-42,9m,YP_003046349.1,3394838669.6996527,2774919613.6906247,3.0,ecoli,346844499389.33325,346844499389.33325,0.009787782927729072,1.0
11-42,9m,YP_003046350.1,6495174198.53125,3788873039.004011,1.0,ecoli,346844499389.33325,346844499389.33325,0.01872647313123571,1.0
11-42,9m,YP_003046351.1,6461947850.074219,2706705306.513052,2.0,ecoli,346844499389.33325,346844499389.33325,0.018630677036687488,1.0
11-42,9m,YP_003046352.1,6073707306.234375,3393951895.98678,2.0,ecoli,346844499389.33325,346844499389.33325,0.017511326594274842,1.0
11-42,9m,YP_003046353.1,11529282943.104166,8716674910.709757,3.0,ecoli,346844499389.33325,346844499389.33325,0.033240495274980665,1.0
11-42,9m,YP_003046354.1,2097328.9876302085,1837281.2181754794,1.0,ecoli,346844499389.33325,346844499389.33325,6.046885538974498e-6,1.0
11-42,9m,YP_003046355.1,5567082222.182292,3895321789.853437,1.0,ecoli,346844499389.33325,346844499389.33325,0.01605065737523269,1.0
11-42,9m,YP_003046356.1,1697178244.1809895,1352977662.991544,2.0,ecoli,346844499389.33325,346844499389.33325,0.004893196366582436,1.0
11-42,9m,YP_003046357.1,6439639869.020833,5443298442.024767,3.0,ecoli,346844499389.33325,346844499389.33325,0.01856636008458745,1.0
11-42,9m,YP_003046375.1; YP_003047029.1,37560970605.0625,17712042355.4014,2.0,ecoli,346844499389.33325,346844499389.33325,0.10829340142684597,1.0
11-42,9m,YP_003046376.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046377.1,4211832520.1210938,2792888996.1534176,2.0,ecoli,346844499389.33325,346844499389.33325,0.012143287633324432,1.0
11-42,9m,YP_003046378.1,63496525.119791664,60182157.65268826,2.0,ecoli,346844499389.33325,346844499389.33325,1.830691426030567e-4,1.0
11-42,9m,YP_003046382.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046383.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046385.1,88514711.44270833,89810768.80724604,2.0,ecoli,346844499389.33325,346844499389.33325,2.551999861567661e-4,1.0
11-42,9m,YP_003046388.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046393.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046416.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046420.1,42337081.95703125,28813339.47587429,2.0,ecoli,346844499389.33325,346844499389.33325,1.2206358189785745e-4,1.0
11-42,9m,YP_003046422.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046425.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046426.1,223806101.58854166,184832207.42795396,2.0,ecoli,346844499389.33325,346844499389.33325,6.452635171743609e-4,1.0
11-42,9m,YP_003046436.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046437.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046439.1,225122296.46354166,162779085.11349487,2.0,ecoli,346844499389.33325,346844499389.33325,6.49058286522923e-4,1.0
11-42,9m,YP_003046441.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046443.1,38913867.708333336,4481415.763560928,1.0,ecoli,346844499389.33325,346844499389.33325,1.1219398830555616e-4,1.0
11-42,9m,YP_003046444.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046450.1,1588454.75,1454478.880827552,1.0,ecoli,346844499389.33325,346844499389.33325,4.579731703390684e-6,1.0
11-42,9m,YP_003046453.1,71938716.33333333,42550083.879721485,1.0,ecoli,346844499389.33325,346844499389.33325,2.07409131354227e-4,1.0
11-42,9m,YP_003046461.1,732054518.3541666,367486938.93252856,1.0,ecoli,346844499389.33325,346844499389.33325,0.002110613025846014,1.0
11-42,9m,YP_003046468.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046472.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
11-42,9m,YP_003046486.1,0.0,0.0,0.0,ecoli,346844499389.33325,346844499389.33325,0.0,1.0
