time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
9.985985040622597E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.000795329095187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.001416382895629	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
15.00026879623523	0	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1330	0	0	0	0	0
20.000371399859958	0	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4360	0	0	0	0	0
25.000537572061955	0	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6991	0	0	0	0	0
30.000035764602245	0	8	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10164	0	0	0	0	0
35.00006539441976	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11543	0	0	0	0	0
40.0002022283061	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15402	0	0	0	0	0
45.000328868465374	0	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18022	0	0	0	0	0
50.00031854343063	0	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19844	0	0	0	0	0
55.000056099559146	0	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23394	0	0	0	0	0
60.000020407849206	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25266	0	0	0	0	0
65.00008243935385	0	9	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27989	0	0	0	0	0
70.0002447771319	0	5	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31572	0	0	0	0	0
75.00012577226053	0	5	2	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33909	0	0	0	0	0
80.00008364065275	0	6	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36557	0	0	0	0	0
85.00013822187373	0	9	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39349	336	0	0	0	0
90.00029883720046	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41503	419	0	0	0	0
95.0001719612226	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44414	639	0	0	0	0
100.00000186635229	0	8	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47413	825	0	0	0	0
105.00011611846269	0	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50108	1264	0	0	0	0
110.0001190836263	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50439	1553	0	0	0	0
115.000178118817	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50835	1971	0	0	0	0
120.00024903780677	0	2	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53663	2998	0	0	0	0
125.00027059087486	0	2	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55459	3809	0	0	0	0
130.00015236972789	3	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56108	4875	0	0	295	0
135.00003198271708	10	3	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57033	6653	0	0	1861	0
140.00003350212563	6	2	2	4	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57080	8110	0	0	2070	0
145.0000305372734	4	0	1	2	2	1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56937	8884	0	0	3456	0
150.00000265633733	6	1	0	4	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	56378	11183	0	0	8322	0
155.00001069413975	6	0	1	1	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	55571	11559	0	0	10313	0
160.00002231915954	7	3	1	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55682	12084	0	0	12543	0
165.0000642185966	3	1	1	3	0	1	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	56790	14393	0	0	17853	0
170.0000029503155	3	1	1	0	1	1	6	5	2	5	2	0	0	0	0	0	0	0	0	0	0	0	55827	14899	0	0	22553	0
175.00000083394445	10	1	2	1	0	0	8	7	1	5	3	0	0	0	0	0	0	0	0	0	0	0	52949	16483	0	0	42056	0
180.0000034429461	10	4	3	2	0	0	2	10	0	15	9	4	0	0	0	0	0	0	0	0	0	0	50627	18199	0	0	63769	0
185.00000606389764	8	3	2	2	0	2	1	3	6	4	7	8	3	0	0	0	0	0	0	0	0	0	49515	19787	0	0	86442	0
190.0000062522355	5	1	3	0	1	3	3	2	5	10	9	5	2	2	0	0	0	0	0	0	0	0	46915	21155	0	0	139713	0
195.00002785936658	5	1	1	3	0	3	7	4	0	3	9	5	10	1	7	0	0	0	0	0	0	0	43972	22751	0	0	166194	0
200.00000193252714	8	1	0	3	0	1	14	2	1	5	9	9	10	3	5	4	0	0	0	0	0	0	41595	24650	0	0	210636	0
205.0000068865004	7	2	2	2	0	1	1	6	4	8	4	8	11	7	2	6	0	0	0	0	0	0	38991	25729	0	0	254870	0
210.00000524186862	3	1	3	5	2	1	3	4	1	7	5	9	7	6	3	6	0	0	0	0	0	0	35787	28647	0	0	283644	0
215.0000091661348	6	0	1	1	1	1	3	4	1	3	2	3	6	6	7	7	4	0	0	0	0	0	32289	29552	0	0	337443	0
220.0000016857822	2	1	1	2	0	1	0	4	4	0	4	6	4	7	4	5	10	0	0	0	0	0	29669	30848	0	0	362872	82
225.00000017061342	2	1	2	2	0	0	1	4	3	2	4	5	7	4	9	3	12	0	0	0	0	0	22463	31703	0	0	450305	1788
230.00000162855818	4	0	2	3	0	0	2	1	0	2	1	5	8	0	3	7	14	2	0	0	0	0	16785	30856	0	0	498479	3998
235.00000341132318	5	1	1	1	2	3	4	6	4	1	0	7	3	7	3	2	3	9	4	0	0	0	14905	31895	0	0	508015	5465
240.00000477735384	3	1	2	2	1	0	2	2	2	4	3	7	0	9	7	3	3	11	3	0	0	0	12244	31520	0	0	438862	7530
245.00000838454542	4	1	1	3	1	0	2	1	0	0	1	0	3	9	6	5	2	13	4	0	0	0	11748	33679	0	0	438201	11915
