time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.007865085975844328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0087284508355925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.001738381471272	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
15.000713231987321	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	0
20.00110673416983	0	8	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2732	0	0	0	0	0
25.002135445038835	0	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5462	0	0	0	0	0
30.00139526672554	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7752	0	0	0	0	0
35.000887225023064	0	3	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9549	0	0	0	0	0
40.000225110309465	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12460	0	0	0	0	0
45.00028087926631	0	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14260	0	0	0	0	0
50.000238977616505	0	5	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17231	0	0	0	0	0
55.00007269283462	0	8	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20292	0	0	0	0	0
60.00030214218168	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22360	0	0	0	0	0
65.0001334199593	0	8	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26520	0	0	0	0	0
70.00027489575757	0	5	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30104	0	0	0	0	0
75.00007263738544	0	6	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32609	0	0	0	0	0
80.00015630128749	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35393	0	0	0	0	0
85.00006719845106	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36981	0	0	0	0	0
90.00010822237829	0	6	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39548	0	0	0	0	0
95.0000224861318	0	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42151	0	0	0	0	0
100.00002473942781	0	8	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44509	39	0	0	0	0
105.00005658067464	0	6	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47088	487	0	0	0	0
110.00009537808172	0	5	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49889	1268	0	0	0	0
115.0002343532834	0	8	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52280	1777	0	0	0	0
120.00008382185956	0	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53835	2519	0	0	0	0
125.00011049149478	0	9	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55412	4196	0	0	0	0
130.00000877350269	3	9	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56050	5431	0	0	539	0
135.00001598124496	7	4	3	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56305	7508	0	0	2632	0
140.0000478073516	9	3	2	3	1	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57517	8875	0	0	6676	0
145.00000267773527	5	2	3	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	57359	10149	0	0	7608	0
150.0000293031864	4	1	2	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56152	12012	0	0	10023	0
155.00002812409338	8	1	0	0	0	1	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	54075	12392	0	0	11681	0
160.0000053595959	11	1	1	1	0	2	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	53985	13009	0	0	15140	0
165.00000283667615	10	1	1	1	1	1	0	4	7	1	0	0	0	0	0	0	0	0	0	0	0	0	56264	13522	0	0	21786	0
170.00000609736668	6	2	0	1	2	2	0	2	3	6	4	0	0	0	0	0	0	0	0	0	0	0	55528	14720	0	0	39322	0
175.00001087080344	11	0	2	3	3	1	4	0	4	1	7	6	0	0	0	0	0	0	0	0	0	0	55547	17265	0	0	52641	0
180.00002154879283	7	4	2	1	1	0	3	3	6	8	12	8	0	0	0	0	0	0	0	0	0	0	53378	19219	0	0	81206	0
185.00001218165744	8	1	0	3	2	0	2	3	1	4	6	14	3	0	0	0	0	0	0	0	0	0	50138	20705	0	0	120578	0
190.00002090646274	3	1	2	4	0	0	7	1	1	5	3	6	3	2	1	0	0	0	0	0	0	0	49093	21739	0	0	148767	0
195.0000172390847	13	2	2	4	3	0	1	1	4	7	12	8	5	5	5	3	0	0	0	0	0	0	45451	23804	0	0	195578	0
200.00000658201623	4	1	5	3	1	0	3	3	0	15	12	4	5	7	6	3	0	0	0	0	0	0	44153	26729	0	0	229110	31
205.0000113074645	8	1	1	4	1	1	3	1	1	8	8	3	7	7	2	10	0	0	0	0	0	0	43438	28973	0	0	263590	161
210.00000536843024	2	4	0	1	0	1	1	3	2	9	5	3	3	0	3	9	0	0	0	0	0	0	38793	29476	0	0	301190	298
215.00000005733003	11	1	2	0	0	0	1	2	3	3	6	3	0	2	3	5	8	0	0	0	0	0	34650	29990	0	0	328589	199
220.00000024845025	3	2	1	0	0	0	3	2	6	5	3	3	7	3	7	3	9	0	0	0	0	0	29836	30377	0	0	412361	2198
225.00000517543575	2	2	1	4	0	0	2	6	3	7	5	1	3	6	5	6	14	0	0	0	0	0	26484	30934	0	0	437558	3957
230.000000695617	3	1	1	0	2	0	2	2	1	3	2	5	2	5	2	6	12	1	0	0	0	0	23242	31832	0	0	499883	6308
235.0000004621639	1	4	0	1	1	2	0	3	7	4	4	3	4	9	0	10	4	16	6	0	0	0	21394	33396	0	0	539516	11298
240.00000779286756	1	2	1	2	0	1	0	0	4	1	0	2	2	7	1	7	0	11	1	0	0	0	19790	33954	0	0	521240	11996
245.0000108268936	4	3	2	1	0	0	1	1	3	0	3	3	7	2	1	2	7	8	5	0	0	0	19541	35968	0	0	444466	11158
250.00000323217648	7	1	1	4	0	1	2	1	7	0	8	2	3	7	2	3	4	16	5	0	0	0	19280	35896	0	0	541839	20334
255.00000227614743	3	1	0	2	0	0	1	1	1	1	4	3	2	7	2	3	3	9	4	7	0	0	15646	37028	0	0	584243	23447
260.0000038339439	7	3	2	1	0	0	2	1	1	2	5	1	8	1	4	8	8	4	0	21	0	0	12925	36201	0	0	577520	25928
265.0000043889256	2	2	2	3	0	0	3	8	1	0	0	0	2	5	1	1	12	0	0	23	0	0	11201	36205	0	0	520438	22937
270.00000185779703	3	3	3	2	0	0	1	1	2	1	1	2	4	6	0	6	4	0	1	27	0	0	10270	34668	0	0	594963	25749
275.0000093212348	1	1	2	2	0	1	2	0	2	1	5	7	10	10	2	3	2	3	7	30	0	0	11839	35087	0	0	620519	28855
280.000002504161	0	4	2	0	2	2	0	5	7	2	3	1	3	6	0	0	12	5	9	26	0	0	11571	40266	0	0	787677	34246
285.0000012421872	0	0	3	3	1	1	0	1	9	3	1	0	4	3	1	1	7	8	4	39	5	0	8597	43576	0	0	748273	32941
290.00000078113	0	1	2	1	0	1	0	2	5	2	1	0	4	4	0	5	15	3	0	26	3	0	6344	44207	0	0	763960	34994
295.0000053597264	0	1	4	2	0	1	1	2	0	0	2	0	1	4	1	7	6	4	8	27	5	0	3905	43628	0	0	798057	35838
300.0000005051109	3	2	3	1	0	0	2	2	3	3	2	2	2	5	1	6	4	5	0	29	6	0	2005	44584	0	0	768627	40662
305.00000033821453	2	1	2	3	0	1	5	1	0	0	0	3	6	5	1	1	3	2	1	33	4	1	1503	44792	0	0	829967	41067
310.00000305540516	3	2	0	0	1	0	3	3	1	4	3	3	0	2	0	2	0	0	3	21	14	9	1195	43080	0	0	883728	46675
315.00000605512486	0	3	1	4	0	0	1	1	0	2	1	2	1	4	2	3	2	1	2	33	9	4	1025	38972	0	0	855135	42036
320.00000121458044	3	1	2	1	0	0	4	0	1	0	2	4	6	2	4	1	1	4	2	23	8	4	845	41375	0	0	853741	47225
325.0000030089916	1	1	1	1	0	1	1	0	2	0	6	4	2	4	1	1	2	1	0	23	4	4	479	40234	0	0	839268	44981
330.00000997583476	1	4	2	2	0	3	1	2	0	1	0	0	5	0	1	7	1	3	2	27	3	4	164	41175	0	0	783239	49127
335.0000001647847	1	3	1	3	0	0	2	0	6	1	1	3	4	4	1	3	0	5	3	30	4	12	0	38817	0	0	925754	56100
340.00000020603125	0	1	2	0	0	1	0	2	0	0	2	0	5	6	1	1	3	11	1	32	2	3	0	35961	0	0	836182	49837
345.0000013661617	1	1	0	2	1	1	0	1	5	0	3	0	4	3	3	1	1	7	5	31	7	10	0	32040	0	0	830281	55857
350.00000052232747	1	3	1	1	0	0	2	0	3	0	0	4	13	3	3	2	1	3	4	33	7	6	0	32604	0	0	768274	56352
355.00000266391976	2	3	0	2	0	0	0	0	4	0	0	0	2	3	3	6	3	4	1	27	6	2	0	34020	0	0	811538	58961
360.0000034579005	1	1	1	2	0	1	1	1	0	1	1	5	5	8	3	2	3	1	1	30	2	1	0	35247	0	0	775719	56015
365.00000300063584	2	1	4	1	0	0	2	2	4	0	2	2	5	4	4	2	9	0	2	29	3	5	0	36977	0	0	821748	70248
370.00000629185365	2	4	1	0	0	0	2	1	4	0	6	1	3	2	3	7	0	4	0	29	0	5	0	34941	0	0	800586	75961
375.0000016632604	0	1	1	0	0	1	7	0	0	1	0	7	4	2	2	3	1	2	6	32	2	1	0	33345	0	0	778880	67217
380.0000033580291	4	3	0	3	0	0	1	1	1	1	1	4	3	6	4	2	10	2	5	31	1	0	0	35700	0	0	806388	71422
385.0000019777373	4	0	1	1	0	0	0	0	3	1	2	4	4	2	1	2	0	5	0	19	0	1	0	38601	0	0	864094	74263
