time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.001504221066277362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.002425507046021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.02488222430174	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0
15.000621217163925	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0
20.00149761699916	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1852	0	0	0	0	0
25.000476592710065	0	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4621	0	0	0	0	0
30.000055207217077	0	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6794	0	0	0	0	0
35.000098439586715	0	5	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10885	0	0	0	0	0
40.00024086700111	0	2	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13742	0	0	0	0	0
45.000189556871796	0	10	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16539	0	0	0	0	0
50.00025131653614	0	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20380	0	0	0	0	0
55.00010527412868	0	3	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22608	0	0	0	0	0
60.000176136424244	0	7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25284	0	0	0	0	0
65.00003097078603	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28511	0	0	0	0	0
70.00001511012923	0	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30737	0	0	0	0	0
75.0006957550393	0	4	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34247	0	0	0	0	0
80.00005557645449	0	6	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37531	0	0	0	0	0
85.00004121106055	0	7	6	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40747	26	0	0	0	0
90.00016974534603	0	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44500	289	0	0	0	0
95.00005960467871	0	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46021	649	0	0	0	0
100.00009945776043	0	7	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48259	1109	0	0	0	0
105.00005836269973	0	8	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52695	1803	0	0	0	0
110.00004930644913	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53512	2020	0	0	0	0
115.0000634363252	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55436	2427	0	0	0	0
120.00000676778907	0	5	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56890	2955	0	0	0	0
125.00001516259843	0	7	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57711	3981	0	0	0	0
130.0000217745164	1	2	4	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59908	5266	0	0	26	0
135.00005638530138	10	6	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60693	7264	0	0	1794	0
140.00002074176263	6	3	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61038	8349	0	0	2205	0
145.00003322778224	7	1	2	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	59772	7954	0	0	3108	0
150.00002181714405	4	1	3	1	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	59103	10043	0	0	4825	0
155.0000750845135	7	2	3	2	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	55988	12086	0	0	8083	0
160.00000549018262	2	3	2	3	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60173	14580	0	0	11515	0
165.00003736270853	5	3	2	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	61770	15854	0	0	14403	0
170.00000617399076	10	2	2	2	2	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	60174	16400	0	0	19487	0
175.0000114799084	6	3	0	2	0	0	1	8	2	2	2	4	0	0	0	0	0	0	0	0	0	0	58538	18225	0	0	24130	0
180.00000160310992	5	1	0	3	0	2	2	4	0	8	9	0	0	0	0	0	0	0	0	0	0	0	56786	19690	0	0	43165	0
185.00001537024758	14	1	3	4	0	2	3	3	2	7	8	1	2	0	0	0	0	0	0	0	0	0	55992	21760	0	0	60898	0
190.00000598442563	6	2	0	0	2	0	4	2	10	2	5	6	6	1	0	0	0	0	0	0	0	0	53872	23217	0	0	88154	0
195.00001459650116	2	2	0	1	1	1	1	1	4	5	2	4	10	5	4	0	0	0	0	0	0	0	52454	24132	0	0	120292	0
200.0000165928998	10	0	1	0	4	2	0	6	2	5	6	3	3	3	4	9	0	0	0	0	0	0	48512	25458	0	0	168217	0
205.0000000600665	7	0	2	5	1	1	4	7	2	5	5	7	4	5	9	8	0	0	0	0	0	0	46319	27594	0	0	204404	0
210.00000020837192	6	3	3	1	1	1	3	1	1	9	7	12	8	4	3	4	0	0	0	0	0	0	41975	28971	0	0	249376	0
215.00000201867311	12	0	1	0	0	0	3	3	0	4	9	7	2	2	5	8	7	0	0	0	0	0	38757	29190	0	0	308522	64
220.00001242990083	2	0	2	2	0	0	1	3	3	5	6	5	3	2	3	12	6	0	0	0	0	0	36041	29558	0	0	329857	1261
225.00000151960643	7	1	1	1	1	0	0	14	1	2	8	2	5	3	4	6	11	0	0	0	0	0	32889	30600	0	0	388326	3667
230.00000391298184	4	1	0	1	0	0	2	3	1	3	4	6	4	12	5	5	20	2	0	0	0	0	29873	31560	0	0	450234	5440
235.00000640507602	2	1	2	2	0	2	1	1	2	4	6	5	3	7	3	3	10	6	4	0	0	0	25214	31900	0	0	477200	6742
240.00001535257144	2	2	0	3	0	1	3	6	0	9	4	4	2	5	0	4	10	11	1	0	0	0	22439	32971	0	0	504966	10038
245.00000467601683	2	1	1	0	2	1	5	4	1	3	5	8	4	0	4	7	25	17	4	0	0	0	20514	34642	0	0	563472	12872
250.0000024593568	5	1	3	3	2	2	1	6	4	2	3	7	5	7	1	7	8	7	5	0	0	0	17306	36613	0	0	584716	13821
255.00000115349937	8	1	0	1	0	0	3	0	4	1	1	1	5	1	5	9	5	6	8	2	0	0	13538	35369	0	0	513937	14289
260.0000028628667	2	0	2	2	0	0	2	1	0	4	3	5	4	1	3	3	6	7	9	11	0	0	10343	33685	0	0	602931	20049
265.0000035281578	4	1	2	0	0	0	0	2	14	2	8	7	7	4	1	3	18	3	3	24	0	0	10258	34602	0	0	660738	25192
