target_id	length	eff_length	est_counts	tpm
U00096.3|b0038|AAC73149.1|CDS|caiB	1218	1039	1	0.0786961
U00096.3|b0039|AAC73150.1|CDS|caiA	1143	964	3	0.254456
U00096.3|b0040|AAC73151.1|CDS|caiT	1515	1336	3	0.183605
U00096.3|b0041|AAC73152.2|CDS|fixA	771	592	2	0.276234
U00096.3|b0042|AAC73153.1|CDS|fixB	942	763	3	0.321489
U00096.3|b0043|AAC73154.1|CDS|fixC	1287	1108	6	0.442772
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	0	0
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	7	0.496407
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	0	0
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	9	0.436988
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	1	0.271645
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	8	0.985123
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	2	0.821761
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	5	0.635811
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	7	0.705742
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	33	2.43525
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	28	1.05213
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	3	0.38508
U00096.3|b4659|NA|CDS|yabP	806	627	0	0
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	4	0.67996
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	41	1.22888
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	8	0.301023
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	0	0
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	4	0.247025
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	3	0.161167
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	7	0.817652
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	7	0.976718
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	6	0.943445
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	10	0.570986
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	5	0.507859
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	10	0.55359
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	5	0.408826
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	3	0.574463
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	2	0.133822
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	2	0.179113
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	10	0.586972
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	2	0.213486
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	9	0.475994
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	1	0.261231
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	5	0.494947
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	5	1.46009
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	9	0.964466
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	5	2.18624
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	13	0.669363
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	12	0.749567
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	8	0.554341
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	6	0.54269
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	9	0.64665
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	17	1.30395
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	7	0.643821
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	10	0.630418
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	8	0.881566
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	13	1.63029
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	12	0.90515
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	19	1.59665
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	62	6.85987
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	6	1.46884
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	19	0.614776
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	0	0
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	0	0
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	5	0.723586
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	4	0.739957
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	10	0.945263
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	19	1.51713
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	3	0.203228
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	1	0.312081
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	2	0.228714
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	3	0.657629
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	4	0.483818
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	14	0.957919
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	5	0.697656
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	229	7.53491
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	234	11.1628
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	147	9.64646
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	3	0.146445
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	103	3.48153
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	2	0.888753
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	10	1.32736
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	15	1.78267
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	0	0
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	9	0.536361
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	22	0.813217
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	2	0.456789
U00096.3|b0126|AAC73237.1|CDS|can	663	484	13	2.19617
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	5	0.546559
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	5	0.690585
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	1	0.312081
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	8	0.622381
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	3	1.21434
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	3	0.338806
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	10	1.21494
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	2	0.265472
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	8	0.617096
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	0	0
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	1	0.191488
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	0	0
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	5	0.169006
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	1	0.14549
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	0	0
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	1	0.271645
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	15	1.00614
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	2	0.218624
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	13	3.83736
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	5	0.777236
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	2	0.464575
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	23	0.835451
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	7	0.242936
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	27	1.06909
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	2	0.264185
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	1	0.114839
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	10	0.453244
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	14	1.03876
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	9	0.592025
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	4	1.97025
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	3	0.551226
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	1	0.131455
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	13	2.04413
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	4	0.244258
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	36	2.3624
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	5	0.417596
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	2	0.786204
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	1	0.128967
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	15	1.89857
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	4	0.131139
U00096.3|b0168|AAC73279.1|CDS|map	795	616	15	1.99104
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	541	80.8684
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	69	8.38306
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	15	2.24219
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	26	5.60923
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	7	0.562236
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	14	1.96349
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	3	0.36126
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	32	2.2287
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	60	2.17654
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	12	3.19604
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	36	3.47526
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	13	3.83736
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	10	1.34041
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	12	1.01153
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	0	0
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	27	0.668178
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	17	1.77978
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	22	0.916371
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	0	0
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	5	0.365023
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	1	1.07577
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	1	3.00465
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	1	0.222794
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	0	0
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	3	0.461082
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	6	0.75943
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	19	1.00879
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	2	0.309131
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	2	0.723586
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	9	1.15524
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	2	0.344275
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	8	0.766849
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	1	0.205958
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.11753e+06	67039.6
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	1.66235e+06	49879.9
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	5	0.654122
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	7	0.777659
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	1	0.131455
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	2	0.367484
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	19	1.31656
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	1	0.141708
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	4	0.601215
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	0	0
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	8	1.18286
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	0	0
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	2	0.543291
U00096.3|b0218|NA|CDS|yafU	357	178	2	0.918711
U00096.3|b4503|NA|CDS|yafF	273	94.0001	1	0.869842
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	2	0.276234
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	2	0.554341
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	24	0.866004
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	7	1.43089
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	1	0.13882
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	10	1.4549
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	1	0.817652
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	2	1.99423
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	0	0
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	3	0.768952
U00096.3|b0229|NA|CDS|lfhA	1713	1534	4	0.213208
U00096.3|b0230|NA|CDS|lafU	756	577	2	0.283415
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	4	0.372932
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	0	0
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	0	0
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	1	0.298413
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	0	0
U00096.3|b0236|NA|CDS|prfH	501	322	2	0.507859
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	24	1.5343
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	7	2.04413
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	7	0.53692
U00096.3|b0240|NA|CDS|crl	1178	999	8.58809	0.702911
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	1	0.0932329
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	9	0.795554
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	17	1.29303
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	5	2.50814
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	4	2.35296
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	0	0
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	7	1.92066
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	4	1.16807
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	0	0
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	9	2.54632
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	0	0
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	0	0
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	0	0
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	2	0.254324
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	2	0.238731
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	2	0.228714
U00096.3|b4587|NA|CDS|insN	1912	1733	6.84079	0.322758
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	1.82588	0.153436
U00096.3|b0258|NA|CDS|ykfC	1108	929	7	0.6161
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	5.98351e-06	5.83822e-07
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	10	0.667471
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	2	0.216884
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	4	0.376798
U00096.3|b0263|NA|CDS|afuB	348	169	0	0
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	0	0
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	0	0
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	0	0
U00096.3|b0266|NA|CDS|yagB	309	130	2	1.25793
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	0	0
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	6	0.672043
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	1	0.0457044
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	2	0.135823
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	5	0.285493
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	8	1.1278
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	3	0.296968
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	2.9003	7.9213
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	0	0
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	0	0
U00096.3|b0276|NA|CDS|yagJ	828	649	12	1.51184
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	4	0.730047
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	1	0.157241
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	1	0.120955
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	0	0
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	11	0.736021
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	2	1.02207
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	8	0.840774
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	3	0.121434
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	1	0.105097
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	1	0.16001
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	6	1.12521
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	0	0
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	1	0.153694
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	2	0.111625
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	6	0.209029
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	4	0.667471
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	1	0.199915
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	1	0.198459
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	0	0
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	0	0
U00096.3|b4671|ACO59990.1|CDS|ykgR	102	5.14791	0	0
U00096.3|b4630|NA|CDS|ykgP	90	4.62459	0	0
U00096.3|b0297|NA|CDS|eaeH	872	693	0	0
U00096.3|b0298|AAC73401.2|CDS|insE1	300	121	1.48457	1.00319
