target_id	length	eff_length	est_counts	tpm
NC_001604.1|T7p54|NP_042007.1|CDS|DNA	270	91.0003	12	3.03934
NC_001604.1|T7p55|NP_042008.1|CDS|phage	432	253	61	5.55712
NC_001604.1|T7p56|NP_042009.1|CDS|phage	252	73.0112	0	0
NC_001604.1|T7p57|NP_042010.1|CDS|DNA	1761	1582	564.174	8.21954
NC_001604.1|T7p58|NP_042011.1|CDS|hypothetical	258	79.0036	2.82566	0.824354
NC_001604.1|T7p59|NP_042012.1|CDS|hypothetical	174	14.6185	0	0
NC_001604.1|T7p60|NP_042013.1|CDS|hypothetical	150	9.35544	10	24.6363
U00096.3|b0001|AAC73112.1|CDS|thrL	66	3.85692	0	0
U00096.3|b0002|AAC73113.1|CDS|thrA	2463	2284	331	3.3402
U00096.3|b0003|AAC73114.1|CDS|thrB	933	754	141	4.31011
U00096.3|b0004|AAC73115.1|CDS|thrC	1287	1108	408	8.48713
U00096.3|b0005|AAC73116.1|CDS|yaaX	297	118	47	9.18029
U00096.3|b0006|AAC73117.1|CDS|yaaA	777	598	1168	45.0176
U00096.3|b0007|AAC73118.1|CDS|yaaJ	1431	1252	144	2.65093
U00096.3|b0008|AAC73119.1|CDS|talB	954	775	19442	578.202
U00096.3|b0009|AAC73120.1|CDS|mog	588	409	1618	91.1792
U00096.3|b0010|AAC73121.1|CDS|satP	567	388	406	24.1176
U00096.3|b0011|AAC73122.1|CDS|yaaW	714	535	81	3.48957
U00096.3|b0013|AAC73124.1|CDS|yaaI	405	226	38	3.87539
U00096.3|b0014|AAC73125.1|CDS|dnaK	1917	1738	44688	592.627
U00096.3|b0015|AAC73126.1|CDS|dnaJ	1131	952	1158	28.0357
U00096.3|b0016|AAC73127.1|CDS|insL1	1113	934	676	16.6817
U00096.3|b0018|AAC73129.1|CDS|mokC	210	33.6633	72	49.2965
U00096.3|b4412|AAT48122.1|CDS|hokC	153	9.8295	0	0
U00096.3|b0019|AAC73130.1|CDS|nhaA	1167	988	1256	29.3004
U00096.3|b0020|AAC73131.1|CDS|nhaR	906	727	520	16.4858
U00096.3|b0021|AAC73132.1|CDS|insB1	504	325	0	0
U00096.3|b0022|AAC73133.1|CDS|insA	276	97.0001	0	0
U00096.3|b0023|AAC73134.1|CDS|rpsT	264	85.0011	18261	4951.54
U00096.3|b0024|AAC73135.1|CDS|yaaY	219	41.1625	11	6.1593
U00096.3|b0025|AAC73136.1|CDS|ribF	942	763	1342	40.5386
U00096.3|b0026|AAC73137.1|CDS|ileS	2817	2638	2823	24.6647
U00096.3|b0027|AAC73138.1|CDS|lspA	495	316	480	35.0102
U00096.3|b0028|AAC73139.1|CDS|fkpB	450	271	158	13.4378
U00096.3|b0029|AAC73140.1|CDS|ispH	951	772	414	12.3601
U00096.3|b0030|AAC73141.1|CDS|rihC	915	736	173	5.41762
U00096.3|b0031|AAC73142.1|CDS|dapB	822	643	622	22.2956
U00096.3|b0032|AAC73143.1|CDS|carA	1149	970	52	1.23558
U00096.3|b0033|AAC73144.1|CDS|carB	3222	3043	180	1.36336
U00096.3|b0034|AAC73145.2|CDS|caiF	396	217	87	9.2406
U00096.3|b0035|AAC73146.2|CDS|caiE	591	412	15	0.83914
U00096.3|b0036|AAC73147.2|CDS|caiD	786	607	8	0.303768
U00096.3|b0037|AAC73148.2|CDS|caiC	1554	1375	55	0.921935
U00096.3|b0038|AAC73149.1|CDS|caiB	1218	1039	20	0.443665
U00096.3|b0039|AAC73150.1|CDS|caiA	1143	964	229	5.47519
U00096.3|b0040|AAC73151.1|CDS|caiT	1515	1336	51	0.879841
U00096.3|b0041|AAC73152.2|CDS|fixA	771	592	29	1.12906
U00096.3|b0042|AAC73153.1|CDS|fixB	942	763	15	0.453114
U00096.3|b0043|AAC73154.1|CDS|fixC	1287	1108	9	0.187216
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	0	0
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	15	0.299849
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	28	1.83339
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	130	1.77927
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	1119	85.6849
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	74	2.56865
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	118	13.6669
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	618	22.1523
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	411	11.6805
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	1970	40.9795
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	2274	24.0864
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	552	19.9729
U00096.3|b4659|NA|CDS|yabP	806	627	216	7.94011
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	329	15.7649
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	651	5.50018
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	238	2.5244
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	13	0.579553
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	78	1.35784
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	29	0.439161
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	134	4.41212
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	249	9.7936
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	66	2.92537
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	150	2.41429
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	58	1.66063
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	164	2.5592
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	306	7.05281
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	83	4.48013
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	26	0.490391
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	30	0.75734
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	53	0.876931
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	113	3.40009
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	117	1.74428
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	60	4.41822
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	1621	45.2318
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	646	53.1759
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	776	23.4411
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	206	25.3902
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	1414	20.5229
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	625	11.0048
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	390	7.61769
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	433	11.0398
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	760	15.3926
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	1023	22.1187
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	692	17.9409
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	478	8.49432
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	1020	31.6838
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	698	24.6745
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	2269	48.2443
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	3063	72.5562
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	9925	309.547
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	1297	89.5023
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	8100	73.8789
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	54	5.89864
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	117	106.486
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	214	8.72983
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	537	28.0022
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	1497	39.8884
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	105	2.36336
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	218	4.16284
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	12	1.05565
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	722	23.274
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	69	4.26364
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	147	5.012
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	5509	106.254
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	979	38.5057
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	8046	74.6267
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	4950	66.5633
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	8363	154.698
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	134	1.84387
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	2739	26.0974
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	937	117.371
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	1999	74.795
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	2560	85.7614
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	818	111.56
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	128	2.15029
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	325	3.3864
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	4804	309.286
U00096.3|b0126|AAC73237.1|CDS|can	663	484	13356	636.021
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	419	12.9108
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	475	18.4932
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	108	9.50086
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	364	7.9825
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	5998	684.377
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	303	9.64594
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	446	15.2743
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	594	22.2252
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	147	3.19633
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	39	2.15045
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	52	2.80683
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	44	2.59368
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	127	1.21006
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	39	1.59944
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	25	1.41924
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	59	4.51779
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	1194	22.5757
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	280	8.62774
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	24307	2022.52
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	1208	52.9324
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	280	18.3339
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	375	3.83969
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	1011	9.89046
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	3198	35.6943
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	142	5.28735
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	219	7.08932
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	198	2.5297
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	986	20.6222
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	324	6.00779
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	5152	715.333
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	224	11.6019
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	121	4.48369
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	3393	150.391
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	582	10.018
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	2553	47.2251
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	522	12.2893
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	914	101.28
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	27	0.981556
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	4994	178.179
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	284	2.6246
U00096.3|b0168|AAC73279.1|CDS|map	795	616	11999	448.957
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	54683	2304.12
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	54737	1874.59
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	1651	69.5665
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	5410	329.002
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	636	14.3996
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	964	38.1109
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	1254	42.5665
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	2728	53.5571
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	7158	73.1945
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	7104	533.341
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	9315	253.478
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	1889	157.178
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	2784	105.191
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	633	15.0409
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	223	12.2961
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	1777	12.3962
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	1828	53.9468
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	117	1.37374
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	227	24.7961
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	267	5.49457
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	453	137.369
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	509	431.105
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	327	20.5363
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	61	5.7621
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	272	11.7841
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	76	2.71157
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	2623	39.2571
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	193	8.40896
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	546	55.6833
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	3347	121.104
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	623	30.2298
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	502	13.5642
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	1230	71.4094
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.43947e+06	24341.6
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	2.84014e+06	24022.2
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	459	16.9267
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	205	6.41973
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	565	20.9362
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	112	5.80094
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	6258	122.235
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	744	29.7192
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	605	25.6329
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	638	50.8819
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	1747	72.8129
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	190	7.21449
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	27	2.06746
U00096.3|b0218|NA|CDS|yafU	357	178	16	2.07176
U00096.3|b4503|NA|CDS|yafF	273	94.0001	9	2.20676
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	353	13.7434
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	1545	120.711
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	222	2.25805
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	1586	91.3868
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	140	5.47839
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	765	31.3737
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	149	34.3421
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	471	132.384
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	31	1.25131
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	113	8.16448
U00096.3|b0229|NA|CDS|lfhA	1713	1534	47	0.706176
U00096.3|b0230|NA|CDS|lafU	756	577	25	0.99863
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	187	4.91454
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	126	25.253
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	119	12.4671
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	86	7.23416
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	2	1.46869
U00096.3|b0236|NA|CDS|prfH	501	322	11	0.787367
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	3366	60.6574
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	2103	173.11
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	465	10.0539
U00096.3|b0240|NA|CDS|crl	1178	999	8639.1	199.317
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	127	3.33768
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	384	9.56819
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	849	18.2029
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	83	11.7363
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	25	4.14539
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	4	2.10255
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	40	3.09374
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	77	6.33831
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	11	4.15067
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	306	24.4042
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	38	3.30505
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	5	2.62819
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	3.52024	3.69777
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	38	1.36211
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	70	2.35531
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	178	5.73792
U00096.3|b4587|NA|CDS|insN	1912	1733	881.714	11.7265
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	83.0613	1.96755
U00096.3|b0258|NA|CDS|ykfC	1108	929	40	0.992395
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	0	0
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	38	0.71497
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	72	2.20091
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	27	0.716943
U00096.3|b0263|NA|CDS|afuB	348	169	4	0.545524
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	19.6034	1.39024
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	21.0319	4.99743
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	247	81.3058
U00096.3|b0266|NA|CDS|yagB	309	130	120	21.2754
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	7	0.165306
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	109	3.44147
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	142	1.82944
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	24	0.459436
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	25	0.402381
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	242	9.61674
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	36	1.00453
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	18.8224	14.4911
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	19.6034	1.39024
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	21.0319	4.99743
U00096.3|b0276|NA|CDS|yagJ	828	649	286	10.1569
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	135	6.94538
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	95	4.21076
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	54	1.84114
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	1248	109.788
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	3840	72.427
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	67	9.65151
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	31	0.91838
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	30	0.342303
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	10	0.296252
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	14	0.631463
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	1643	86.8544
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	53	8.08983
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	31	1.34305
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	142	2.23404
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	69	0.677605
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	10	0.470375
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	106	5.97342
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	14	0.783198
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	5	2.33167
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	89	24.1327
U00096.3|b4671|ACO59990.1|CDS|ykgR	102	5.14791	0	0
