"time","Ribosome","coli Pol","coli Pol-P","coli Pol-2.0","coli Pol-P-2.0","tabasco_id","sim_count"
580,0.09,0,719.25,0,872.99,"gp1",1567.97
585,0.11,0,710.04,0,881.59,"gp1",1574.49
590,0.15,0,702.08,0,889.57,"gp1",1578.23
595,0.12,0,693.05,0,899.11,"gp1",1576.32
600,0.12,0,685.31,0,907.53,"gp1",1579.17
0,2500,1800,0,0,0,"gp1-3.5",0
5,2500,1800,0,0,0,"gp1-3.5",0
10,2500,1794.32,0,0,0,"gp1-3.5",0
15,2499.84,1787.47,0,0,0,"gp1-3.5",0
16,2500,1791.5,0,0,0,"gp1-3.5",0
20,2495.9,1780.87,0,0,0,"gp1-3.5",0
25,2484.34,1774.06,0,0,0,"gp1-3.5",0
30,2462.57,1767.06,0,0,0,"gp1-3.5",0
35,2427.69,1758.56,0,0,0,"gp1-3.5",0
40,2382.83,1750.29,0,0,0,"gp1-3.5",0
45,2327.78,1741.93,0,0,0,"gp1-3.5",0
50,2264.11,1733.09,0,0,0,"gp1-3.5",0
55,2190.05,1724.89,0,0,0,"gp1-3.5",0
60,2106.55,1716.44,0,0,0,"gp1-3.5",0
65,2013.59,1707.71,0.23,0,0,"gp1-3.5",0
70,1911.96,1695.01,3.27,0,0,"gp1-3.5",0
75,1795.77,1675.57,13.11,0,0,"gp1-3.5",0
80,1669.38,1648.47,30.53,0,0,"gp1-3.5",0
85,1534.57,1612.21,57.2,0,0,"gp1-3.5",0
90,1390.48,1568.59,91.54,0,0,"gp1-3.5",0
95,1232.74,1514.05,136.53,0,0,"gp1-3.5",0
100,1068.15,1450.65,190.74,0,0,"gp1-3.5",0
105,892.34,1379.66,253.07,0,0,"gp1-3.5",0
110,706.05,1300.32,323.91,0,0,"gp1-3.5",0
115,519.1,1211.35,404.11,0,0,"gp1-3.5",0
120,338.37,1113.75,493.55,0,0,"gp1-3.5",0
125,184.63,1005.06,593.08,0,0,"gp1-3.5",0
130,89.13,889.91,700.3,0,0,"gp1-3.5",0
135,41.99,765.62,816.89,0,0,"gp1-3.5",0
140,23.41,635.62,939.87,0,0,"gp1-3.5",0
145,16.61,498.91,1069.94,0,0,"gp1-3.5",0
150,13.24,358.37,1204.05,0,0,"gp1-3.5",0
155,11.12,223.37,1332.77,0,0,"gp1-3.5",0
160,9.74,107.57,1442.03,0,0,"gp1-3.5",0
165,8.33,36.48,1508.31,0,0,"gp1-3.5",0
170,7.41,9.86,1532.66,0,0,"gp1-3.5",0
175,6.63,2.94,1537.95,0,0.07,"gp1-3.5",0
180,5.81,0.11,1540.28,0,0.62,"gp1-3.5",0
185,5.03,0.03,1539.62,0,2.7,"gp1-3.5",0.01
190,4.38,0.07,1538.15,0,6.69,"gp1-3.5",0.08
195,3.9,0.06,1534.57,0,13.39,"gp1-3.5",0.63
200,3.71,0.03,1528.53,0,23.01,"gp1-3.5",2.87
205,3.31,0.07,1519.86,0,34.78,"gp1-3.5",7.04
210,2.74,0.03,1510.68,0,48.13,"gp1-3.5",13.73
215,2.31,0.04,1498.92,0,63.12,"gp1-3.5",22.23
220,1.71,0.03,1486.34,0,79.17,"gp1-3.5",33.31
225,1.78,0.02,1473.36,0,96.42,"gp1-3.5",46.07
230,1.42,0.02,1459.67,0,113.55,"gp1-3.5",59.83
235,1.29,0.04,1447.79,0,129.88,"gp1-3.5",73.21
240,1.15,0.01,1434.84,0,147.13,"gp1-3.5",86.71
245,1.1,0,1421.35,0,164.17,"gp1-3.5",101.5
250,0.99,0.02,1409.46,0,180.03,"gp1-3.5",116.64
255,0.93,0,1397.23,0,195.5,"gp1-3.5",130.27
260,0.71,0,1384.04,0,210.73,"gp1-3.5",143.81
265,0.72,0.01,1372.75,0,225.33,"gp1-3.5",157.35
270,0.56,0.01,1359.63,0,240.71,"gp1-3.5",169.92
275,0.61,0,1347.82,0,254.29,"gp1-3.5",182.47
280,0.69,0,1337.46,0,266.91,"gp1-3.5",194.92
285,0.55,0.01,1325.21,0,280.26,"gp1-3.5",207.3
290,0.47,0.02,1312.98,0,293.35,"gp1-3.5",218.51
295,0.45,0.01,1301.06,0,306.06,"gp1-3.5",229.76
300,0.46,0.01,1290.5,0,318.38,"gp1-3.5",241.48
305,0.48,0.01,1278.93,0,330.28,"gp1-3.5",253.35
310,0.35,0.01,1266.44,0,343,"gp1-3.5",262.89
315,0.5,0,1254.21,0,355.21,"gp1-3.5",273.94
320,0.46,0.01,1243.33,0,366.47,"gp1-3.5",283.68
325,0.42,0,1231.22,0,377.78,"gp1-3.5",294.29
330,0.28,0,1219.18,0,389.73,"gp1-3.5",305.02
335,0.26,0,1208.19,0,400.74,"gp1-3.5",316.17
340,0.32,0,1196.3,0,412.05,"gp1-3.5",326.5
345,0.34,0,1183.66,0,423.34,"gp1-3.5",338.54
350,0.31,0,1172.4,0,433.84,"gp1-3.5",349.27
355,0.34,0,1161.18,0,444.28,"gp1-3.5",359.58
360,0.3,0,1149.84,0,454.45,"gp1-3.5",369.82
365,0.27,0,1138.93,0,464.45,"gp1-3.5",378.45
370,0.28,0,1127.64,0,475.14,"gp1-3.5",388.23
375,0.22,0,1118.03,0,485.22,"gp1-3.5",397.09
380,0.18,0,1106.33,0,495.94,"gp1-3.5",407.86
385,0.23,0,1095.55,0,506.06,"gp1-3.5",417.96
390,0.18,0,1085.49,0,515.66,"gp1-3.5",428.5
395,0.26,0,1074.67,0,526.03,"gp1-3.5",439.15
400,0.27,0,1063.95,0,536.24,"gp1-3.5",448.67
405,0.19,0,1053.56,0,546.46,"gp1-3.5",458.96
410,0.27,0,1043.44,0,556.11,"gp1-3.5",469.43
415,0.15,0,1034.27,0,565.71,"gp1-3.5",480.31
420,0.13,0,1024.18,0,575.43,"gp1-3.5",489.4
425,0.14,0,1014.43,0,585.07,"gp1-3.5",500.52
430,0.19,0,1003.83,0,595.07,"gp1-3.5",510
435,0.15,0,993.33,0,604.57,"gp1-3.5",520.08
440,0.2,0,982.88,0,614.49,"gp1-3.5",529.04
445,0.18,0,972.95,0,624.02,"gp1-3.5",538.28
450,0.16,0,963.3,0,633.51,"gp1-3.5",548.34
455,0.26,0,952.89,0,643.7,"gp1-3.5",559.7
460,0.08,0,943.21,0,653.29,"gp1-3.5",567.94
465,0.13,0,933.35,0,662.7,"gp1-3.5",577.44
470,0.16,0,923.15,0,672.56,"gp1-3.5",586.65
475,0.06,0,914.93,0,681.07,"gp1-3.5",598.33
480,0.13,0,905.02,0,690.22,"gp1-3.5",609.68
485,0.16,0,894.77,0,699.99,"gp1-3.5",618.58
490,0.17,0,883.9,0,709.69,"gp1-3.5",628.76
495,0.09,0,874.57,0,718.66,"gp1-3.5",639.43
500,0.13,0,863.45,0,728.65,"gp1-3.5",649.52
505,0.15,0,855.15,0,737.49,"gp1-3.5",659.3
510,0.09,0,845.94,0,746.85,"gp1-3.5",668.09
515,0.12,0,837.87,0,755.93,"gp1-3.5",678.45
520,0.2,0,828.87,0,764.72,"gp1-3.5",688.61
525,0.15,0,821.18,0,772.88,"gp1-3.5",698.54
530,0.12,0,811.21,0,782.75,"gp1-3.5",709.29
535,0.1,0,803.03,0,791.01,"gp1-3.5",719.64
540,0.1,0,793.7,0,799.4,"gp1-3.5",730.32
545,0.1,0,783.79,0,808.86,"gp1-3.5",739.47
550,0.11,0,773.93,0,818.52,"gp1-3.5",747.58
555,0.11,0,765.51,0,827.27,"gp1-3.5",757.55
560,0.14,0,756.65,0,836.07,"gp1-3.5",767.67
565,0.09,0,746.94,0,845.93,"gp1-3.5",778.08
570,0.09,0,738.92,0,854.32,"gp1-3.5",787.89
575,0.1,0,729.12,0,863.56,"gp1-3.5",798.57
580,0.09,0,719.25,0,872.99,"gp1-3.5",808.42
585,0.11,0,710.04,0,881.59,"gp1-3.5",819.17
590,0.15,0,702.08,0,889.57,"gp1-3.5",828.57
595,0.12,0,693.05,0,899.11,"gp1-3.5",838.42
600,0.12,0,685.31,0,907.53,"gp1-3.5",848.04
0,2500,1800,0,0,0,"gp0.3",0
5,2500,1800,0,0,0,"gp0.3",0
10,2500,1794.32,0,0,0,"gp0.3",0
15,2499.84,1787.47,0,0,0,"gp0.3",0
16,2500,1791.5,0,0,0,"gp0.3",0
20,2495.9,1780.87,0,0,0,"gp0.3",0
25,2484.34,1774.06,0,0,0,"gp0.3",0.29
30,2462.57,1767.06,0,0,0,"gp0.3",3.62
35,2427.69,1758.56,0,0,0,"gp0.3",12.92
40,2382.83,1750.29,0,0,0,"gp0.3",29.7
45,2327.78,1741.93,0,0,0,"gp0.3",53.71
50,2264.11,1733.09,0,0,0,"gp0.3",86.06
55,2190.05,1724.89,0,0,0,"gp0.3",125.82
60,2106.55,1716.44,0,0,0,"gp0.3",174.19
65,2013.59,1707.71,0.23,0,0,"gp0.3",229.95
70,1911.96,1695.01,3.27,0,0,"gp0.3",292.79
75,1795.77,1675.57,13.11,0,0,"gp0.3",363.69
80,1669.38,1648.47,30.53,0,0,"gp0.3",442.88
85,1534.57,1612.21,57.2,0,0,"gp0.3",530.79
90,1390.48,1568.59,91.54,0,0,"gp0.3",625.75
95,1232.74,1514.05,136.53,0,0,"gp0.3",727.43
100,1068.15,1450.65,190.74,0,0,"gp0.3",835.87
105,892.34,1379.66,253.07,0,0,"gp0.3",953.8
110,706.05,1300.32,323.91,0,0,"gp0.3",1079
115,519.1,1211.35,404.11,0,0,"gp0.3",1209.84
120,338.37,1113.75,493.55,0,0,"gp0.3",1348
125,184.63,1005.06,593.08,0,0,"gp0.3",1491.47
130,89.13,889.91,700.3,0,0,"gp0.3",1638.68
135,41.99,765.62,816.89,0,0,"gp0.3",1786.01
140,23.41,635.62,939.87,0,0,"gp0.3",1926.56
145,16.61,498.91,1069.94,0,0,"gp0.3",2057.64
150,13.24,358.37,1204.05,0,0,"gp0.3",2179.08
155,11.12,223.37,1332.77,0,0,"gp0.3",2291.51
160,9.74,107.57,1442.03,0,0,"gp0.3",2400.22
165,8.33,36.48,1508.31,0,0,"gp0.3",2504.11
170,7.41,9.86,1532.66,0,0,"gp0.3",2605.51
175,6.63,2.94,1537.95,0,0.07,"gp0.3",2701.4
180,5.81,0.11,1540.28,0,0.62,"gp0.3",2796.67
185,5.03,0.03,1539.62,0,2.7,"gp0.3",2886.18
190,4.38,0.07,1538.15,0,6.69,"gp0.3",2973.52
195,3.9,0.06,1534.57,0,13.39,"gp0.3",3056.59
200,3.71,0.03,1528.53,0,23.01,"gp0.3",3138.97
205,3.31,0.07,1519.86,0,34.78,"gp0.3",3214.08
210,2.74,0.03,1510.68,0,48.13,"gp0.3",3283.41
215,2.31,0.04,1498.92,0,63.12,"gp0.3",3350.31
220,1.71,0.03,1486.34,0,79.17,"gp0.3",3411.02
225,1.78,0.02,1473.36,0,96.42,"gp0.3",3468.1
230,1.42,0.02,1459.67,0,113.55,"gp0.3",3519.44
235,1.29,0.04,1447.79,0,129.88,"gp0.3",3567.02
240,1.15,0.01,1434.84,0,147.13,"gp0.3",3609.12
245,1.1,0,1421.35,0,164.17,"gp0.3",3649.31
250,0.99,0.02,1409.46,0,180.03,"gp0.3",3685.9
255,0.93,0,1397.23,0,195.5,"gp0.3",3719.59
260,0.71,0,1384.04,0,210.73,"gp0.3",3751.41
265,0.72,0.01,1372.75,0,225.33,"gp0.3",3781.04
270,0.56,0.01,1359.63,0,240.71,"gp0.3",3808.63
275,0.61,0,1347.82,0,254.29,"gp0.3",3834.17
280,0.69,0,1337.46,0,266.91,"gp0.3",3858.47
285,0.55,0.01,1325.21,0,280.26,"gp0.3",3881.36
290,0.47,0.02,1312.98,0,293.35,"gp0.3",3903.04
295,0.45,0.01,1301.06,0,306.06,"gp0.3",3923.63
300,0.46,0.01,1290.5,0,318.38,"gp0.3",3943.85
305,0.48,0.01,1278.93,0,330.28,"gp0.3",3962.43
310,0.35,0.01,1266.44,0,343,"gp0.3",3981.22
315,0.5,0,1254.21,0,355.21,"gp0.3",3999.13
320,0.46,0.01,1243.33,0,366.47,"gp0.3",4016.6
325,0.42,0,1231.22,0,377.78,"gp0.3",4033.65
330,0.28,0,1219.18,0,389.73,"gp0.3",4049.9
335,0.26,0,1208.19,0,400.74,"gp0.3",4065.1
340,0.32,0,1196.3,0,412.05,"gp0.3",4079.36
345,0.34,0,1183.66,0,423.34,"gp0.3",4093.71
350,0.31,0,1172.4,0,433.84,"gp0.3",4107.95
355,0.34,0,1161.18,0,444.28,"gp0.3",4121.95
360,0.3,0,1149.84,0,454.45,"gp0.3",4135.21
365,0.27,0,1138.93,0,464.45,"gp0.3",4148.5
370,0.28,0,1127.64,0,475.14,"gp0.3",4161.25
375,0.22,0,1118.03,0,485.22,"gp0.3",4173.61
380,0.18,0,1106.33,0,495.94,"gp0.3",4186.04
385,0.23,0,1095.55,0,506.06,"gp0.3",4198.73
390,0.18,0,1085.49,0,515.66,"gp0.3",4210.46
395,0.26,0,1074.67,0,526.03,"gp0.3",4221.83
400,0.27,0,1063.95,0,536.24,"gp0.3",4233.61
405,0.19,0,1053.56,0,546.46,"gp0.3",4244.8
410,0.27,0,1043.44,0,556.11,"gp0.3",4255.35
415,0.15,0,1034.27,0,565.71,"gp0.3",4265.88
420,0.13,0,1024.18,0,575.43,"gp0.3",4277.14
425,0.14,0,1014.43,0,585.07,"gp0.3",4287.48
430,0.19,0,1003.83,0,595.07,"gp0.3",4297.94
435,0.15,0,993.33,0,604.57,"gp0.3",4308.7
440,0.2,0,982.88,0,614.49,"gp0.3",4318.56
445,0.18,0,972.95,0,624.02,"gp0.3",4329.3
450,0.16,0,963.3,0,633.51,"gp0.3",4339.11
455,0.26,0,952.89,0,643.7,"gp0.3",4349.14
460,0.08,0,943.21,0,653.29,"gp0.3",4358.72
465,0.13,0,933.35,0,662.7,"gp0.3",4368.66
470,0.16,0,923.15,0,672.56,"gp0.3",4378.19
475,0.06,0,914.93,0,681.07,"gp0.3",4387.43
480,0.13,0,905.02,0,690.22,"gp0.3",4396.02
485,0.16,0,894.77,0,699.99,"gp0.3",4404.87
490,0.17,0,883.9,0,709.69,"gp0.3",4413.76
495,0.09,0,874.57,0,718.66,"gp0.3",4422.56
500,0.13,0,863.45,0,728.65,"gp0.3",4431.77
505,0.15,0,855.15,0,737.49,"gp0.3",4440.03
510,0.09,0,845.94,0,746.85,"gp0.3",4448.97
515,0.12,0,837.87,0,755.93,"gp0.3",4457.45
520,0.2,0,828.87,0,764.72,"gp0.3",4466.17
525,0.15,0,821.18,0,772.88,"gp0.3",4474.71
530,0.12,0,811.21,0,782.75,"gp0.3",4483.22
535,0.1,0,803.03,0,791.01,"gp0.3",4491.73
540,0.1,0,793.7,0,799.4,"gp0.3",4499.98
545,0.1,0,783.79,0,808.86,"gp0.3",4508.44
550,0.11,0,773.93,0,818.52,"gp0.3",4517.15
555,0.11,0,765.51,0,827.27,"gp0.3",4525.42
560,0.14,0,756.65,0,836.07,"gp0.3",4534.19
565,0.09,0,746.94,0,845.93,"gp0.3",4542.52
570,0.09,0,738.92,0,854.32,"gp0.3",4551.13
575,0.1,0,729.12,0,863.56,"gp0.3",4559.37
580,0.09,0,719.25,0,872.99,"gp0.3",4566.99
585,0.11,0,710.04,0,881.59,"gp0.3",4575.64
590,0.15,0,702.08,0,889.57,"gp0.3",4583.67
595,0.12,0,693.05,0,899.11,"gp0.3",4591.39
600,0.12,0,685.31,0,907.53,"gp0.3",4599.09
0,2500,1800,0,0,0,"gp0.4",0
5,2500,1800,0,0,0,"gp0.4",0
10,2500,1794.32,0,0,0,"gp0.4",0
15,2499.84,1787.47,0,0,0,"gp0.4",0
16,2500,1791.5,0,0,0,"gp0.4",0
20,2495.9,1780.87,0,0,0,"gp0.4",0
25,2484.34,1774.06,0,0,0,"gp0.4",0
30,2462.57,1767.06,0,0,0,"gp0.4",0.8
35,2427.69,1758.56,0,0,0,"gp0.4",5.44
40,2382.83,1750.29,0,0,0,"gp0.4",17.28
45,2327.78,1741.93,0,0,0,"gp0.4",35.23
50,2264.11,1733.09,0,0,0,"gp0.4",60.78
55,2190.05,1724.89,0,0,0,"gp0.4",94.51
60,2106.55,1716.44,0,0,0,"gp0.4",135.61
65,2013.59,1707.71,0.23,0,0,"gp0.4",185.58
70,1911.96,1695.01,3.27,0,0,"gp0.4",244.06
75,1795.77,1675.57,13.11,0,0,"gp0.4",310.04
80,1669.38,1648.47,30.53,0,0,"gp0.4",383.68
85,1534.57,1612.21,57.2,0,0,"gp0.4",463.81
90,1390.48,1568.59,91.54,0,0,"gp0.4",553.28
95,1232.74,1514.05,136.53,0,0,"gp0.4",649.82
100,1068.15,1450.65,190.74,0,0,"gp0.4",754.97
105,892.34,1379.66,253.07,0,0,"gp0.4",866.23
110,706.05,1300.32,323.91,0,0,"gp0.4",984.24
115,519.1,1211.35,404.11,0,0,"gp0.4",1109.73
120,338.37,1113.75,493.55,0,0,"gp0.4",1242.08
125,184.63,1005.06,593.08,0,0,"gp0.4",1380.19
130,89.13,889.91,700.3,0,0,"gp0.4",1518.42
135,41.99,765.62,816.89,0,0,"gp0.4",1650.5
140,23.41,635.62,939.87,0,0,"gp0.4",1774.14
145,16.61,498.91,1069.94,0,0,"gp0.4",1889.8
150,13.24,358.37,1204.05,0,0,"gp0.4",1997.07
155,11.12,223.37,1332.77,0,0,"gp0.4",2099.97
160,9.74,107.57,1442.03,0,0,"gp0.4",2195.98
165,8.33,36.48,1508.31,0,0,"gp0.4",2291.09
170,7.41,9.86,1532.66,0,0,"gp0.4",2381.68
175,6.63,2.94,1537.95,0,0.07,"gp0.4",2471.75
180,5.81,0.11,1540.28,0,0.62,"gp0.4",2555.82
185,5.03,0.03,1539.62,0,2.7,"gp0.4",2640.32
190,4.38,0.07,1538.15,0,6.69,"gp0.4",2721.2
195,3.9,0.06,1534.57,0,13.39,"gp0.4",2798.76
200,3.71,0.03,1528.53,0,23.01,"gp0.4",2871.22
205,3.31,0.07,1519.86,0,34.78,"gp0.4",2939.66
210,2.74,0.03,1510.68,0,48.13,"gp0.4",3001.28
215,2.31,0.04,1498.92,0,63.12,"gp0.4",3059.51
220,1.71,0.03,1486.34,0,79.17,"gp0.4",3113.6
225,1.78,0.02,1473.36,0,96.42,"gp0.4",3164.6
230,1.42,0.02,1459.67,0,113.55,"gp0.4",3210.67
235,1.29,0.04,1447.79,0,129.88,"gp0.4",3252.31
240,1.15,0.01,1434.84,0,147.13,"gp0.4",3291.4
245,1.1,0,1421.35,0,164.17,"gp0.4",3327.44
250,0.99,0.02,1409.46,0,180.03,"gp0.4",3360.2
255,0.93,0,1397.23,0,195.5,"gp0.4",3390.63
260,0.71,0,1384.04,0,210.73,"gp0.4",3418.46
265,0.72,0.01,1372.75,0,225.33,"gp0.4",3445.02
270,0.56,0.01,1359.63,0,240.71,"gp0.4",3469.47
275,0.61,0,1347.82,0,254.29,"gp0.4",3492.95
280,0.69,0,1337.46,0,266.91,"gp0.4",3515.37
285,0.55,0.01,1325.21,0,280.26,"gp0.4",3537.76
290,0.47,0.02,1312.98,0,293.35,"gp0.4",3557.96
295,0.45,0.01,1301.06,0,306.06,"gp0.4",3577.86
300,0.46,0.01,1290.5,0,318.38,"gp0.4",3596.87
305,0.48,0.01,1278.93,0,330.28,"gp0.4",3615.46
310,0.35,0.01,1266.44,0,343,"gp0.4",3632.25
315,0.5,0,1254.21,0,355.21,"gp0.4",3648.82
320,0.46,0.01,1243.33,0,366.47,"gp0.4",3664.89
325,0.42,0,1231.22,0,377.78,"gp0.4",3680.5
330,0.28,0,1219.18,0,389.73,"gp0.4",3695.21
335,0.26,0,1208.19,0,400.74,"gp0.4",3709.33
340,0.32,0,1196.3,0,412.05,"gp0.4",3723.31
345,0.34,0,1183.66,0,423.34,"gp0.4",3737.7
350,0.31,0,1172.4,0,433.84,"gp0.4",3750.99
355,0.34,0,1161.18,0,444.28,"gp0.4",3763.8
360,0.3,0,1149.84,0,454.45,"gp0.4",3776.44
365,0.27,0,1138.93,0,464.45,"gp0.4",3788.8
370,0.28,0,1127.64,0,475.14,"gp0.4",3801.32
375,0.22,0,1118.03,0,485.22,"gp0.4",3813.3
380,0.18,0,1106.33,0,495.94,"gp0.4",3824.76
385,0.23,0,1095.55,0,506.06,"gp0.4",3836.09
390,0.18,0,1085.49,0,515.66,"gp0.4",3847.66
395,0.26,0,1074.67,0,526.03,"gp0.4",3858.56
400,0.27,0,1063.95,0,536.24,"gp0.4",3869.02
405,0.19,0,1053.56,0,546.46,"gp0.4",3879.44
410,0.27,0,1043.44,0,556.11,"gp0.4",3890.13
415,0.15,0,1034.27,0,565.71,"gp0.4",3900.67
420,0.13,0,1024.18,0,575.43,"gp0.4",3911.45
425,0.14,0,1014.43,0,585.07,"gp0.4",3921.21
430,0.19,0,1003.83,0,595.07,"gp0.4",3931.82
435,0.15,0,993.33,0,604.57,"gp0.4",3941.47
440,0.2,0,982.88,0,614.49,"gp0.4",3951.38
445,0.18,0,972.95,0,624.02,"gp0.4",3960.58
450,0.16,0,963.3,0,633.51,"gp0.4",3970.65
455,0.26,0,952.89,0,643.7,"gp0.4",3980.39
460,0.08,0,943.21,0,653.29,"gp0.4",3990.05
