target_id	length	eff_length	est_counts	tpm
U00096.3|b1059|AAC74143.1|CDS|solA	1119	940	100	4.70646
U00096.3|b1060|AAC74144.1|CDS|bssS	255	76.0064	36	20.9544
U00096.3|b1061|AAC74145.1|CDS|dinI	246	67.0317	34	22.4399
U00096.3|b1062|AAC74146.1|CDS|pyrC	1047	868	88	4.48523
U00096.3|b1063|AAC74147.1|CDS|yceB	561	382	49	5.67486
U00096.3|b1064|AAC74148.1|CDS|grxB	648	469	71	6.69742
U00096.3|b1065|AAC74149.2|CDS|mdtH	1209	1030	3	0.128856
U00096.3|b1066|AAC74150.1|CDS|rimJ	585	406	45	4.90353
U00096.3|b1067|AAC74151.1|CDS|yceH	648	469	71	6.69742
U00096.3|b1068|AAC74152.1|CDS|yceM	924	745	41	2.43472
U00096.3|b1069|AAC74153.1|CDS|murJ	1536	1357	183	5.96614
U00096.3|b1070|AAC74154.1|CDS|flgN	417	238	20	3.71771
U00096.3|b1071|AAC74155.1|CDS|flgM	294	115	9	3.46232
U00096.3|b1072|AAC74156.1|CDS|flgA	660	481	29	2.66732
U00096.3|b1073|AAC74157.1|CDS|flgB	417	238	32	5.94833
U00096.3|b1074|AAC74158.1|CDS|flgC	405	226	23	4.50237
U00096.3|b1075|AAC74159.1|CDS|flgD	696	517	52	4.44974
U00096.3|b1076|AAC74160.1|CDS|flgE	1209	1030	111	4.76769
U00096.3|b1077|AAC74161.1|CDS|flgF	756	577	41	3.14362
U00096.3|b1078|AAC74162.1|CDS|flgG	783	604	38	2.78336
U00096.3|b1079|AAC74163.1|CDS|flgH	699	520	20	1.70157
U00096.3|b1080|AAC74164.1|CDS|flgI	1098	919	23	1.10722
U00096.3|b1081|AAC74165.1|CDS|flgJ	942	763	14	0.811756
U00096.3|b1082|AAC74166.1|CDS|flgK	1644	1465	90	2.71786
U00096.3|b1083|AAC74167.1|CDS|flgL	954	775	51	2.91132
U00096.3|b1084|AAC74168.1|CDS|rne	3186	3007	1590	23.393
U00096.3|b1085|AAC74169.2|CDS|yceQ	321	142	64	19.9395
U00096.3|b1086|AAC74170.1|CDS|rluC	960	781	431	24.4145
U00096.3|b1087|AAC74171.2|CDS|yceF	585	406	37	4.03179
U00096.3|b1088|AAC74172.1|CDS|yceD	522	343	3876	499.933
U00096.3|b1089|AAC74173.1|CDS|rpmF	174	14.6185	71	214.871
U00096.3|b1090|AAC74174.2|CDS|plsX	1071	892	601	29.8079
U00096.3|b1091|AAC74175.1|CDS|fabH	954	775	1447	82.6017
U00096.3|b1092|AAC74176.1|CDS|fabD	930	751	1854	109.217
U00096.3|b1093|AAC74177.1|CDS|fabG	735	556	2090	166.301
U00096.3|b1094|AAC74178.1|CDS|acpP	237	58.1281	2388	1817.48
U00096.3|b1095|AAC74179.1|CDS|fabF	1242	1063	3357	139.714
U00096.3|b1096|AAC74180.1|CDS|pabC	810	631	50	3.5056
U00096.3|b1097|AAC74181.1|CDS|yceG	1023	844	98	5.13695
U00096.3|b1098|AAC74182.1|CDS|tmk	642	463	99	9.45968
U00096.3|b1099|AAC74183.1|CDS|holB	1005	826	164	8.78387
U00096.3|b1100|AAC74184.1|CDS|ycfH	798	619	145	10.3633
U00096.3|b1101|AAC74185.1|CDS|ptsG	1434	1255	3228	113.792
U00096.3|b1102|AAC74186.1|CDS|fhuE	2190	2011	31	0.68198
U00096.3|b1103|AAC74187.1|CDS|hinT	360	181	80	19.5539
U00096.3|b1104|AAC74188.1|CDS|ycfL	378	199	51	11.3381
U00096.3|b1105|AAC74189.1|CDS|lpoB	642	463	102	9.74633
U00096.3|b1106|AAC74190.1|CDS|thiK	825	646	60	4.10904
U00096.3|b1107|AAC74191.1|CDS|nagZ	1026	847	181	9.45404
U00096.3|b1108|AAC74192.2|CDS|ycfP	543	364	100	12.154
U00096.3|b1109|AAC74193.1|CDS|ndh	1305	1126	1970	77.4016
U00096.3|b1110|AAC74194.1|CDS|ycfJ	540	361	47	5.75987
U00096.3|b1111|AAC74195.2|CDS|ycfQ	633	454	47	4.57999
U00096.3|b1112|AAC74196.1|CDS|bhsA	258	79.0036	11	6.15982
U00096.3|b1113|AAC74197.1|CDS|ldtC	963	784	26	1.46717
U00096.3|b1114|AAC74198.1|CDS|mfd	3447	3268	427	5.78053
U00096.3|b1115|AAC74199.1|CDS|ycfT	1074	895	1	0.049431
U00096.3|b1116|AAC74200.1|CDS|lolC	1200	1021	218	9.44611
U00096.3|b1117|AAC74201.2|CDS|lolD	702	523	88	7.44394
U00096.3|b1118|AAC74202.1|CDS|lolE	1245	1066	209	8.67384
U00096.3|b1119|AAC74203.1|CDS|nagK	912	733	105	6.33735
U00096.3|b1120|AAC74204.2|CDS|cobB	729	550	87	6.99808
U00096.3|b1121|AAC74205.1|CDS|ycfZ	789	610	14	1.01536
U00096.3|b1122|AAC74206.2|CDS|ymfA	462	283	17	2.65757
U00096.3|b1123|AAC74207.1|CDS|potD	1047	868	848	43.2213
U00096.3|b1124|AAC74208.1|CDS|potC	795	616	247	17.7394
U00096.3|b1125|AAC74209.1|CDS|potB	828	649	273	18.6097
U00096.3|b1126|AAC74210.1|CDS|potA	1137	958	668	30.8484
U00096.3|b1127|AAC74211.1|CDS|pepT	1227	1048	32	1.35086
U00096.3|b1128|AAC74212.2|CDS|roxA	1122	943	219	10.2744
U00096.3|b1129|AAC74213.1|CDS|phoQ	1461	1282	162	5.59048
U00096.3|b1130|AAC74214.1|CDS|phoP	672	493	144	12.9222
U00096.3|b1131|AAC74215.1|CDS|purB	1371	1192	596	22.1204
U00096.3|b1132|AAC74216.1|CDS|hflD	642	463	169	16.1483
U00096.3|b1133|AAC74217.2|CDS|mnmA	1107	928	668	31.8457
U00096.3|b1134|AAC74218.1|CDS|nudJ	462	283	35	5.47147
U00096.3|b1135|AAC74219.2|CDS|rluE	654	475	67	6.24027
U00096.3|b1136|AAC74220.1|CDS|icd	1251	1072	1314	54.2279
U00096.3|b1137|AAC74221.1|CDS|ymfD	666	487	0	0
U00096.3|b1138|AAC74222.1|CDS|ymfE	705	526	0	0
U00096.3|b1139|AAC74223.1|CDS|lit	894	715	0	0
U00096.3|b1140|AAC74224.1|CDS|intE	1128	949	0	0
U00096.3|b1141|AAC74225.1|CDS|xisE	246	67.0317	0	0
U00096.3|b1143|AAC74227.2|CDS|ymfI	342	163	0	0
U00096.3|b1144|AAC74228.2|CDS|ymfJ	309	130	0	0
U00096.3|b1145|AAC74229.1|CDS|cohE	675	496	0	0
U00096.3|b1146|AAC74230.2|CDS|croE	201	27.2129	0	0
U00096.3|b1147|AAC74231.2|CDS|ymfL	558	379	0	0
U00096.3|b1148|AAC74232.1|CDS|ymfM	339	160	0	0
U00096.3|b4692|NA|CDS|oweE	234	55.1953	0	0
U00096.3|b4693|NA|CDS|aaaE	1134	955	0	0
U00096.3|b1150|AAC74234.1|CDS|ymfR	183	17.7996	0	0
U00096.3|b1151|NA|CDS|beeE	412	233	0	0
U00096.3|b1152|NA|CDS|jayE	780	601	0	0
U00096.3|b1153|AAC74237.1|CDS|ymfQ	585	406	0	0
U00096.3|b1154|AAC74238.1|CDS|stfP	630	451	0	0
U00096.3|b1155|AAC74239.1|CDS|tfaP	414	235	0	0
U00096.3|b1156|AAC74240.1|CDS|tfaE	603	424	0	0
U00096.3|b1157|NA|CDS|stfE	501	322	0	0
U00096.3|b1158|AAC74242.1|CDS|pinE	555	376	0	0
U00096.3|b1159|AAC74243.1|CDS|mcrA	834	655	0	0
U00096.3|b4519|NA|CDS|icdC	165	12.1958	11	39.903
U00096.3|b1160|AAC74244.1|CDS|iraM	324	145	23	7.01749
U00096.3|b1161|AAC74245.1|CDS|ycgX	405	226	0	0
U00096.3|b1162|AAC74246.1|CDS|bluR	732	553	61	4.88008
U00096.3|b1163|AAC74247.1|CDS|bluF	1212	1033	17	0.728066
U00096.3|b1164|AAC74248.1|CDS|ycgZ	237	58.1281	8	6.08872
U00096.3|b1165|AAC74249.1|CDS|ymgA	273	94.0001	5	2.35323
U00096.3|b1166|AAC74250.1|CDS|ariR	267	88.0006	3	1.5082
U00096.3|b1167|AAC74251.1|CDS|ymgC	249	70.019	0	0
U00096.3|b1168|AAC74252.2|CDS|ycgG	1524	1345	10	0.328927
U00096.3|b4520|ABD18651.1|CDS|ymgF	219	41.1625	0	0
U00096.3|b4491|NA|CDS|ycgH	2648	2469	27	0.483799
U00096.3|b1171|AAC74255.2|CDS|ymgD	330	151	51	14.9422
U00096.3|b1172|AAC74256.5|CDS|ymgG	345	166	46	12.2595
U00096.3|b4593|ABP93440.1|CDS|ymgI	174	14.6185	0	0
U00096.3|b4594|ABP93441.1|CDS|ymgJ	186	19.0638	0	0
U00096.3|b4521|NA|CDS|ycgI	344	165	2	0.536251
U00096.3|b1174|AAC74258.1|CDS|minE	267	88.0006	90	45.2459
U00096.3|b1175|AAC74259.1|CDS|minD	813	634	370	25.8187
U00096.3|b1176|AAC74260.1|CDS|minC	696	517	234	20.0238
U00096.3|b1177|AAC74261.1|CDS|ycgJ	369	190	28	6.51968
U00096.3|b1178|AAC74262.1|CDS|pliG	402	223	21	4.16617
U00096.3|b1179|AAC74263.2|CDS|ycgL	294	115	41	15.7728
U00096.3|b1180|AAC74264.1|CDS|ycgM	660	481	31	2.85127
U00096.3|b1181|AAC74265.3|CDS|ycgN	462	283	27	4.22085
U00096.3|b1182|AAC74266.2|CDS|hlyE	912	733	3	0.181067
U00096.3|b1183|AAC74267.1|CDS|umuD	420	241	3	0.550714
U00096.3|b1184|AAC74268.1|CDS|umuC	1269	1090	25	1.0147
U00096.3|b1185|AAC74269.1|CDS|dsbB	531	352	90	11.3115
U00096.3|b1186|AAC74270.1|CDS|nhaB	1542	1363	348	11.2955
U00096.3|b1187|AAC74271.1|CDS|fadR	720	541	132	10.7944
U00096.3|b1188|AAC74272.1|CDS|ycgB	1533	1354	7	0.228719
U00096.3|b1189|AAC74273.1|CDS|dadA	1299	1120	119	4.70058
U00096.3|b1190|AAC74274.1|CDS|dadX	1071	892	78	3.86858
U00096.3|b1191|AAC74275.2|CDS|cvrA	1737	1558	39	1.10744
U00096.3|b1192|AAC74276.1|CDS|ldcA	915	736	43	2.58472
U00096.3|b1193|AAC74277.2|CDS|emtA	612	433	72	7.35642
U00096.3|b1194|AAC74278.1|CDS|ycgR	735	556	22	1.75053
U00096.3|b1195|AAC74279.1|CDS|ymgE	255	76.0064	0	0
U00096.3|b1196|AAC74280.1|CDS|ycgY	441	262	0	0
U00096.3|b1197|AAC74281.1|CDS|treA	1698	1519	42	1.22325
U00096.3|b1198|AAC74282.4|CDS|dhaM	1419	1240	500	17.839
U00096.3|b1199|AAC74283.1|CDS|dhaL	633	454	138	13.4476
U00096.3|b1200|AAC74284.2|CDS|dhaK	1071	892	296	14.6808
U00096.3|b1201|AAC74285.2|CDS|dhaR	1920	1741	40	1.01644
U00096.3|b1202|AAC74286.1|CDS|ycgV	2868	2689	28	0.460669
U00096.3|b1203|AAC74287.1|CDS|ychF	1092	913	920	44.5799
U00096.3|b1204|AAC74288.1|CDS|pth	585	406	138	15.0375
U00096.3|b1205|AAC74289.1|CDS|ychH	279	100	9	3.98166
U00096.3|b1206|AAC74290.2|CDS|dauA	1680	1501	136	4.00849
U00096.3|b1207|AAC74291.1|CDS|prs	948	769	1327	76.3426
U00096.3|b1208|AAC74292.1|CDS|ispE	852	673	132	8.67723
U00096.3|b1209|AAC74293.1|CDS|lolB	624	445	94	9.34523
U00096.3|b1210|AAC74294.1|CDS|hemA	1257	1078	181	7.42817
U00096.3|b1211|AAC74295.1|CDS|prfA	1083	904	222	10.8644
U00096.3|b1212|AAC74296.1|CDS|prmC	834	655	69	4.66047
U00096.3|b1213|AAC74297.1|CDS|ychQ	393	214	14	2.89425
U00096.3|b1214|AAC74298.1|CDS|ychA	810	631	184	12.9006
U00096.3|b1215|AAC74299.1|CDS|kdsA	855	676	387	25.3272
U00096.3|b4419|AAT48126.1|CDS|ldrA	108	5.45872	0	0
U00096.3|b4421|AAT48127.1|CDS|ldrB	108	5.45872	0	0
U00096.3|b4423|AAT48128.1|CDS|ldrC	108	5.45872	0	0
U00096.3|b1216|AAC74300.1|CDS|chaA	1101	922	112	5.37414
U00096.3|b1217|AAC74301.1|CDS|chaB	231	52.2911	3	2.53814
U00096.3|b1218|AAC74302.2|CDS|chaC	696	517	12	1.02686
U00096.3|b1219|AAC74303.1|CDS|ychN	354	175	36	9.10095
U00096.3|b1220|AAC74304.2|CDS|ychO	1395	1216	24	0.873172
U00096.3|b1221|AAC74305.1|CDS|narL	651	472	87	8.15454
U00096.3|b1222|AAC74306.1|CDS|narX	1797	1618	98	2.6796
U00096.3|b1223|AAC74307.1|CDS|narK	1392	1213	19	0.692971
U00096.3|b1224|AAC74308.1|CDS|narG	3744	3565	72	0.893501
U00096.3|b1225|AAC74309.1|CDS|narH	1539	1360	29	0.943368
U00096.3|b1226|AAC74310.1|CDS|narJ	711	532	9	0.748433
U00096.3|b1227|AAC74311.1|CDS|narI	678	499	10	0.886587
U00096.3|b1229|AAC74313.2|CDS|tpr	90	4.62459	0	0
U00096.3|b1230|NA|tRNA|tyrV	85	4.43819	0	0
U00096.3|b1231|NA|tRNA|tyrT	85	4.43819	0	0
U00096.3|b1232|AAC74314.1|CDS|purU	843	664	229	15.2577
U00096.3|b1233|AAC74315.1|CDS|ychJ	459	280	66	10.4282
U00096.3|b1234|AAC74316.2|CDS|rssA	906	727	66	4.01635
U00096.3|b1235|AAC74317.1|CDS|rssB	1014	835	64	3.3909
U00096.3|b1236|AAC74318.1|CDS|galU	909	730	433	26.2414
U00096.3|b1237|AAC74319.1|CDS|hns	414	235	1978	372.375
U00096.3|b1238|AAC74320.1|CDS|tdk	618	439	133	13.4032
U00096.3|b4573|NA|CDS|insZ	897	718	26	1.60203
U00096.3|b1241|AAC74323.1|CDS|adhE	2676	2497	1281	22.6962
U00096.3|b1242|AAC74324.1|CDS|ychE	648	469	24	2.26392
U00096.3|b1243|AAC74325.1|CDS|oppA	1632	1453	1971	60.0127
U00096.3|b1244|AAC74326.1|CDS|oppB	921	742	298	17.7678
U00096.3|b1245|AAC74327.1|CDS|oppC	909	730	432	26.1808
U00096.3|b1246|AAT48129.1|CDS|oppD	1014	835	803	42.5453
U00096.3|b1247|AAC74329.1|CDS|oppF	1005	826	607	32.511
U00096.3|b1248|AAC74330.2|CDS|yciU	330	151	63	18.458
U00096.3|b1249|AAC74331.1|CDS|clsA	1461	1282	126	4.34815
U00096.3|b4595|ABP93442.1|CDS|yciY	174	14.6185	6	18.1581
U00096.3|b1250|AAC74332.1|CDS|kch	1254	1075	29	1.19347
U00096.3|b1251|AAC74333.2|CDS|yciI	297	118	13	4.87398
U00096.3|b1252|AAC74334.1|CDS|tonB	720	541	93	7.60515
U00096.3|b1253|AAC74335.1|CDS|yciA	399	220	82	16.4897
U00096.3|b1254|AAC74336.1|CDS|yciB	540	361	60	7.35303
U00096.3|b1255|AAC74337.1|CDS|yciC	744	565	106	8.30003
U00096.3|b1256|AAC74338.1|CDS|ompW	639	460	47	4.52025
U00096.3|b1257|AAC74339.1|CDS|yciE	507	328	2	0.26976
U00096.3|b1258|AAC74340.1|CDS|yciF	501	322	3	0.412181
U00096.3|b1259|AAC74341.2|CDS|yciG	180	16.6423	0	0
U00096.3|b1260|AAC74342.1|CDS|trpA	807	628	22	1.54983
U00096.3|b1261|AAC74343.1|CDS|trpB	1194	1015	47	2.04858
U00096.3|b1262|AAC74344.3|CDS|trpC	1362	1183	23	0.860132
U00096.3|b1263|AAC74345.1|CDS|trpD	1596	1417	18	0.561985
U00096.3|b1264|AAC74346.1|CDS|trpE	1563	1384	6	0.191795
U00096.3|b1265|AAC74347.1|CDS|trpL	45	3.38302	0	0
U00096.3|b1266|AAC74348.1|CDS|yciV	882	703	90	5.66382
U00096.3|b1267|AAC74349.2|CDS|yciO	621	442	87	8.70801
U00096.3|b1268|AAC74350.1|CDS|yciQ	1896	1717	28	0.721456
U00096.3|b1269|AAC74351.1|CDS|rluB	876	697	415	26.3413
U00096.3|b1270|AAC74352.1|CDS|btuR	591	412	28	3.00665
U00096.3|b1271|AAC74353.1|CDS|yciK	759	580	27	2.05948
U00096.3|b1272|AAC74354.1|CDS|sohB	1050	871	185	9.39671
U00096.3|b1273|AAC74355.1|CDS|yciN	252	73.0112	40	24.2378
U00096.3|b1274|AAC74356.1|CDS|topA	2598	2419	1898	34.7122
U00096.3|b1275|AAC74357.1|CDS|cysB	975	796	68	3.77936
U00096.3|b4522|ABD18655.2|CDS|ymiA	165	12.1958	3	10.8826
U00096.3|b4523|ABD18656.2|CDS|yciX	168	12.9312	3	10.2637
U00096.3|b1276|AAC74358.1|CDS|acnA	2676	2497	148	2.6222
U00096.3|b1277|AAC74359.1|CDS|ribA	591	412	163	17.503
U00096.3|b1278|AAC74360.1|CDS|pgpB	765	586	18	1.35893
U00096.3|b1279|AAC74361.1|CDS|yciS	309	130	39	13.2722
U00096.3|b1280|AAC74362.1|CDS|yciM	1170	991	164	7.32137
U00096.3|b1281|AAC74363.1|CDS|pyrF	738	559	187	14.7997
U00096.3|b1282|AAC74364.2|CDS|yciH	327	148	60	17.9354
U00096.3|b1283|AAC74365.1|CDS|osmB	219	41.1625	6	6.44869
U00096.3|b1284|AAC74366.1|CDS|yciT	750	571	65	5.03616
U00096.3|b4596|ABP93443.1|CDS|yciZ	174	14.6185	1	3.02636
U00096.3|b1285|AAC74367.1|CDS|gmr	1986	1807	61	1.49346
U00096.3|b4672|ACO59991.1|CDS|ymiB	105	5.29865	0	0
U00096.3|b1286|AAC74368.1|CDS|rnb	1935	1756	1176	29.6282
U00096.3|b1287|AAC74369.2|CDS|yciW	1128	949	14	0.652655
U00096.3|b1288|AAC74370.1|CDS|fabI	789	610	1412	102.406
U00096.3|b1289|AAC74371.1|CDS|ycjD	354	175	5	1.26402
U00096.3|b1290|AAC74372.1|CDS|sapF	807	628	72	5.07218
U00096.3|b1291|AAC74373.1|CDS|sapD	993	814	80	4.34798
U00096.3|b1292|AAC74374.1|CDS|sapC	891	712	55	3.41747
U00096.3|b1293|AAC74375.1|CDS|sapB	966	787	69	3.87879
U00096.3|b1294|AAC74376.1|CDS|sapA	1644	1465	196	5.91889
U00096.3|b1295|AAC74377.1|CDS|ymjA	246	67.0317	14	9.23996
U00096.3|b1296|AAC74378.2|CDS|puuP	1386	1207	20	0.733069
U00096.3|b1297|AAC74379.2|CDS|puuA	1419	1240	29	1.03466
U00096.3|b1298|AAC74380.2|CDS|puuD	765	586	22	1.66091
U00096.3|b1299|AAC74381.1|CDS|puuR	558	379	16	1.86768
U00096.3|b1300|AAC74382.1|CDS|puuC	1488	1309	21	0.709744
U00096.3|b1301|AAC74383.1|CDS|puuB	1281	1102	4	0.160583
U00096.3|b1302|AAC74384.1|CDS|puuE	1266	1087	7	0.284899
U00096.3|b1303|AAC74385.2|CDS|pspF	978	799	19	1.05203
U00096.3|b1304|AAC74386.1|CDS|pspA	669	490	176	15.8905
U00096.3|b1305|AAC74387.1|CDS|pspB	225	46.6066	21	19.934
U00096.3|b1306|AAC74388.1|CDS|pspC	360	181	22	5.37732
U00096.3|b1307|AAC74389.1|CDS|pspD	222	43.8484	12	12.1074
U00096.3|b1308|AAC74390.1|CDS|pspE	315	136	35	11.3855
U00096.3|b1309|AAC74391.2|CDS|ycjM	1680	1501	9	0.265267
U00096.3|b1310|AAC74392.1|CDS|ycjN	1293	1114	1	0.0397134
U00096.3|b1311|AAC74393.1|CDS|ycjO	882	703	0	0
U00096.3|b1312|AAC74394.1|CDS|ycjP	843	664	3	0.199883
U00096.3|b1313|AAC74395.1|CDS|ycjQ	1053	874	4	0.202475
U00096.3|b1314|AAC74396.2|CDS|ycjR	789	610	1	0.0725258
U00096.3|b1315|AAC74397.1|CDS|ycjS	1056	877	6	0.302673
U00096.3|b1316|AAC74398.1|CDS|ycjT	2268	2089	4	0.0847118
U00096.3|b1317|AAC74399.1|CDS|ycjU	660	481	2	0.183953
U00096.3|b4524|NA|CDS|ycjV	1082	903	3	0.146979
U00096.3|b1319|AAC74401.1|CDS|ompG	906	727	5	0.304269
U00096.3|b1320|AAC74402.1|CDS|ycjW	999	820	35	1.88832
U00096.3|b1321|AAC74403.1|CDS|ycjX	1398	1219	102	3.70185
U00096.3|b1322|AAC74404.1|CDS|ycjF	1062	883	55	2.75565
U00096.3|b1323|AAC74405.1|CDS|tyrR	1542	1363	353	11.4578
U00096.3|b1324|AAC74406.1|CDS|tpx	507	328	700	94.4162
U00096.3|b1325|AAC74407.2|CDS|ycjG	966	787	34	1.91129
U00096.3|b1326|AAC74408.2|CDS|mpaA	729	550	16	1.287
U00096.3|b4525|NA|CDS|ymjC	138	7.80511	0	0
U00096.3|b4673|NA|CDS|ymjD	66	3.85692	0	0
U00096.3|b1327|AAC74409.2|CDS|ycjY	921	742	3	0.178871
U00096.3|b1328|AAC74410.1|CDS|pgrR	900	721	27	1.65673
U00096.3|b1329|AAC74411.2|CDS|mppA	1614	1435	142	4.37783
U00096.3|b1330|AAC74412.1|CDS|ynaI	1032	853	55	2.85257
U00096.3|b1331|AAC74413.1|CDS|insH1	1017	838	49.3712	2.60646
U00096.3|b1332|AAC74414.1|CDS|ynaJ	258	79.0036	27	15.1196
U00096.3|b1333|AAC74415.1|CDS|uspE	951	772	105	6.0172
U00096.3|b1334|AAC74416.1|CDS|fnr	753	574	791	60.9659
U00096.3|b1335|AAC74417.1|CDS|ogt	516	337	18	2.36301
U00096.3|b1336|AAC74418.2|CDS|abgT	1527	1348	4	0.131278
U00096.3|b1337|AAC74419.1|CDS|abgB	1446	1267	9	0.314259
U00096.3|b1338|AAC74420.2|CDS|abgA	1311	1132	12	0.468983
U00096.3|b1339|AAC74421.1|CDS|abgR	909	730	9	0.545433
U00096.3|b1340|AAC74422.1|CDS|smrA	564	385	54	6.20519
U00096.3|b1341|AAC74423.2|CDS|ydaM	1233	1054	10	0.419741
U00096.3|b1342|AAC74424.1|CDS|ydaN	984	805	27	1.48385
U00096.3|b1343|AAC74425.1|CDS|dbpA	1374	1195	92	3.40598
U00096.3|b1344|AAC74426.1|CDS|ttcA	936	757	277	16.1885
U00096.3|b1345|AAC74427.1|CDS|intR	1236	1057	21	0.878955
U00096.3|b1346|AAC74428.2|CDS|ydaQ	216	38.5618	1	1.14727
U00096.3|b1347|AAC74429.1|CDS|ydaC	210	33.6633	0	0
U00096.3|b1348|AAC74430.1|CDS|ralR	195	23.5677	0	0
U00096.3|b1349|AAC74431.1|CDS|recT	810	631	2	0.140224
U00096.3|b1350|AAC74432.1|CDS|recE	2601	2422	15	0.273993
U00096.3|b1351|AAC74433.1|CDS|racC	276	97.0001	0	0
U00096.3|b4526|ABD18659.1|CDS|ydaE	171	13.7365	0	0
U00096.3|b1352|AAC74434.2|CDS|kilR	222	43.8484	1	1.00895
U00096.3|b1353|AAC74435.2|CDS|sieB	489	310	5	0.71356
U00096.3|b4527|AAC74436.2|CDS|ydaF	156	10.3458	0	0
U00096.3|b1355|AAC74437.2|CDS|ydaG	135	7.48819	0	0
U00096.3|b1356|AAC74438.1|CDS|racR	477	298	68	10.0952
U00096.3|b1357|AAC74439.1|CDS|ydaS	297	118	2	0.749843
U00096.3|b1358|AAC74440.1|CDS|ydaT	423	244	3	0.543943
U00096.3|b1359|AAC74441.1|CDS|ydaU	858	679	8	0.521246
U00096.3|b1360|AAC74442.1|CDS|ydaV	747	568	3	0.233666
U00096.3|b1361|NA|CDS|ydaW	500	321	2	0.275643
U00096.3|b1362|NA|CDS|rzpR	444	265	1	0.166946
U00096.3|b4528|ABD18660.1|CDS|rzoR	186	19.0638	0	0
U00096.3|b1363|AAC74445.1|CDS|trkG	1458	1279	37	1.27983
U00096.3|b1365|AAC74447.1|CDS|ynaK	264	85.0011	1	0.520472
U00096.3|b1366|NA|CDS|ydaY	453	274	4	0.64585
U00096.3|b1368|NA|CDS|tmpR	933	754	9	0.528072
U00096.3|b4570|NA|CDS|lomR	1596	1417	6.91219	0.215808
U00096.3|b1370|AAC74452.1|CDS|insH1	981	802	4.90099	0.270353
U00096.3|b1372|AAC74454.2|CDS|stfR	3363	3184	12	0.166736
U00096.3|b1373|AAC74455.1|CDS|tfaR	576	397	0	0
U00096.3|b1374|AAC74456.1|CDS|pinR	591	412	5.49804	0.590382
U00096.3|b1375|AAC74457.2|CDS|ynaE	234	55.1953	0	0
U00096.3|b4638|NA|CDS|ttcC	51	3.50437	0	0
U00096.3|b1376|AAC74458.2|CDS|uspF	435	256	22	3.80194
U00096.3|b1377|AAC74459.1|CDS|ompN	1134	955	4	0.185301
U00096.3|b1378|AAC74460.1|CDS|pfo	3525	3346	350	4.62769
U00096.3|b4529|ABD18661.1|CDS|ydbJ	267	88.0006	23	11.5628
U00096.3|b1379|AAC74461.1|CDS|hslJ	423	244	57	10.3349
U00096.3|b1380|AAC74462.1|CDS|ldhA	990	811	290	15.8197
U00096.3|b1381|AAC74463.1|CDS|ydbH	2640	2461	88	1.58195
U00096.3|b1382|AAC74464.1|CDS|ynbE	186	19.0638	0	0
U00096.3|b1383|AAC74465.2|CDS|ydbL	327	148	11	3.28816
U00096.3|b1384|AAC74466.1|CDS|feaR	906	727	3	0.182561
U00096.3|b1385|AAC74467.2|CDS|feaB	1500	1321	18	0.602826
U00096.3|b1386|AAC74468.1|CDS|tynA	2274	2095	8	0.168938
U00096.3|b1387|AAC74469.1|CDS|paaZ	2046	1867	4	0.0947846
U00096.3|b1388|AAC74470.1|CDS|paaA	930	751	1	0.0589091
U00096.3|b1389|AAC74471.1|CDS|paaB	288	109	0	0
U00096.3|b1390|AAC74472.1|CDS|paaC	747	568	3	0.233666
U00096.3|b1391|AAC74473.4|CDS|paaD	498	319	1	0.138686
U00096.3|b1392|AAC74474.1|CDS|paaE	1071	892	1	0.0495972
U00096.3|b1393|AAC74475.1|CDS|paaF	768	589	1	0.0751116
U00096.3|b1394|AAC74476.1|CDS|paaG	789	610	6	0.435155
U00096.3|b1395|AAC74477.1|CDS|paaH	1428	1249	7	0.247946
U00096.3|b1396|AAC74478.1|CDS|paaI	423	244	2	0.362629
U00096.3|b1397|AAC74479.1|CDS|paaJ	1206	1027	11	0.473854
U00096.3|b1398|AAC74480.1|CDS|paaK	1314	1135	11	0.428765
U00096.3|b1399|AAC74481.1|CDS|paaX	951	772	28	1.60459
U00096.3|b1400|AAC74482.1|CDS|paaY	591	412	15	1.61071
U00096.3|b4674|ACO59992.1|CDS|ynbG	66	3.85692	0	0
U00096.3|b4492|NA|CDS|ydbA	8622	8443	420.927	2.20563
U00096.3|b1402|AAC74484.1|CDS|insD1	906	727	49.3816	3.00506
U00096.3|b1403|AAC74485.2|CDS|insC1	366	187	19.3848	4.58608
U00096.3|b1404|AAC74486.1|CDS|insI1	1152	973	0	0
U00096.3|b1406|AAC74488.1|CDS|ydbC	861	682	9	0.583822
U00096.3|b1407|AAC74489.2|CDS|ydbD	2307	2128	8	0.166318
U00096.3|b1408|AAC74490.2|CDS|ynbA	606	427	4	0.414433
U00096.3|b1409|AAC74491.1|CDS|ynbB	897	718	4	0.246466
U00096.3|b1410|AAC74492.1|CDS|ynbC	1758	1579	12	0.336218
U00096.3|b1411|AAC74493.1|CDS|ynbD	1293	1114	7	0.277994
U00096.3|b1412|AAC74494.1|CDS|azoR	606	427	15	1.55412
U00096.3|b1413|AAC74495.2|CDS|hrpA	3903	3724	523	6.21318
U00096.3|b1414|AAC74496.1|CDS|ydcF	801	622	37	2.63168
U00096.3|b1415|AAC74497.1|CDS|aldA	1440	1261	170	5.96425
U00096.3|b4493|NA|CDS|gapC	1001	822	120	6.4585
U00096.3|b1418|AAC74500.2|CDS|cybB	531	352	59	7.41535
