time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.005425624620881353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.007083491996705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.011249127431526	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0
15.000151922912783	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586	0	0	0	0	0
20.000602588536154	0	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4365	0	0	0	0	0
25.00131064682067	0	2	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6930	0	0	0	0	0
30.000275858907447	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10202	0	0	0	0	0
35.00012191049485	0	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12875	0	0	0	0	0
40.000084141039956	0	6	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15699	0	0	0	0	0
45.000024756623574	0	8	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18613	0	0	0	0	0
50.00043494845507	0	8	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21596	0	0	0	0	0
55.00025129865473	0	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25327	0	0	0	0	0
60.00001551918639	0	5	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27511	0	0	0	0	0
65.00011405998669	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30304	0	0	0	0	0
70.00027324713265	0	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33188	0	0	0	0	0
75.00007345698447	0	3	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35942	0	0	0	0	0
80.00011897270969	0	9	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38892	0	0	0	0	0
85.00001883397508	0	10	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43311	0	0	0	0	0
90.00019230257776	0	5	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46886	0	0	0	0	0
95.00002401793888	0	6	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49201	0	0	0	0	0
100.00000220705742	0	4	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51625	130	0	0	0	0
105.00002200557282	0	1	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54628	741	0	0	0	0
110.00030530471375	0	0	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55423	1255	0	0	0	0
115.00001722032964	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57228	1583	0	0	0	0
120.00001341973805	0	3	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57569	2520	0	0	0	0
125.00003752831435	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59068	3618	0	0	0	0
130.0000043997639	2	7	3	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59426	5450	0	0	739	0
135.00002361599792	4	3	2	2	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60297	7645	0	0	2051	0
140.00008871654455	12	1	2	5	1	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	59749	10155	0	0	4745	0
145.00012379666535	9	3	2	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	59833	11340	0	0	6675	0
150.00001415128398	4	1	2	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57421	12245	0	0	7111	0
155.00005618338477	4	1	2	2	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	59332	13599	0	0	12099	0
160.00000037833965	10	0	2	1	1	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	58586	14972	0	0	15067	0
165.00000645031534	6	2	1	5	3	0	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	57062	17062	0	0	19292	0
170.00000690853008	6	1	2	3	2	0	1	3	1	13	6	1	0	0	0	0	0	0	0	0	0	0	57809	18026	0	0	36100	0
175.00001356025174	8	1	4	4	1	0	0	3	5	12	4	2	0	0	0	0	0	0	0	0	0	0	56069	20688	0	0	54756	0
180.00000373446508	4	2	2	2	0	2	0	3	4	3	1	4	5	0	0	0	0	0	0	0	0	0	55366	23076	0	0	73409	0
185.00003101564585	12	1	5	1	1	3	2	4	3	5	5	7	6	1	0	0	0	0	0	0	0	0	52076	24765	0	0	114213	0
190.00000092954917	7	4	1	1	1	0	1	4	4	6	8	12	5	5	4	0	0	0	0	0	0	0	48108	25878	0	0	142790	0
195.00001168141816	3	1	0	2	0	0	1	2	0	7	15	9	5	5	12	1	0	0	0	0	0	0	46053	26548	0	0	189633	0
200.00000104993612	4	0	2	0	0	1	2	6	2	8	8	6	6	9	8	5	0	0	0	0	0	0	43859	27821	0	0	232256	0
205.000003588167	3	4	1	0	0	2	1	5	2	10	12	8	4	7	6	2	0	0	0	0	0	0	41069	29056	0	0	311454	24
210.0000068014233	3	4	1	1	4	2	0	1	4	13	3	6	5	4	4	3	1	0	0	0	0	0	36869	30498	0	0	328052	1172
215.0000105906257	6	2	2	0	0	0	1	0	2	3	0	1	2	8	10	4	6	0	0	0	0	0	34466	31217	0	0	374439	160
220.0000092501195	4	2	4	4	0	0	1	3	3	0	0	7	7	2	4	4	18	0	0	0	0	0	32359	34076	0	0	422852	1096
225.00000292598136	2	2	0	2	0	1	2	1	6	0	0	10	3	6	3	3	8	0	0	0	0	0	27554	35539	0	0	477236	1419
230.00000007623456	1	6	1	4	1	0	3	4	2	2	2	5	1	1	7	3	0	1	2	0	0	0	24341	35991	0	0	466151	1405
235.00000469667214	1	4	2	3	1	0	0	5	6	0	0	0	3	1	11	3	4	5	7	0	0	0	21954	38578	0	0	449243	4208
240.00000151257981	3	4	0	1	1	1	1	1	5	1	6	0	3	1	4	1	6	14	11	0	0	0	18341	39955	0	0	372567	2861
245.00000097402355	2	2	2	3	1	2	6	1	5	3	5	1	7	4	5	6	6	10	7	0	0	0	18328	39609	0	0	443446	7183
250.00000065899854	2	6	2	2	1	0	1	4	2	1	4	2	2	5	2	3	7	0	2	0	0	0	16580	41890	0	0	464880	5736
255.0000040168188	3	5	1	0	1	0	5	4	5	2	2	1	8	0	11	5	6	3	3	16	0	0	13773	43163	0	0	537373	7303
260.0000006250043	1	2	2	3	1	1	2	4	2	0	3	1	8	1	8	4	7	7	9	14	0	0	10260	45148	0	0	644558	14788
265.00001805514034	0	0	2	2	1	0	3	0	2	5	7	2	4	6	5	6	3	1	17	34	0	0	7592	45291	0	0	742568	16259
270.00000099422004	4	2	0	1	1	0	0	3	2	2	3	0	3	4	1	4	3	1	1	31	0	0	6372	44602	0	0	578810	11621
275.0000016554933	2	2	2	3	0	2	1	0	2	7	2	2	2	5	5	7	16	0	1	36	0	0	4675	46711	0	0	567127	13885
280.00000032264757	4	1	0	1	1	0	0	0	3	4	0	2	6	1	0	11	7	0	5	23	0	0	1873	46944	0	0	568930	17031
285.00001051782516	5	6	1	3	0	1	5	2	1	1	0	2	5	4	0	6	1	1	9	32	6	0	822	49452	0	0	665151	20041
290.0000001021051	2	1	0	2	1	2	4	2	3	0	0	1	10	2	0	7	7	2	7	30	8	0	556	48810	0	0	849275	21636
295.000007684449	3	2	1	2	2	1	1	2	0	0	1	1	6	5	0	8	3	8	11	29	14	0	118	48658	0	0	949585	32180
300.00000231512064	0	4	1	1	1	1	1	1	2	1	1	6	8	2	1	6	5	3	2	25	11	0	0	47998	0	0	926897	29998
305.0000006240858	1	2	0	2	0	0	2	0	2	2	3	0	9	1	4	1	7	14	11	33	5	6	0	46396	0	0	889611	33135
310.00000135428394	0	4	1	1	1	0	0	2	3	1	2	4	5	1	3	6	8	6	5	28	6	1	382	48383	0	0	874265	30815
315.0000042836207	0	2	1	1	1	0	2	3	0	2	3	5	5	3	5	4	15	1	3	28	7	2	1358	51162	0	0	1025790	37810
