>time	Ribosome	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5	gp0.3	gp0.4	gp0.5	gp0.6A	gp0.7	gp1.1	gp1.2	gp1.3	gp1.4	gp1.5	gp1.6	gp1.7	gp1.8	gp2.0	gp2.5	gp2.8	gp3.0	gp3.5	gp3.8	gp4A	gp4.2	gp4.3	gp4.5	gp4.7	gp5.0	gp5.3	gp5.5	gp5.7	gp5.9	gp6.0	gp6.3	gp6.5	gp6.7	gp7	gp7.3	gp7.7	gp8	gp9	gp10A	gp11	gp12	gp13	gp14	gp15	gp16	gp17	gp17.5	gp18	gp18.5	gp19	gp19.5
0.0054685241622710965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.010256391671696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.004154698933931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000254546694876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.002399178382984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.00029524396384	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.00011667644519	0	0	0	0	0	0	0	2223	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35.00013830101856	0	0	0	0	0	0	0	5031	988	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40.0001202023758	0	0	0	0	0	0	0	9126	2288	1512	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.00152218833019	0	0	0	0	0	0	0	14859	4472	3192	1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.000026978098276	0	0	0	0	0	0	0	22230	7436	5432	3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.000131688068976	0	0	0	0	0	0	0	35568	11492	8568	6095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60.000144398929116	0	0	0	0	0	0	0	46566	16432	13776	9540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65.0003373429459	0	0	0	0	0	0	0	58500	22204	18760	14787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70.0001252542726	0	0	0	0	0	0	0	71955	27664	24808	19822	3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75.00015381738163	0	0	0	0	0	0	0	88803	33644	31528	25917	10411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80.00007057355931	0	0	0	0	0	0	0	106704	40560	38808	31959	20463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.00023209612331	0	0	0	0	0	0	0	125073	48412	46872	38213	37336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90.0001501019556	0	0	0	0	0	0	0	145197	57668	55944	46693	60312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95.00005787434047	0	0	0	0	0	0	0	166959	67964	65800	55279	92981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.00006036494385	0	0	0	0	0	0	0	190710	77948	76272	64978	128522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105.0000070838479	0	0	0	0	0	0	0	217620	89856	87528	75419	167653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110.00006443888743	0	0	0	0	0	0	0	247572	101816	99568	85171	212169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115.00003701821842	0	0	0	0	0	0	0	276939	113724	111944	97467	262070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.00013655243501	0	0	0	0	0	0	0	307593	126464	124824	109869	320228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125.00000553707893	0	0	0	0	0	883	0	340470	140296	139440	124073	382694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130.00007642485028	0	0	0	0	0	12362	0	373815	155636	154280	139390	449827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135.00001847377143	0	0	0	0	0	30905	0	410202	170144	170016	154071	519473	210	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140.00000299715506	0	0	0	0	0	67991	0	449631	185952	185976	169865	598812	1134	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145.00005366288573	0	0	0	0	0	120088	0	491751	202020	204400	186613	676715	2352	1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.00015390815233	0	0	0	0	0	172185	0	529776	218816	222600	205534	762157	3738	4816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155.0000072645593	0	0	0	0	0	255187	0	565344	235924	240576	223024	854420	5586	8428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160.00002980475247	0	0	0	0	0	346136	0	602316	252408	258776	241256	954222	8862	12642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165.0000294906942	0	0	0	0	0	441500	0	640341	269984	278152	260654	1062640	12978	18576	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170.0000052549902	0	0	0	0	0	558056	0	678834	288028	297024	279681	1162801	18732	26488	8257	357	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175.00000258626383	0	0	0	0	0	684325	0	718731	306488	316512	298655	1279835	25032	37582	19745	612	319	602	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180.0000040356739	0	0	0	0	0	843265	0	763074	325260	336000	317470	1395792	31374	48074	37695	1632	986	1634	197	816	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185.0000217247377	0	0	0	0	0	1023397	0	812565	345748	359184	337080	1514621	38850	62350	57081	2958	1740	3698	1773	2304	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190.00000225136486	0	0	0	0	0	1199114	0	862992	366548	381248	356743	1633450	46284	78862	82570	4131	2465	7998	5910	5616	5610	1160	0	447	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195.00002326726974	0	0	0	0	0	1382778	0	911547	384748	399840	373703	1750484	53802	95030	121342	5763	3306	11352	14775	8736	9570	5800	0	3725	1672	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.0000069796172	0	0	0	0	0	1568208	0	953082	399516	416080	388755	1880442	60648	109392	166576	6885	4060	14448	30732	12096	14454	16472	0	10132	5320	6534	0	672	350	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205.0000005525711	0	0	0	0	0	1783660	0	988416	413192	431368	403065	2001784	67788	123410	226529	8160	4640	18748	44325	15408	19008	33872	0	18327	10792	11495	0	3360	1400	1335	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210.00002445408987	0	0	0	0	0	2002644	0	1023633	425620	444192	415785	2125998	74928	137170	289354	9537	5220	22188	59888	19248	24684	58000	0	32035	22648	19602	0	6944	3500	2759	1755	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215.00000957901162	0	0	0	0	0	2233107	0	1052181	437424	456232	428028	2236570	80808	148350	344999	10761	6003	25972	76436	22944	30294	84448	0	44402	36024	29645	0	12544	5880	7120	4860	0	590	510	560	159	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220.00001048018257	0	0	0	0	0	2491826	0	1080729	448500	467712	438734	2338885	87276	158498	407824	12444	6728	29412	93969	27504	35904	106952	0	57812	48640	40051	1698	19936	10010	11570	10260	0	1888	1020	1260	636	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225.00000532238215	0	0	0	0	0	2771737	0	1105884	458328	478016	450076	2421096	93492	170452	461674	13974	7279	35002	112290	31680	40788	130152	0	71073	62624	52756	7924	30464	14140	16732	16740	0	4366	2958	2660	1696	0	629	924	801	133	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230.00000090301282	0	0	0	0	0	3038403	0	1130922	466648	487088	459404	2500076	99078	182148	511575	15606	8091	38786	127262	35088	46464	153816	0	83887	76912	64493	20942	38528	18690	23140	25650	0	7316	5610	4760	3551	600	1295	2100	2047	798	1212	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235.00000383557986	0	0	0	0	0	3340389	0	1153035	473564	496272	467407	2570440	103866	192038	562194	16728	8961	42656	143416	38736	51744	178408	0	99532	91808	76714	42450	48384	24850	30082	34155	0	12744	9486	7560	5724	1800	2331	4284	4183	3059	3535	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240.0000015158251	0	0	0	0	0	3627364	0	1172106	480428	503440	475993	2635778	109956	202702	611018	17697	9454	46010	159767	41856	57288	203928	0	111154	107160	89782	78108	59808	31290	38003	44685	704	19116	14688	11340	7738	6300	3811	7476	6764	7448	5757	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245.00001330844105	0	0	0	0	0	3900211	0	1188252	487292	510496	483254	2690705	114492	212592	647277	19125	10092	49192	176118	45120	62502	229448	0	125160	121448	102366	122822	71568	38290	48149	58185	4224	26786	19992	15120	10759	15900	5032	11256	9612	11571	9393	8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250.0000067525725	0	0	0	0	0	4163345	0	1202994	492856	518168	489932	2745632	120036	221880	689639	20349	10759	52460	191287	47760	66924	249864	0	139762	136040	115555	172064	82320	44520	57405	70200	16192	34574	27540	19530	13780	27000	6142	15792	13261	17290	13837	12220	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0
255.00000338118485	0	0	0	0	0	4367318	0	1219257	498732	524888	495497	2793379	124950	230738	723026	22185	11310	56072	205274	50688	72072	272600	0	152129	151848	128744	220740	95200	50540	65504	87750	30976	44840	35496	24850	17384	39000	7548	19908	17978	24472	18382	18330	0	2763	345	588	0	0	0	0	0	0	0	0	0	0	0
