time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.0016320634560202784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0064166927860905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.00474654508197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000461282789843	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0
20.00056104244228	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2647	0	0	0	0	0
25.001248330750737	0	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5093	0	0	0	0	0
30.00031426721445	0	8	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7868	0	0	0	0	0
35.00025216183223	0	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11554	0	0	0	0	0
40.00020274407116	0	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13655	0	0	0	0	0
45.000107333438216	0	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16719	0	0	0	0	0
50.000057809779605	0	5	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19284	0	0	0	0	0
55.00020345566645	0	4	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21314	0	0	0	0	0
60.00011686797719	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24255	0	0	0	0	0
65.00004098224638	0	8	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25786	0	0	0	0	0
70.00013894214077	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30606	0	0	0	0	0
75.00016540512966	0	6	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33627	0	0	0	0	0
80.00004025580482	0	7	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36884	0	0	0	0	0
85.00040130788402	0	7	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39761	0	0	0	0	0
90.00019801435741	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42056	0	0	0	0	0
95.000199424937	0	5	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44992	0	0	0	0	0
100.00020838514604	0	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46450	164	0	0	0	0
105.0000241859157	0	3	7	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49347	318	0	0	0	0
