time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.008475700359047031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.01114779217697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.001394743544035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000325890095963	0	9	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830	0	0	0	0	0
20.000450095129768	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	0	0	0	0	0
25.00295738648543	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7532	0	0	0	0	0
30.00001969944635	0	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10420	0	0	0	0	0
35.00069557428146	0	8	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12990	0	0	0	0	0
40.00024090219561	0	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16460	0	0	0	0	0
45.00033223837728	0	9	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19430	0	0	0	0	0
50.00011680073169	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21868	0	0	0	0	0
55.0000978583514	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24052	0	0	0	0	0
60.000053224334415	0	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26557	0	0	0	0	0
65.00009902434475	0	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29619	0	0	0	0	0
70.00001299245656	0	8	3	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32815	0	0	0	0	0
75.00004996946922	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35810	0	0	0	0	0
80.00003581934371	0	3	6	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37828	93	0	0	0	0
85.00000410942886	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41377	201	0	0	0	0
90.00007050832916	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42369	397	0	0	0	0
95.000009883055	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44287	561	0	0	0	0
100.0001043672077	0	3	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46471	937	0	0	0	0
