time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.006884783240985449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0109055523262125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.00781441745494	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
15.000424269881123	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2136	0	0	0	0	0
20.000406091565903	0	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5354	0	0	0	0	0
25.000325179243113	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7186	0	0	0	0	0
30.00077555223201	0	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9995	0	0	0	0	0
35.00016272882692	0	9	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13225	0	0	0	0	0
40.000105870681985	0	4	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16307	0	0	0	0	0
45.00005137235714	0	7	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19046	0	0	0	0	0
50.00011347436078	0	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21887	0	0	0	0	0
55.00017641492262	0	6	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25675	0	0	0	0	0
60.00000198829567	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27829	0	0	0	0	0
65.0001455868854	0	4	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30243	0	0	0	0	0
70.00006027250997	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32700	0	0	0	0	0
75.00016405190479	0	4	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35547	0	0	0	0	0
80.00020553784024	0	5	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38126	0	0	0	0	0
85.00011945864954	0	4	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40133	92	0	0	0	0
90.00008566060386	0	8	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42254	323	0	0	0	0
95.00000002607749	0	4	6	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45725	475	0	0	0	0
100.00004986105134	0	4	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48395	607	0	0	0	0
105.00017689557431	0	3	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50004	874	0	0	0	0
110.00016473765082	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48926	1282	0	0	0	0
115.00020677975756	0	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51414	1879	0	0	0	0
120.0000299275493	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53346	2586	0	0	0	0
125.00003269322109	0	1	10	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54401	4816	0	0	0	0
130.00005529335823	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54708	5885	0	0	542	0
135.00007096150864	9	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54704	6854	0	0	1752	0
140.00000303575484	12	2	5	1	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54770	8490	0	0	5406	0
145.00003496375584	13	2	0	0	0	1	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54479	9082	0	0	9065	0
150.00001861789409	12	1	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53295	11208	0	0	13213	0
155.00001831518748	5	2	0	1	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	54498	12149	0	0	14925	0
160.00002028336124	3	2	2	2	3	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	53789	13151	0	0	17469	0
165.00001998258116	11	2	0	2	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	51400	15173	0	0	23222	0
170.0000307113196	12	1	1	1	0	0	2	2	2	8	5	0	0	0	0	0	0	0	0	0	0	0	52135	15824	0	0	29932	0
175.0000008575762	10	2	0	2	1	1	2	5	3	6	12	7	0	0	0	0	0	0	0	0	0	0	50598	17119	0	0	63539	0
180.00001861805808	9	0	1	1	2	1	1	4	1	8	4	7	0	0	0	0	0	0	0	0	0	0	47467	18546	0	0	82198	0
185.00001134569516	8	1	1	3	0	0	3	5	1	7	10	5	2	0	0	0	0	0	0	0	0	0	45757	19301	0	0	115459	0
190.0000108680934	5	2	1	5	0	1	4	3	3	2	6	10	4	3	0	0	0	0	0	0	0	0	42666	20377	0	0	146358	0
195.00001952863155	3	1	1	4	0	1	5	4	2	6	9	5	7	6	3	3	0	0	0	0	0	0	40759	21078	0	0	180260	0
200.00001254072257	6	0	2	3	0	0	1	3	2	8	3	6	2	5	4	5	0	0	0	0	0	0	37260	23556	0	0	188072	0
205.00000043411288	1	1	1	1	0	0	4	2	1	5	6	4	3	6	2	8	0	0	0	0	0	0	35454	23825	0	0	208743	0
210.00000663478548	4	0	1	5	0	0	3	5	4	6	3	3	4	7	3	2	0	0	0	0	0	0	31693	24598	0	0	248952	682
215.00001749387167	4	3	3	0	0	0	1	3	4	2	0	8	11	7	0	3	1	0	0	0	0	0	27601	26525	0	0	317089	1794
220.00000637382735	1	1	1	1	0	1	0	3	7	5	1	2	7	5	2	8	2	0	0	0	0	0	24993	26599	0	0	357212	2923
225.00000469478698	3	2	0	1	0	2	1	2	1	0	1	3	8	6	5	10	8	0	0	0	0	0	22039	26202	0	0	361767	2817
230.00000609708212	3	0	0	0	0	0	3	3	7	0	2	5	4	4	7	6	1	6	0	0	0	0	20022	28364	0	0	373393	4477
235.00000663461802	1	3	0	1	0	0	5	5	0	2	0	4	5	4	3	3	0	6	1	0	0	0	18149	29377	0	0	350614	5148
240.00000108588733	1	6	1	2	0	2	1	5	4	0	0	0	8	7	2	1	1	5	4	0	0	0	15654	29998	0	0	357340	7826
245.00000063633775	1	2	1	1	1	1	1	2	4	1	1	2	5	2	5	4	2	8	14	0	0	0	14142	31608	0	0	418224	11977
250.0000077792435	0	2	0	3	2	2	1	4	3	1	0	0	3	3	2	8	12	1	11	0	0	0	12423	33136	0	0	424521	12011
255.00000214204215	2	1	1	6	0	0	3	6	5	3	5	2	3	5	2	17	5	7	13	1	0	0	10714	31427	0	0	540105	12925
260.0000027816517	0	2	2	4	0	0	2	3	0	2	0	3	7	3	0	7	0	2	14	15	0	0	7805	31637	0	0	581281	15371
265.00000115036363	0	0	5	4	0	1	0	1	5	2	0	0	2	8	1	9	1	2	5	11	0	0	6182	30774	0	0	563874	16057
270.0000050472479	1	0	4	2	0	4	0	0	4	3	2	2	7	3	7	2	0	13	1	21	0	0	5849	33846	0	0	652102	23672
275.0000023975561	2	3	3	4	0	1	0	0	11	0	1	1	5	6	5	2	1	6	2	26	0	0	4009	35429	0	0	617173	26556
280.0000000107915	5	0	3	2	0	1	0	0	3	1	5	2	4	5	2	2	9	0	5	16	0	0	2730	36732	0	0	617740	28329
285.0000018834722	3	0	3	2	1	0	4	1	4	3	0	7	7	5	1	9	10	1	8	18	0	0	1856	34348	0	0	673036	33425
290.0000030264144	1	1	2	2	1	0	0	3	4	1	4	6	2	7	1	3	1	1	0	29	5	0	551	36929	0	0	766080	32764
295.00000361587104	2	0	1	1	1	1	1	4	2	1	3	1	3	1	1	5	2	0	5	33	2	0	367	40213	0	0	794260	30383
300.00000533461673	0	1	2	0	1	0	2	0	1	2	3	2	1	1	4	8	3	6	0	32	3	0	434	37623	0	0	714706	33784
