strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,9min,YP_003043315.1,37846147.9557292,16110377.6230648,3,ecoli,272989409848.021,272989409848.021,0.000138635956525928,2
11-42,9min,YP_003043316.1,28613742.5260417,7963874.94217607,3,ecoli,272989409848.021,272989409848.021,0.000104816309694839,2
11-42,9min,YP_003043318.1,26873244.796875,13976634.9572294,2,ecoli,272989409848.021,272989409848.021,9.84406128129141e-05,2
11-42,9min,YP_003043320.1,15313972.265625,6813039.52609672,2,ecoli,272989409848.021,272989409848.021,5.60973126179165e-05,2
11-42,9min,YP_003043321.1,22083965.4140625,11930037.6989802,3,ecoli,272989409848.021,272989409848.021,8.08967843344439e-05,2
11-42,9min,YP_003043322.1,30548425.734375,17723392.5999136,3,ecoli,272989409848.021,272989409848.021,0.00011190333629199,2
11-42,9min,YP_003043324.1,47078636.7552083,23040192.4141138,3,ecoli,272989409848.021,272989409848.021,0.000172455908752717,2
11-42,9min,YP_003043325.1,285559303.509766,58493443.3314691,2,ecoli,272989409848.021,272989409848.021,0.00104604535270706,2
11-42,9min,YP_003043326.1,2475249.5625,607450.333426631,1,ecoli,272989409848.021,272989409848.021,9.0671999469797e-06,2
11-42,9min,YP_003043328.1,98797910.0429688,7615668.80765193,2,ecoli,272989409848.021,272989409848.021,0.000361911145556787,2
11-42,9min,YP_003043329.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043330.1,19031179.265625,5229438.49596964,2,ecoli,272989409848.021,272989409848.021,6.97139836897703e-05,2
11-42,9min,YP_003043331.1,26166125.0234375,8550040.05710522,2,ecoli,272989409848.021,272989409848.021,9.58503300109872e-05,2
11-42,9min,YP_003043333.1,16419530.5703125,8619634.95206106,3,ecoli,272989409848.021,272989409848.021,6.0147133837366e-05,2
11-42,9min,YP_003043337.1,3409540.96875,563266.456844973,1,ecoli,272989409848.021,272989409848.021,1.24896455530936e-05,2
11-42,9min,YP_003043341.1,35044596.2005208,30756616.3211778,3,ecoli,272989409848.021,272989409848.021,0.000128373464084306,2
11-42,9min,YP_003043342.1,2437440963.56771,625608316.956264,3,ecoli,272989409848.021,272989409848.021,0.00892870153799988,2
11-42,9min,YP_003043343.1,1318515911.81771,496877851.501117,3,ecoli,272989409848.021,272989409848.021,0.00482991597568474,2
11-42,9min,YP_003043344.1,1774211606.49219,349084864.483355,3,ecoli,272989409848.021,272989409848.021,0.00649919572880108,2
11-42,9min,YP_003043346.1,150590250.09375,49553142.6653656,3,ecoli,272989409848.021,272989409848.021,0.000551634036564226,2
11-42,9min,YP_003043347.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043348.1,65089454.2578125,16216925.3166067,3,ecoli,272989409848.021,272989409848.021,0.000238432158573657,2
11-42,9min,YP_003043349.1,56052315.4453125,61295790.5270148,3,ecoli,272989409848.021,272989409848.021,0.000205327801823953,2
11-42,9min,YP_003043351.1,10591594.2109375,1596892.77628297,1,ecoli,272989409848.021,272989409848.021,3.87985534560994e-05,2
11-42,9min,YP_003043352.1,49164579.1484375,13534980.8057788,2,ecoli,272989409848.021,272989409848.021,0.000180097019792117,2
11-42,9min,YP_003043353.1,66862147.5703125,21299607.9222686,2,ecoli,272989409848.021,272989409848.021,0.000244925792570254,2
11-42,9min,YP_003043354.1,71424020.4114583,18980180.8626007,3,ecoli,272989409848.021,272989409848.021,0.000261636597739163,2
11-42,9min,YP_003043355.1,23784979.59375,12096295.8488915,2,ecoli,272989409848.021,272989409848.021,8.71278472193905e-05,2
11-42,9min,YP_003043358.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043359.1,26845373.3333333,17474289.2622542,3,ecoli,272989409848.021,272989409848.021,9.83385155793358e-05,2
11-42,9min,YP_003043361.1,39391948.2109375,12043064.7647353,2,ecoli,272989409848.021,272989409848.021,0.000144298448181077,2
11-42,9min,YP_003043362.1,112370686.277344,32010170.5141605,2,ecoli,272989409848.021,272989409848.021,0.000411630203310461,2
11-42,9min,YP_003043371.1,25879326.6894531,4633282.41856315,2,ecoli,272989409848.021,272989409848.021,9.4799745909047e-05,2
11-42,9min,YP_003043372.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043373.1,299789208.152344,170152654.80278,3,ecoli,272989409848.021,272989409848.021,0.00109817156760492,2
11-42,9min,YP_003043373.1; YP_003045162.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043374.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043377.1,23264748.4244792,11706977.5270333,3,ecoli,272989409848.021,272989409848.021,8.52221646159501e-05,2
11-42,9min,YP_003043378.1,55060400.828125,9216329.70864286,2,ecoli,272989409848.021,272989409848.021,0.000201694273996849,2
11-42,9min,YP_003043382.1,120625750.333333,17931320.748396,3,ecoli,272989409848.021,272989409848.021,0.000441869706229586,2
11-42,9min,YP_003043384.1,76824598.5,9247485.73903848,1,ecoli,272989409848.021,272989409848.021,0.000281419702481388,2
11-42,9min,YP_003043386.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043387.1,56802505.1848958,26769711.6417159,3,ecoli,272989409848.021,272989409848.021,0.000208075856189875,2
11-42,9min,YP_003043389.1,235297776.192708,117599186.362474,3,ecoli,272989409848.021,272989409848.021,0.000861930051878947,2
11-42,9min,YP_003043391.1,7998455.546875,1509738.82291796,2,ecoli,272989409848.021,272989409848.021,2.92995085462396e-05,2
11-42,9min,YP_003043393.1,188550530.648438,59481654.9851271,3,ecoli,272989409848.021,272989409848.021,0.000690688077436437,2
11-42,9min,YP_003043394.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043395.1,131086343.653646,84694525.1925561,3,ecoli,272989409848.021,272989409848.021,0.000480188384328257,2
11-42,9min,YP_003043396.1,3425123838.86198,506850409.902574,3,ecoli,272989409848.021,272989409848.021,0.0125467278777181,2
11-42,9min,YP_003043397.1,1831574482.32422,425585665.223501,3,ecoli,272989409848.021,272989409848.021,0.00670932430435266,2
11-42,9min,YP_003043398.1,184662927.9375,56268103.1656508,3,ecoli,272989409848.021,272989409848.021,0.000676447222038047,2
11-42,9min,YP_003043399.1,603698360.363281,234646788.808212,3,ecoli,272989409848.021,272989409848.021,0.00221143509083144,2
11-42,9min,YP_003043400.1,11069756.4257812,507740.206318333,1,ecoli,272989409848.021,272989409848.021,4.05501313473808e-05,2
11-42,9min,YP_003043401.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043403.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043404.1,182154641.661458,19689478.2516689,3,ecoli,272989409848.021,272989409848.021,0.000667259003793837,2
11-42,9min,YP_003043405.1,301889396.398438,204614128.46874,3,ecoli,272989409848.021,272989409848.021,0.00110586486327988,2
11-42,9min,YP_003043406.1,29837950.4667969,2907103.29064476,2,ecoli,272989409848.021,272989409848.021,0.000109300761825919,2
11-42,9min,YP_003043407.1,299141869.445312,43658432.5235319,3,ecoli,272989409848.021,272989409848.021,0.0010958002715631,2
11-42,9min,YP_003043408.1,40896577.5898438,26634136.3084431,2,ecoli,272989409848.021,272989409848.021,0.000149810124915145,2
11-42,9min,YP_003043409.1,11782283.1875,630719.184663484,1,ecoli,272989409848.021,272989409848.021,4.31602207355202e-05,2
11-42,9min,YP_003043410.1,5596804.078125,4170505.75491179,2,ecoli,272989409848.021,272989409848.021,2.05019091445373e-05,2
11-42,9min,YP_003043411.1,16010738.421875,2652809.88569692,1,ecoli,272989409848.021,272989409848.021,5.86496686109124e-05,2
11-42,9min,YP_003043412.1,240989485.208333,48162522.139206,3,ecoli,272989409848.021,272989409848.021,0.000882779611643166,2
11-42,9min,YP_003043416.1,20855869.1992188,2060155.97711321,1,ecoli,272989409848.021,272989409848.021,7.63980888886115e-05,2
11-42,9min,YP_003043417.1,11393784.4140625,8002929.94181597,2,ecoli,272989409848.021,272989409848.021,4.17370930997127e-05,2
11-42,9min,YP_003043418.1,6432341.984375,2351280.24134501,1,ecoli,272989409848.021,272989409848.021,2.35626062855552e-05,2
11-42,9min,YP_003043420.1,2555208.234375,3613610.13974054,1,ecoli,272989409848.021,272989409848.021,9.36010021706532e-06,2
11-42,9min,YP_003043422.1,314012394.497396,37370498.7686214,3,ecoli,272989409848.021,272989409848.021,0.00115027317239966,2
11-42,9min,YP_003043424.1,25283042.1614583,7098989.37586555,3,ecoli,272989409848.021,272989409848.021,9.2615468766843e-05,2
11-42,9min,YP_003043425.1,52793266.75,16587867.5430623,3,ecoli,272989409848.021,272989409848.021,0.000193389431404651,2
11-42,9min,YP_003043427.1,18253132.9648438,3162272.46378351,2,ecoli,272989409848.021,272989409848.021,6.68638866797273e-05,2
11-42,9min,YP_003043428.1,16782948.7421875,2517073.60316451,3,ecoli,272989409848.021,272989409848.021,6.14783875738289e-05,2
11-42,9min,YP_003043434.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043436.1,0,0,1,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043437.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043444.1,39140629.0130208,16823314.7618131,3,ecoli,272989409848.021,272989409848.021,0.000143377829326094,2
11-42,9min,YP_003043446.1,168855943,129781182.959416,3,ecoli,272989409848.021,272989409848.021,0.000618543932140098,2
11-42,9min,YP_003043450.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043459.1,179241314.86849,39126017.8901525,3,ecoli,272989409848.021,272989409848.021,0.000656587063096245,2
11-42,9min,YP_003043460.1,175995679.5625,113869224.538883,2,ecoli,272989409848.021,272989409848.021,0.000644697827877207,2
11-42,9min,YP_003043461.1,10097965.2447917,7443762.26628182,3,ecoli,272989409848.021,272989409848.021,3.69903186003201e-05,2
11-42,9min,YP_003043462.1,41046306.6875,4194850.78692445,1,ecoli,272989409848.021,272989409848.021,0.000150358604424806,2
11-42,9min,YP_003043465.1; YP_003044151.1; YP_003044558.1,22648991.53125,3282618.82505923,1,ecoli,272989409848.021,272989409848.021,8.29665573615443e-05,2
11-42,9min,YP_003043466.1,24736140.6210938,7603684.90364194,2,ecoli,272989409848.021,272989409848.021,9.06120887065357e-05,2
11-42,9min,YP_003043467.1,66794504.9101562,56174660.4917493,2,ecoli,272989409848.021,272989409848.021,0.000244678007646311,2
11-42,9min,YP_003043471.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043483.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043491.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043495.1,25447713.03125,1801670.87555444,2,ecoli,272989409848.021,272989409848.021,9.32186821657926e-05,2
11-42,9min,YP_003043498.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043502.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043514.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043528.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043531.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043532.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043535.1,19136801.75,1362548.05410474,1,ecoli,272989409848.021,272989409848.021,7.01008942458751e-05,2
11-42,9min,YP_003043536.1,9081462.375,776596.816224179,1,ecoli,272989409848.021,272989409848.021,3.32667204198721e-05,2
11-42,9min,YP_003043537.1,54893193.7421875,20185433.9219618,3,ecoli,272989409848.021,272989409848.021,0.000201081770068471,2
11-42,9min,YP_003043538.1,8231427.09635417,1806068.44196176,3,ecoli,272989409848.021,272989409848.021,3.01529172905893e-05,2
11-42,9min,YP_003043546.1,104223241.753906,30849563.5248002,2,ecoli,272989409848.021,272989409848.021,0.000381784926426008,2
11-42,9min,YP_003043548.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043550.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043552.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043555.1,56732074.09375,11260523.0752358,3,ecoli,272989409848.021,272989409848.021,0.000207817856836768,2
11-42,9min,YP_003043556.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043560.1,48249250.8867188,13677680.4864385,3,ecoli,272989409848.021,272989409848.021,0.000176744038948544,2
11-42,9min,YP_003043562.1,46769629.0260417,23232658.6772115,3,ecoli,272989409848.021,272989409848.021,0.000171323968398918,2
11-42,9min,YP_003043564.1,10721720.03125,1175486.04873401,1,ecoli,272989409848.021,272989409848.021,3.92752233034204e-05,2
11-42,9min,YP_003043569.1,45958556.0234375,16517759.6244789,3,ecoli,272989409848.021,272989409848.021,0.00016835288976603,2
11-42,9min,YP_003043572.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043577.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043579.1,75132169.546875,45918632.8903683,3,ecoli,272989409848.021,272989409848.021,0.000275220088532748,2
11-42,9min,YP_003043580.1,104397316.78125,32399590.6952246,2,ecoli,272989409848.021,272989409848.021,0.000382422588624848,2
11-42,9min,YP_003043581.1,164570948.661458,7458029.90233981,3,ecoli,272989409848.021,272989409848.021,0.00060284737328484,2
11-42,9min,YP_003043582.1,121757152.796875,96527984.1368406,3,ecoli,272989409848.021,272989409848.021,0.000446014198370038,2
11-42,9min,YP_003043583.1,23413787.4309896,32583562.0883908,3,ecoli,272989409848.021,272989409848.021,8.57681162211549e-05,2
11-42,9min,YP_003043585.1,278612540.453125,85606130.7587935,2,ecoli,272989409848.021,272989409848.021,0.00102059834705029,2
11-42,9min,YP_003043587.1,14843751.0182292,9670578.55658217,3,ecoli,272989409848.021,272989409848.021,5.43748236478953e-05,2
11-42,9min,YP_003043588.1,9098503.7578125,208999.739140547,1,ecoli,272989409848.021,272989409848.021,3.33291454891155e-05,2
11-42,9min,YP_003043589.1,415633428.372396,51602402.5183999,3,ecoli,272989409848.021,272989409848.021,0.00152252583205989,2
11-42,9min,YP_003043590.1,149427547.895833,101291289.421458,3,ecoli,272989409848.021,272989409848.021,0.000547374888934419,2
11-42,9min,YP_003043591.1,19953469.4648438,3889283.11087301,2,ecoli,272989409848.021,272989409848.021,7.30924671251981e-05,2
11-42,9min,YP_003043594.1,33007103.671875,3127074.44349909,2,ecoli,272989409848.021,272989409848.021,0.000120909831961067,2
11-42,9min,YP_003043595.1,29245084.546875,10143275.155361,2,ecoli,272989409848.021,272989409848.021,0.000107129007543393,2
11-42,9min,YP_003043596.1,86129550.6875,1639980.47162564,1,ecoli,272989409848.021,272989409848.021,0.00031550509866097,2
11-42,9min,YP_003043597.1,168971697.317708,147877005.436418,3,ecoli,272989409848.021,272989409848.021,0.000618967957078548,2
11-42,9min,YP_003043598.1,4924559.1875,506325.490047233,1,ecoli,272989409848.021,272989409848.021,1.80393781218165e-05,2
11-42,9min,YP_003043600.1,214882858.1875,178173125.088787,3,ecoli,272989409848.021,272989409848.021,0.000787147231488319,2
11-42,9min,YP_003043602.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043608.1,105480002.684896,120525285.77679,3,ecoli,272989409848.021,272989409848.021,0.000386388624905335,2
11-42,9min,YP_003043609.1,513503351.078125,261446441.843033,3,ecoli,272989409848.021,272989409848.021,0.00188103762473424,2
11-42,9min,YP_003043611.1,220368216.848958,98657971.8731764,3,ecoli,272989409848.021,272989409848.021,0.000807240899826999,2
11-42,9min,YP_003043612.1,19880828.0260417,17116242.0111145,3,ecoli,272989409848.021,272989409848.021,7.28263709464397e-05,2
11-42,9min,YP_003043613.1,2429445178.54167,524911859.560344,3,ecoli,272989409848.021,272989409848.021,0.00889941181196071,2
11-42,9min,YP_003043614.1,181007749.554688,26491709.3160794,2,ecoli,272989409848.021,272989409848.021,0.000663057770832422,2
11-42,9min,YP_003043615.1,194351395.324219,69795458.535724,3,ecoli,272989409848.021,272989409848.021,0.000711937490294653,2
11-42,9min,YP_003043617.1,158970648.042969,23740722.7842341,2,ecoli,272989409848.021,272989409848.021,0.000582332655803281,2
11-42,9min,YP_003043618.1,103979993.688802,79044899.3480951,3,ecoli,272989409848.021,272989409848.021,0.000380893873306989,2
11-42,9min,YP_003043619.1,137335585.545573,19647501.4609006,3,ecoli,272989409848.021,272989409848.021,0.000503080268285976,2
11-42,9min,YP_003043622.1,16644014.0338542,8974367.62726381,3,ecoli,272989409848.021,272989409848.021,6.09694494856786e-05,2
11-42,9min,YP_003043630.1,11859681.8307292,3921920.97385624,3,ecoli,272989409848.021,272989409848.021,4.3443743247519e-05,2
11-42,9min,YP_003043635.1,12667332.53125,1421252.3242439,1,ecoli,272989409848.021,272989409848.021,4.64022854890311e-05,2
11-42,9min,YP_003043636.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043637.1,7377765.4375,1918327.39918547,1,ecoli,272989409848.021,272989409848.021,2.70258302020117e-05,2
11-42,9min,YP_003043639.1,75191260.9583333,10815643.3305521,3,ecoli,272989409848.021,272989409848.021,0.000275436548986255,2
11-42,9min,YP_003043640.1,163382847.742188,13640153.3518403,2,ecoli,272989409848.021,272989409848.021,0.000598495186436521,2
11-42,9min,YP_003043641.1,4181722,1137140.31090287,1,ecoli,272989409848.021,272989409848.021,1.5318257225905e-05,2
11-42,9min,YP_003043642.1,24637702.8789062,2124740.73338247,2,ecoli,272989409848.021,272989409848.021,9.02514969083326e-05,2
11-42,9min,YP_003043646.1,290118929.734375,127513431.036516,3,ecoli,272989409848.021,272989409848.021,0.00106274792819212,2
11-42,9min,YP_003043647.1,7757875.01953125,4267919.32642188,2,ecoli,272989409848.021,272989409848.021,2.84182270068653e-05,2
11-42,9min,YP_003043648.1,180083743.28125,130936349.354217,3,ecoli,272989409848.021,272989409848.021,0.000659673001166991,2
11-42,9min,YP_003043649.1,3852074,5447655.29406478,1,ecoli,272989409848.021,272989409848.021,1.41107085514582e-05,2
11-42,9min,YP_003043650.1,303528961.605469,64947239.958494,2,ecoli,272989409848.021,272989409848.021,0.00111187082962101,2
11-42,9min,YP_003043651.1,357576864.479818,158315919.057282,3,ecoli,272989409848.021,272989409848.021,0.00130985617602854,2
11-42,9min,YP_003043654.1,47649943.0664062,9473685.39171675,3,ecoli,272989409848.021,272989409848.021,0.000174548687045896,2
11-42,9min,YP_003043655.1,1557939.5703125,90736.4614434002,1,ecoli,272989409848.021,272989409848.021,5.70695973583677e-06,2
11-42,9min,YP_003043657.1,11739819.96875,953373.55571499,1,ecoli,272989409848.021,272989409848.021,4.30046717756773e-05,2
11-42,9min,YP_003043658.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043669.1,87426123.6796875,6945737.52737989,2,ecoli,272989409848.021,272989409848.021,0.000320254634523586,2
11-42,9min,YP_003043670.1,4065845.09375,5749973.27408936,1,ecoli,272989409848.021,272989409848.021,1.48937832277579e-05,2
11-42,9min,YP_003043671.1,2509306.59375,375679.424689208,1,ecoli,272989409848.021,272989409848.021,9.19195581669992e-06,2
11-42,9min,YP_003043682.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043688.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043690.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043699.1,28099859.953125,1885600.5749056,1,ecoli,272989409848.021,272989409848.021,0.000102933882925234,2
11-42,9min,YP_003043701.1,413869658.824219,138082550.261617,2,ecoli,272989409848.021,272989409848.021,0.00151606488711276,2
11-42,9min,YP_003043702.1,100308086.871094,24944556.8688321,2,ecoli,272989409848.021,272989409848.021,0.000367443143405956,2
11-42,9min,YP_003043704.1,7036594.76953125,2605142.00247071,2,ecoli,272989409848.021,272989409848.021,2.57760723152179e-05,2
11-42,9min,YP_003043705.1,23295120.5598958,11373667.1111645,3,ecoli,272989409848.021,272989409848.021,8.53334221751118e-05,2
11-42,9min,YP_003043733.1,15350123.5625,1282314.10605124,1,ecoli,272989409848.021,272989409848.021,5.62297400878873e-05,2
11-42,9min,YP_003043736.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043743.1,266346470.546875,43416105.8570955,2,ecoli,272989409848.021,272989409848.021,0.000975665945045836,2
11-42,9min,YP_003043759.1,5340190.3515625,1922677.04501596,1,ecoli,272989409848.021,272989409848.021,1.95618956593792e-05,2
11-42,9min,YP_003043761.1,3174288.5625,781405.230724595,1,ecoli,272989409848.021,272989409848.021,1.16278816979281e-05,2
11-42,9min,YP_003043762.1,70226518.7679036,44621091.8434339,3,ecoli,272989409848.021,272989409848.021,0.000257249974667516,2
11-42,9min,YP_003043772.1,67717695.6328125,2527972.42538894,3,ecoli,272989409848.021,272989409848.021,0.000248059789830354,2
11-42,9min,YP_003043775.1,12580908.046875,6851937.67893903,3,ecoli,272989409848.021,272989409848.021,4.60857000052824e-05,2
11-42,9min,YP_003043777.1,1867755.96875,676479.290648755,1,ecoli,272989409848.021,272989409848.021,6.8418623630485e-06,2
11-42,9min,YP_003043781.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043782.1,40319773.546875,5732911.69711208,2,ecoli,272989409848.021,272989409848.021,0.000147697207629123,2
11-42,9min,YP_003043783.1,22086175.796875,2524223.56517922,3,ecoli,272989409848.021,272989409848.021,8.09048812888779e-05,2
11-42,9min,YP_003043784.1,21963265.2246094,15003902.7611144,2,ecoli,272989409848.021,272989409848.021,8.0454641946868e-05,2
11-42,9min,YP_003043785.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043794.1,3160439.6953125,2430584.99584532,1,ecoli,272989409848.021,272989409848.021,1.15771512787693e-05,2
11-42,9min,YP_003043795.1,2106300503.03516,803303544.514804,2,ecoli,272989409848.021,272989409848.021,0.00771568576307694,2
11-42,9min,YP_003043796.1,117968641.46875,57538328.7502059,2,ecoli,272989409848.021,272989409848.021,0.000432136329150737,2
11-42,9min,YP_003043797.1,25845178.4973958,13285006.3861552,3,ecoli,272989409848.021,272989409848.021,9.46746561040018e-05,2
11-42,9min,YP_003043799.1,0,0,1,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043800.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043811.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043814.1,903127230.71875,296276452.379299,2,ecoli,272989409848.021,272989409848.021,0.00330828668856253,2
11-42,9min,YP_003043814.1; YP_003044990.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043816.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043817.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043818.1,224316520.40625,57369818.1171374,2,ecoli,272989409848.021,272989409848.021,0.000821704111273516,2
11-42,9min,YP_003043820.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043821.1,162348488.647135,114344775.819634,3,ecoli,272989409848.021,272989409848.021,0.000594706178300169,2
11-42,9min,YP_003043822.1,196378759.861979,86346166.8676759,3,ecoli,272989409848.021,272989409848.021,0.000719364022110993,2
11-42,9min,YP_003043822.1; YP_003044024.1,36898026.2890625,1522105.03094943,1,ecoli,272989409848.021,272989409848.021,0.000135162848659969,2
11-42,9min,YP_003043823.1,30121104.7838542,21169240.4734358,3,ecoli,272989409848.021,272989409848.021,0.000110337997362693,2
11-42,9min,YP_003043825.1,14558983.125,281856.82884495,1,ecoli,272989409848.021,272989409848.021,5.33316773464043e-05,2
11-42,9min,YP_003043826.1,24429237.3203125,17158864.283649,2,ecoli,272989409848.021,272989409848.021,8.94878571806604e-05,2
11-42,9min,YP_003043827.1,26578145.7695312,16841366.6433693,3,ecoli,272989409848.021,272989409848.021,9.73596220612654e-05,2
11-42,9min,YP_003043831.1,32482370.8515625,6128379.39712552,2,ecoli,272989409848.021,272989409848.021,0.000118987659153687,2
11-42,9min,YP_003043832.1,256378325.328125,42221794.5789123,3,ecoli,272989409848.021,272989409848.021,0.00093915117612385,2
11-42,9min,YP_003043833.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043835.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043836.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043837.1,6895694.9375,937289.749064294,1,ecoli,272989409848.021,272989409848.021,2.525993569252e-05,2
11-42,9min,YP_003043839.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043842.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043844.1,24982258.0097656,9111727.26419308,2,ecoli,272989409848.021,272989409848.021,9.15136525760239e-05,2
11-42,9min,YP_003043845.1,8263466.8984375,125216.910540618,1,ecoli,272989409848.021,272989409848.021,3.02702837558348e-05,2
11-42,9min,YP_003043846.1,19557767.8828125,717078.677228427,1,ecoli,272989409848.021,272989409848.021,7.16429545516095e-05,2
11-42,9min,YP_003043847.1,97814197.7421875,44549440.8955395,2,ecoli,272989409848.021,272989409848.021,0.000358307664010273,2
11-42,9min,YP_003043848.1,178236408.705729,73215980.7620238,3,ecoli,272989409848.021,272989409848.021,0.000652905945344022,2
11-42,9min,YP_003043849.1,13440555.90625,216332.292830386,1,ecoli,272989409848.021,272989409848.021,4.92347154189337e-05,2
11-42,9min,YP_003043850.1,12266374.4609375,4690601.17163957,2,ecoli,272989409848.021,272989409848.021,4.49335176326673e-05,2
11-42,9min,YP_003043851.1,43837832.6927083,13882561.1499367,3,ecoli,272989409848.021,272989409848.021,0.000160584371082797,2
11-42,9min,YP_003043852.1,8399756.7890625,5686000.77948051,2,ecoli,272989409848.021,272989409848.021,3.07695334912032e-05,2
11-42,9min,YP_003043853.1,9799572.453125,2617005.6223868,2,ecoli,272989409848.021,272989409848.021,3.58972623098479e-05,2
11-42,9min,YP_003043854.1,31289273.0039062,7556424.73121697,2,ecoli,272989409848.021,272989409848.021,0.000114617167828326,2
11-42,9min,YP_003043855.1,37715118.203125,15785797.7452626,2,ecoli,272989409848.021,272989409848.021,0.000138155975442863,2
11-42,9min,YP_003043856.1,272755172.815104,127695467.765951,3,ecoli,272989409848.021,272989409848.021,0.000999141955605356,2
11-42,9min,YP_003043859.1,141495635.328125,51423367.2465441,3,ecoli,272989409848.021,272989409848.021,0.000518319137020364,2
11-42,9min,YP_003043860.1,282733240.684896,104850962.599782,3,ecoli,272989409848.021,272989409848.021,0.00103569307264446,2
11-42,9min,YP_003043861.1,10014932.6679688,7892306.84744721,2,ecoli,272989409848.021,272989409848.021,3.66861581683489e-05,2
11-42,9min,YP_003043862.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043863.1,43232698,2871045.35420154,2,ecoli,272989409848.021,272989409848.021,0.000158367674497221,2
11-42,9min,YP_003043864.1,103483669.734375,57412014.2498866,3,ecoli,272989409848.021,272989409848.021,0.000379075766316307,2
11-42,9min,YP_003043873.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
11-42,9min,YP_003043876.1,0,0,0,ecoli,272989409848.021,272989409848.021,0,2
