time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.003241778488315077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0035168658155245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.006470894673262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000265610732756	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0
20.000678899411323	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	0	0	0	0	0
25.00176716454342	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2769	0	0	0	0	0
30.000152322447118	0	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4439	0	0	0	0	0
35.000488377758735	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	0	0	0	0	0
40.00001607004963	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6666	0	0	0	0	0
45.00010988783885	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7213	0	0	0	0	0
50.00023172300835	0	1	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9685	0	0	0	0	0
55.00013777148722	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11834	0	0	0	0	0
60.00025436630546	0	5	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13950	0	0	0	0	0
65.00029775494329	0	4	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15914	0	0	0	0	0
70.00020052614288	0	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18634	0	0	0	0	0
75.00004802617592	0	4	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21415	0	0	0	0	0
80.00003200205022	0	2	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23403	0	0	0	0	0
85.00029050092246	0	6	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24722	0	0	0	0	0
90.00022374605581	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25857	0	0	0	0	0
95.00002242233803	0	1	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27481	0	0	0	0	0
100.00012223518696	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30082	0	0	0	0	0
105.0004866082026	0	4	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33440	139	0	0	0	0
110.0000979822889	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35432	744	0	0	0	0
115.00005100982828	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35811	880	0	0	0	0
120.00000916666575	0	1	6	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37729	1113	0	0	0	0
125.0000573968392	0	5	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38464	1707	0	0	0	0
130.00003197221895	0	5	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40579	2368	0	0	0	0
135.00001141454433	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41828	2783	0	0	0	0
140.00001697392278	2	2	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43485	3131	0	0	482	0
145.00002097157295	1	1	2	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	44001	3735	0	0	1229	0
150.00001565428656	7	3	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42202	4231	0	0	2926	0
155.00001533132405	3	1	0	2	1	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	41891	5007	0	0	5441	0
160.0000100010203	6	1	3	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	44092	6312	0	0	7630	0
165.0000917123053	2	2	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	43970	7138	0	0	10071	0
170.00004546398935	4	3	3	2	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	41305	8896	0	0	9797	0
175.00004064325105	3	0	2	0	0	0	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	42765	10084	0	0	12369	0
180.00007165091313	4	1	0	1	1	1	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	40584	10974	0	0	17746	0
185.00001938009504	7	1	1	2	0	0	1	3	1	9	2	2	0	0	0	0	0	0	0	0	0	39327	11337	0	0	30173	0
190.00006117337963	5	5	1	0	1	0	1	4	2	3	1	8	0	0	0	0	0	0	0	0	0	38639	12654	0	0	47891	0
195.0000031993748	6	2	1	0	0	1	2	4	4	2	8	4	5	0	0	0	0	0	0	0	0	38559	14312	0	0	57591	0
200.0000092722319	4	2	0	2	3	0	0	1	1	8	4	1	7	3	2	2	0	0	0	0	0	35464	14924	0	0	91409	0
205.00001030233898	3	3	3	0	0	0	3	4	2	1	4	5	4	4	1	1	0	0	0	0	0	33037	16091	0	0	109753	0
