time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
9.94588473041928E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.000746668047895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.002865585063251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.020350461265187	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
20.007718699245146	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0
25.00595422441229	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1149	0	0	0	0	0
30.004594993297363	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2780	0	0	0	0	0
35.001655258027114	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4339	0	0	0	0	0
40.00017263498122	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5198	0	0	0	0	0
45.002276177128664	0	3	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7372	0	0	0	0	0
50.0002275861022	0	4	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10716	0	0	0	0	0
55.000715321441724	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12102	0	0	0	0	0
60.000220814542274	0	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14585	0	0	0	0	0
65.00089996073119	0	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17828	0	0	0	0	0
70.00025294954258	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19636	0	0	0	0	0
75.00010133925271	0	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22354	0	0	0	0	0
80.00002356804148	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23173	0	0	0	0	0
85.00038189901156	0	5	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25122	0	0	0	0	0
