time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.008980438700555992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.005624822760734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.003380413522846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.003979485486374	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0
20.004112588187724	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0
25.003206930200378	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	0	0	0	0	0
30.004117238504712	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3376	0	0	0	0	0
35.00006279272546	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4807	0	0	0	0	0
40.00000086182764	0	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6518	0	0	0	0	0
45.00064886251496	0	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9279	0	0	0	0	0
50.00105150691073	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11202	0	0	0	0	0
55.00015230137124	0	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13161	0	0	0	0	0
60.000158539347176	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14795	0	0	0	0	0
65.00060751931491	0	1	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17046	0	0	0	0	0
70.00013865829712	0	2	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19606	0	0	0	0	0
75.00082045242488	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21010	0	0	0	0	0
80.00025766512196	0	4	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23118	0	0	0	0	0
85.00013580544783	0	3	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25899	0	0	0	0	0
