time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
1.2940381519368778E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.005877801000399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.005215815185128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000112635292806	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0
20.002259623895174	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122	0	0	0	0	0
25.000011973865305	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	0	0	0	0	0
30.00014464023917	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4734	0	0	0	0	0
35.00037205639847	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6173	0	0	0	0	0
40.000003335516276	0	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7881	0	0	0	0	0
45.000031635972945	0	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10831	0	0	0	0	0
50.00017624995095	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12224	0	0	0	0	0
55.00037707374807	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13107	0	0	0	0	0
60.00011311299692	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14382	0	0	0	0	0
65.00002766138405	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16401	0	0	0	0	0
70.00017288139077	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17074	0	0	0	0	0
75.00003596692063	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18884	0	0	0	0	0
80.00001807955955	0	4	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21381	0	0	0	0	0
85.00000816509592	0	6	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24133	95	0	0	0	0
90.0001272301398	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26636	234	0	0	0	0
95.00032528686208	0	5	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28781	262	0	0	0	0
100.00021030776252	0	1	3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31391	349	0	0	0	0
105.00008301610492	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33231	262	0	0	0	0
110.0000484161467	0	2	2	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35494	401	0	0	0	0
115.00003812766339	0	4	2	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37927	819	0	0	0	0
120.00010773597465	0	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39743	1426	0	0	0	0
125.00027152254498	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40217	1759	0	0	0	0
130.0001493820753	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40472	2218	0	0	0	0
135.00004195896383	1	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42538	2797	0	0	232	0
140.00003706112517	3	1	2	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	43443	3211	0	0	1028	0
145.0001165811004	2	1	4	0	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	42784	3849	0	0	1955	0
150.00000501151328	2	7	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	44376	4703	0	0	3481	0
155.00011639297435	4	3	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43982	5347	0	0	4972	0
160.0000856851275	3	1	0	0	1	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	43249	7113	0	0	6658	0
165.00000350818453	3	0	1	1	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	45565	7792	0	0	7708	0
