time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.002615717388485206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.002302367887825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.00490333333974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.002897073301783	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0
20.00151380726367	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	0	0	0	0	0
25.001546498222883	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3187	0	0	0	0	0
30.000059899821625	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5100	0	0	0	0	0
35.0000305969503	0	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6509	0	0	0	0	0
40.000492760616034	0	7	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8770	0	0	0	0	0
45.001148917112154	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10215	0	0	0	0	0
50.00004261029356	0	3	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12565	0	0	0	0	0
55.00032201900728	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13202	0	0	0	0	0
60.00045838415847	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14826	0	0	0	0	0
65.0000786157925	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16438	0	0	0	0	0
70.00009462988781	0	4	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18682	0	0	0	0	0
75.0001114844628	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20481	0	0	0	0	0
80.00000874627194	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22024	0	0	0	0	0
85.0006633390145	0	5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24412	0	0	0	0	0
90.00006581557336	0	3	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27093	30	0	0	0	0
95.00004950108966	0	3	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28217	291	0	0	0	0
100.00010076495283	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30591	381	0	0	0	0
105.00003639536044	0	2	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32073	699	0	0	0	0
110.00008557639192	0	1	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34370	950	0	0	0	0
115.00007941428284	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35655	1100	0	0	0	0
120.00007821512695	0	1	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37064	1617	0	0	0	0
125.00048743673676	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37529	2275	0	0	0	0
130.00025830942747	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39179	2663	0	0	336	0
135.0000313795989	2	1	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40179	3830	0	0	144	0
140.0000365999334	8	2	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	39746	5198	0	0	1640	0
145.0000057672529	5	1	2	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	37778	5475	0	0	3586	0
150.00010574103206	5	1	2	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	37742	6176	0	0	5229	0
155.00004942171577	3	3	1	1	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	40155	8137	0	0	7157	0
160.0000551114789	1	1	6	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38581	9863	0	0	8367	0
165.0000543557445	5	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	37955	10542	0	0	7806	0
170.0000279201494	10	1	1	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	38021	11178	0	0	14499	0
175.000013119097	7	0	2	3	0	0	1	2	6	1	4	0	0	0	0	0	0	0	0	0	0	39965	12551	0	0	19066	0
180.0000613104529	0	0	3	0	1	0	2	1	1	5	2	1	0	0	0	0	0	0	0	0	0	37797	13179	0	0	25756	0
185.00004436744626	2	0	0	3	1	1	0	4	1	5	2	4	0	0	0	0	0	0	0	0	0	35846	14282	0	0	35004	0
190.0000057618837	3	0	2	0	0	0	2	1	3	3	5	3	1	0	0	0	0	0	0	0	0	33709	15484	0	0	49347	0
195.0000019840937	5	1	0	0	0	2	1	0	3	2	0	1	0	1	0	0	0	0	0	0	0	32466	16014	0	0	59130	0
200.00000917659744	3	0	1	1	2	1	1	7	0	6	4	5	3	4	0	2	0	0	0	0	0	31656	17261	0	0	81602	0
205.0000656775902	1	1	1	2	1	0	3	2	3	1	2	4	1	2	2	1	0	0	0	0	0	31548	17970	0	0	100241	0
210.00002490969754	1	2	2	0	2	1	4	7	1	10	3	1	6	2	1	5	0	0	0	0	0	28755	18944	0	0	108257	0
215.0000063488821	2	1	0	1	1	1	0	4	4	3	6	4	0	0	7	2	0	0	0	0	0	24882	19303	0	0	152277	2102
220.0000031074066	3	4	0	0	0	3	0	1	2	3	5	5	1	2	8	2	0	0	0	0	0	20453	20242	0	0	175355	2106
225.00000468548808	3	1	2	1	3	1	1	3	2	1	10	2	2	2	6	2	11	0	0	0	0	18074	22309	0	0	238339	1863
230.0000059424023	6	3	1	2	1	1	0	2	2	0	4	6	3	2	0	6	9	0	0	0	0	15777	24005	0	0	253049	4163
235.0000024938348	1	4	1	0	0	0	1	2	1	1	2	1	1	3	1	3	7	3	0	0	0	14122	24355	0	0	283206	5254
240.0000083154011	5	2	1	2	0	2	2	2	5	2	5	1	3	4	5	4	0	16	0	0	0	12654	24783	0	0	300160	6644
245.00000200379495	3	0	2	3	0	2	2	5	3	3	5	2	0	2	4	4	2	9	0	0	0	13193	27691	0	0	292513	9501
250.00000095568177	5	0	2	1	2	0	2	3	4	4	2	2	4	3	2	1	7	6	0	0	0	12852	29275	0	0	344532	12502
255.0000082200578	5	1	2	0	2	0	0	0	0	2	5	1	0	2	0	4	2	11	0	0	0	11099	30403	0	0	357730	12825
260.0000054753349	5	2	1	3	2	1	0	1	0	4	3	0	1	2	4	6	6	6	1	0	0	8483	29548	0	0	332571	14600
265.0000213551586	4	1	2	1	0	1	2	0	4	5	0	0	3	3	4	0	7	3	10	0	0	9137	31416	0	0	360465	15634
270.0000010874504	0	3	2	2	0	0	4	1	2	4	3	1	5	1	0	3	5	5	5	0	0	8790	33024	0	0	387793	19075
275.0000072587137	4	2	1	3	1	0	0	1	2	4	3	0	4	5	0	1	9	7	4	0	0	7716	33230	0	0	347929	23561
280.00000460037967	5	1	1	2	0	1	2	1	1	6	1	1	4	2	3	5	4	6	6	0	0	7712	34837	0	0	402865	27843
285.0000034942889	3	0	1	0	1	2	1	2	4	3	1	1	6	5	2	3	5	9	8	0	0	7033	34776	0	0	465062	29268
290.0000101692047	4	1	0	0	0	0	1	1	2	4	2	2	3	2	2	0	12	0	0	0	0	5408	32291	0	0	407656	26037
295.00001350974327	4	0	2	5	0	1	2	1	0	1	2	2	5	4	1	1	11	0	13	7	0	3807	31586	0	0	432937	30976
300.00002233327314	0	0	1	2	1	0	0	2	2	2	0	3	3	3	1	3	7	0	6	10	0	2738	32784	0	0	461943	35910
305.00000107455304	3	1	0	0	0	0	0	0	6	2	1	2	1	2	2	2	7	2	1	6	0	1785	33580	0	0	511914	40299
310.0000048276965	1	2	0	0	0	0	0	0	9	1	2	2	3	2	5	1	1	0	6	6	0	1021	31745	0	0	516226	40463
315.00000293020923	2	1	2	0	0	0	0	4	2	0	4	1	1	4	2	2	5	1	9	3	4	607	29877	0	0	546828	50568
320.00000344162765	1	3	1	0	1	0	0	1	6	0	11	3	3	3	2	1	5	4	13	7	5	53	30973	0	0	558855	53038
325.0000116194416	0	2	0	2	0	1	1	2	2	0	0	2	4	2	3	3	7	4	1	9	12	0	30159	0	0	565585	55531
330.00000290051236	6	2	1	1	1	1	3	6	2	0	0	1	1	2	1	2	7	5	5	4	3	0	28558	0	0	495327	48895
335.00000250294045	1	1	1	1	0	0	3	3	0	0	1	0	0	2	0	1	3	4	3	6	4	0	31734	0	0	528405	53916
340.0000008263916	5	1	3	1	3	0	0	3	3	4	0	1	1	1	3	0	5	4	8	6	2	0	32399	0	0	610025	63644
345.00000125073706	2	5	0	1	3	1	0	0	0	0	1	2	1	3	6	0	8	8	7	5	6	0	31416	0	0	633887	63693
350.00000117178143	2	0	1	0	0	0	0	1	3	0	0	2	2	1	2	1	4	2	5	2	1	0	30904	0	0	566021	65195
355.0000025895522	2	2	0	0	1	1	0	2	4	1	0	1	5	2	0	6	0	5	5	12	6	0	34557	0	0	594691	73841
360.00000373444783	1	0	0	0	0	0	0	0	2	2	2	0	5	3	2	5	3	7	5	7	5	0	31146	0	0	554672	69272
365.0000014753126	1	2	0	0	0	0	1	2	0	1	1	0	1	0	0	1	0	14	5	1	3	0	27938	0	0	427231	62513
370.0000038759747	3	0	1	0	1	1	1	0	2	1	1	1	4	2	0	0	0	11	8	3	2	0	27890	0	0	402191	59105
375.000009619825	0	1	1	2	0	0	1	1	2	1	1	0	5	4	0	8	0	6	6	4	4	0	27994	0	0	409506	60507
