time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.00582032396116305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.000147873591986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.003988404966414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.002261202778513	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0
20.00195365910209	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227	0	0	0	0	0
25.000709194605264	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3373	0	0	0	0	0
30.00020680540982	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5831	0	0	0	0	0
35.00068118717975	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7176	0	0	0	0	0
40.00004285386827	0	4	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9379	0	0	0	0	0
45.000163178408435	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12156	0	0	0	0	0
50.00006281548021	0	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13546	0	0	0	0	0
55.00018369387801	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16048	0	0	0	0	0
60.00021746124176	0	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16958	0	0	0	0	0
65.00006818256858	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17970	0	0	0	0	0
70.00005080070966	0	4	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20476	0	0	0	0	0
75.00035798928191	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22426	0	0	0	0	0
80.00001239305115	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23332	0	0	0	0	0
85.00002706474643	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25063	0	0	0	0	0
90.00015220851047	0	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27283	0	0	0	0	0
95.0001187532313	0	2	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29695	0	0	0	0	0
100.00002523245819	0	3	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31537	43	0	0	0	0
105.00017319842267	0	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33665	351	0	0	0	0
110.00047008990803	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35134	573	0	0	0	0
115.0000803695256	0	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36527	1063	0	0	0	0
120.00002957601494	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37860	1448	0	0	0	0
125.00000818499174	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39149	1891	0	0	0	0
130.00003195656063	3	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39750	2388	0	0	380	0
135.00013611433795	0	2	2	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41225	2531	0	0	750	0
140.00023483985746	3	0	3	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	42428	3136	0	0	2426	0
145.00004741833158	6	1	4	1	2	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	43510	4014	0	0	4392	0
150.00000275413214	6	2	1	2	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	42541	4912	0	0	5887	0
155.00003489120226	3	1	0	0	2	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	43627	5567	0	0	8603	0
160.00002298897422	2	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	44525	5659	0	0	7519	0
165.0000523640376	4	2	3	1	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	42513	7297	0	0	10221	0
170.0000114419824	2	1	3	1	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	42334	8983	0	0	13837	0
175.00003930925573	4	0	2	1	0	1	3	3	2	2	1	0	0	0	0	0	0	0	0	0	0	42482	10136	0	0	23363	0
180.00001375138706	2	1	1	1	0	1	6	1	4	7	1	3	0	0	0	0	0	0	0	0	0	41166	10466	0	0	30053	0
185.00005203931804	4	1	2	2	0	1	0	0	3	2	1	3	0	0	0	0	0	0	0	0	0	37826	11864	0	0	37213	0
190.0000604458858	4	5	3	3	1	0	0	1	1	0	4	4	6	0	0	0	0	0	0	0	0	34068	13935	0	0	47312	0
195.0000089029691	3	3	1	1	0	1	2	4	2	3	4	4	3	2	1	0	0	0	0	0	0	33433	15853	0	0	78483	0
200.00001475796847	5	1	2	0	2	0	0	2	2	3	4	4	8	3	6	5	0	0	0	0	0	31837	15795	0	0	105071	0
205.00000374523952	4	0	0	1	1	0	5	1	1	7	2	3	7	8	7	5	0	0	0	0	0	28427	16325	0	0	144473	0
210.0000061259215	3	3	1	0	1	1	0	4	4	3	4	3	4	6	8	4	0	0	0	0	0	27087	18029	0	0	180854	0
215.0000190024156	1	1	0	5	0	2	1	2	2	5	3	2	2	4	2	2	2	0	0	0	0	25642	20628	0	0	211837	0
220.00000333884702	7	1	2	1	1	2	0	3	0	2	2	1	0	0	5	3	6	0	0	0	0	23770	21699	0	0	229857	1460
225.00001396674182	1	1	1	3	2	0	2	2	1	3	6	2	0	5	1	1	15	0	0	0	0	23084	23402	0	0	266320	4460
230.00000668304088	6	3	2	2	0	0	1	1	3	3	2	2	0	5	2	1	8	3	0	0	0	21144	24112	0	0	285924	5492
235.00000355295498	1	0	0	0	0	1	2	4	1	1	3	2	3	5	5	2	13	7	0	0	0	19306	24102	0	0	344593	5364
240.0000090764567	5	2	0	1	1	3	1	0	4	2	4	1	1	1	3	2	10	8	0	0	0	17947	24842	0	0	375003	7445
245.0000029364866	4	2	0	2	0	0	3	2	5	4	3	3	2	0	7	5	6	7	0	0	0	16652	25252	0	0	407778	9410
250.00000224786845	4	2	1	1	0	1	2	0	3	1	2	1	0	5	0	3	10	5	0	0	0	13224	26332	0	0	356410	9812
255.0000003453183	0	0	1	2	0	0	0	1	1	2	5	2	3	2	1	4	6	3	1	0	0	9525	26353	0	0	387871	10843
260.00000350764395	3	2	1	0	0	3	0	1	6	2	0	1	4	5	2	2	8	5	11	0	0	8722	26838	0	0	378155	10967
265.00001114394246	0	3	0	0	1	1	0	1	2	0	0	6	2	2	0	2	8	1	7	0	0	8125	28031	0	0	347102	10540
270.00000793557416	2	4	0	0	0	1	2	0	0	2	1	1	1	2	1	5	7	4	6	0	0	6660	28003	0	0	390422	15355
275.0000344532523	5	0	2	1	0	0	2	1	2	1	4	1	6	1	0	3	5	2	11	0	0	4463	27887	0	0	402512	17415
280.0000012719989	4	0	1	0	1	1	1	0	5	3	7	0	4	1	2	1	0	0	8	0	0	3263	28059	0	0	403386	18963
285.0000005500285	2	0	2	1	3	0	0	1	4	1	2	3	4	1	0	1	3	2	7	0	0	2118	26540	0	0	423714	21429
290.00000365436466	1	1	1	0	2	0	0	1	0	1	2	2	3	5	5	0	4	6	5	4	0	2115	27254	0	0	527354	27364
295.00000221636486	3	4	1	1	2	0	1	1	1	0	4	1	1	2	3	5	5	3	12	2	0	2223	27574	0	0	471560	29040
300.00000429550624	1	0	0	2	0	1	0	2	1	1	5	2	2	1	2	2	3	3	6	4	0	1474	28198	0	0	454487	27969
