time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
4.430343165127818E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.000347264289492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.007042002621365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.023437687668961	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0
20.0025759862739	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	0	0	0	0	0
25.00021232733582	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2259	0	0	0	0	0
30.003953853061205	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3336	0	0	0	0	0
35.00111119709052	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5202	0	0	0	0	0
40.000398383298226	0	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6462	0	0	0	0	0
45.00083151467473	0	4	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8988	0	0	0	0	0
50.000131559116824	0	6	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12386	0	0	0	0	0
55.00040747669599	0	4	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15198	0	0	0	0	0
60.00037916458767	0	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17439	0	0	0	0	0
65.00073546833265	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18499	0	0	0	0	0
70.00024079032933	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19713	0	0	0	0	0
75.00113352678518	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20707	0	0	0	0	0
80.00000227790039	0	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22452	0	0	0	0	0
85.00015871726879	0	5	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24438	0	0	0	0	0
90.0000935251725	0	0	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26345	0	0	0	0	0
95.00017890082458	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29189	0	0	0	0	0
100.0000831197926	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30776	112	0	0	0	0
105.00003836897162	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31481	60	0	0	0	0
110.00010331978761	0	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33086	391	0	0	0	0
115.00000002856565	0	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35144	678	0	0	0	0
120.00003810328936	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35467	1028	0	0	0	0
125.00007053467664	0	4	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37640	1362	0	0	0	0
130.00019041756624	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36766	1654	0	0	80	0
135.0000797589605	1	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37771	3184	0	0	256	0
140.0001217795822	3	1	1	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	38066	3349	0	0	1340	0
145.00005715284476	6	0	4	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	39554	4454	0	0	2766	0
150.0000483340553	3	1	3	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	39668	5674	0	0	4401	0
155.00006225576672	8	3	1	1	2	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	38248	6788	0	0	7384	0
160.00001497092967	3	2	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40150	8125	0	0	7714	0
165.00005088131266	4	2	1	1	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	40595	9415	0	0	9335	0
170.0000725762002	2	4	2	2	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	38915	10286	0	0	11819	0
175.0000161837324	4	0	0	3	3	2	1	2	5	0	3	0	0	0	0	0	0	0	0	0	0	37414	12159	0	0	15406	0
180.00008029147835	5	2	4	0	4	0	1	3	0	3	0	2	0	0	0	0	0	0	0	0	0	37140	15110	0	0	23703	0
185.00001789738565	3	1	0	1	1	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	34840	16654	0	0	25283	0
190.00007337622827	7	4	0	1	0	0	2	2	2	3	5	3	2	0	0	0	0	0	0	0	0	33631	16859	0	0	48685	0
195.0000658127522	3	3	1	1	1	0	0	3	2	4	4	4	4	1	0	0	0	0	0	0	0	33878	17896	0	0	65631	0
200.000027362627	7	1	1	2	1	1	3	0	1	4	4	4	6	3	3	1	0	0	0	0	0	30108	19311	0	0	89056	0
205.0000059666251	6	1	2	2	1	0	1	3	3	2	7	3	0	2	2	2	0	0	0	0	0	28910	19571	0	0	111479	0
210.00000474620165	8	1	1	0	2	2	0	1	3	4	8	4	7	1	5	3	0	0	0	0	0	25471	19781	0	0	142110	0
215.00000553255595	2	2	2	0	1	0	2	2	1	3	4	4	3	0	3	7	0	0	0	0	0	23496	20323	0	0	161225	0
220.00003190676108	2	3	0	0	0	0	1	0	2	2	8	2	3	2	4	1	2	0	0	0	0	20281	20062	0	0	192832	0
225.00002506772495	1	0	0	1	0	1	0	1	3	3	2	4	7	2	3	1	4	0	0	0	0	19660	21321	0	0	210429	101
230.00000640315818	1	1	0	1	2	2	1	2	5	4	4	2	1	2	3	5	7	0	0	0	0	18047	22855	0	0	264346	2271
235.00000283213652	9	0	1	1	2	0	0	0	4	1	4	2	7	4	3	3	1	1	0	0	0	17314	25975	0	0	255646	5086
240.00003867226587	3	0	2	0	1	0	2	1	7	3	5	5	1	4	3	3	0	4	0	0	0	15383	25899	0	0	285352	8104
245.00001775499464	2	2	1	3	2	0	0	2	1	3	2	2	1	1	1	1	1	5	0	0	0	13321	27169	0	0	270391	13995
250.0000052334559	2	1	1	2	0	2	0	0	1	1	4	1	3	0	0	0	0	4	0	0	0	11192	28077	0	0	260204	14612
255.00000045767217	6	1	0	1	0	2	1	0	1	2	0	4	3	3	0	0	6	7	0	0	0	10229	28012	0	0	243071	12251
260.00000326220305	3	0	0	0	0	0	3	1	2	2	4	2	2	1	0	3	3	2	0	0	0	10878	28570	0	0	255982	8358
265.00000069527675	1	2	0	2	1	1	4	0	2	1	4	2	2	2	1	2	5	4	7	0	0	10756	31270	0	0	296688	13704
270.0000083485402	5	2	1	2	1	2	3	1	3	1	1	1	4	1	0	6	5	5	7	0	0	9425	31604	0	0	308493	16748
275.0000064756009	3	1	3	2	2	1	0	2	0	2	1	1	2	1	3	3	10	3	3	0	0	7734	30297	0	0	366259	20618
280.00000938620263	5	4	2	1	1	1	0	2	3	1	0	1	3	6	4	5	5	4	5	0	0	6824	33248	0	0	340079	24174
285.00000226926807	3	1	1	2	2	0	3	0	0	1	4	4	1	1	2	7	9	3	1	0	0	6138	34700	0	0	357726	26979
290.00000529809716	3	2	0	0	1	1	2	1	1	0	1	3	6	7	3	4	2	3	0	0	0	5369	34969	0	0	381108	27779
295.00000070257465	3	1	2	3	0	0	0	1	0	2	1	3	0	0	2	4	3	1	4	2	0	4332	34613	0	0	408053	30135
300.0000015169155	1	4	2	1	0	0	0	0	0	3	2	3	1	1	1	3	3	5	12	6	0	2883	34652	0	0	380268	32178
305.0000014555121	0	1	0	1	1	0	1	1	3	0	1	3	1	6	0	1	6	4	15	9	0	1427	32693	0	0	422515	42693
310.0000143489709	0	4	0	3	0	1	0	1	0	0	1	1	4	2	2	6	5	6	6	0	0	1090	36192	0	0	488522	46782
