time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
8.518054768666374E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.008507878711274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.002803541349067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.00623190551355	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0
20.000215951917507	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549	0	0	0	0	0
25.00031779625793	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513	0	0	0	0	0
30.00012496214493	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5173	0	0	0	0	0
35.00035696391646	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6470	0	0	0	0	0
40.0002326117446	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8015	0	0	0	0	0
45.00050624102677	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8570	0	0	0	0	0
50.000274705892906	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10572	0	0	0	0	0
55.00003975727803	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11896	0	0	0	0	0
60.00077854385183	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14303	0	0	0	0	0
65.00015591602994	0	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15323	0	0	0	0	0
70.00015160823804	0	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18271	0	0	0	0	0
