time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
7.767415812093077E-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.001943625392931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.008967409527227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.003872250893156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0
20.00350397391829	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245	0	0	0	0	0
25.00017503358209	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2902	0	0	0	0	0
30.00037312329587	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4250	0	0	0	0	0
35.00120737205006	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5826	0	0	0	0	0
40.000726862462805	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7465	0	0	0	0	0
45.001022058406626	0	3	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10096	0	0	0	0	0
50.000145690696414	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11710	0	0	0	0	0
55.00107060319397	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12965	0	0	0	0	0
60.00065617508677	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15080	0	0	0	0	0
65.00008826959723	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17376	0	0	0	0	0
70.00006272518661	0	4	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18607	0	0	0	0	0
75.00047882776421	0	6	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21116	0	0	0	0	0
80.00009389893613	0	3	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23223	154	0	0	0	0
85.00019847776949	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24614	208	0	0	0	0
90.00004276472842	0	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25931	236	0	0	0	0
95.00009193681308	0	3	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29897	218	0	0	0	0
100.00014355591156	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32781	235	0	0	0	0
105.00026746665003	0	3	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34716	336	0	0	0	0
110.0001760885163	0	2	3	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37067	666	0	0	0	0
115.00006970306204	0	1	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39220	920	0	0	0	0
120.00003912834048	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40092	1877	0	0	0	0
125.00008705140465	0	3	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41731	2179	0	0	0	0
130.00018336409457	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42491	2772	0	0	0	0
135.0000268930464	1	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43646	2921	0	0	104	0
140.00004940512002	2	0	3	3	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	44692	3218	0	0	1174	0
145.00001623827671	2	1	4	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	45723	4432	0	0	1753	0
150.0000486845949	2	1	3	2	1	2	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	44978	5111	0	0	3764	0
155.00007441427294	6	3	6	1	2	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	43232	6102	0	0	6689	0
160.00007700905894	4	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	44053	6497	0	0	7368	0
165.00010306149633	5	1	4	1	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	46334	7503	0	0	9943	0
170.00000588683585	2	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	45751	9332	0	0	11471	0
175.00000064384997	8	0	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	45878	10389	0	0	16863	0
180.00002441722734	1	0	2	0	0	1	1	3	0	8	4	1	0	0	0	0	0	0	0	0	0	42421	11590	0	0	25943	0
185.00000694925072	1	2	6	3	1	0	3	8	4	3	5	7	0	0	0	0	0	0	0	0	0	42333	13250	0	0	42667	0
190.0000442607036	4	1	0	0	0	1	3	3	3	2	8	1	3	0	0	0	0	0	0	0	0	40952	14254	0	0	53352	0
195.0000000922884	3	1	0	1	0	0	1	2	3	1	3	3	3	1	0	0	0	0	0	0	0	39002	13936	0	0	81240	0
200.00001323233712	4	3	0	1	3	2	5	2	2	4	6	5	2	2	2	1	0	0	0	0	0	37794	14573	0	0	104135	0
205.00000575495645	3	0	2	0	0	0	2	2	4	3	2	2	3	2	2	1	0	0	0	0	0	36763	16532	0	0	122381	0
210.00000174039616	4	2	3	1	1	1	3	1	0	4	4	5	2	1	2	4	0	0	0	0	0	34440	18154	0	0	132542	0
215.0000056345634	4	1	1	0	2	0	3	1	0	0	2	4	4	4	3	3	1	0	0	0	0	31844	18591	0	0	139255	0
220.00000147396975	5	2	0	3	1	0	0	3	2	1	5	2	4	1	0	2	4	0	0	0	0	27437	19516	0	0	160598	189
225.00003998987532	3	0	4	1	0	2	0	2	3	0	2	5	2	0	4	5	4	0	0	0	0	24431	20764	0	0	219927	1371
230.00002380440776	4	2	0	1	1	1	1	5	5	1	4	3	1	0	1	5	8	0	0	0	0	24403	21785	0	0	245228	2994
235.00000027855737	1	3	1	1	0	1	1	1	1	3	5	5	3	3	1	2	8	3	0	0	0	21848	23421	0	0	290941	7137
240.00002012762076	1	1	0	2	2	1	1	1	1	1	3	2	1	6	3	3	13	14	0	0	0	18253	23198	0	0	318019	9457
245.00000431094796	0	1	1	3	4	0	1	2	1	1	5	3	7	2	1	4	12	0	0	0	0	19493	25814	0	0	364593	11899
250.00000232618268	2	1	1	4	0	1	1	2	1	0	5	2	1	4	1	4	2	6	0	0	0	17840	28257	0	0	301578	10788
255.00000060303333	1	0	0	2	2	1	5	2	0	2	3	2	2	6	2	2	4	3	0	0	0	16112	29520	0	0	291462	12073
260.0000030321896	3	2	1	0	2	4	0	2	0	0	0	4	3	3	2	7	1	4	3	0	0	15030	31145	0	0	355762	12510
265.0000133961298	5	1	1	0	3	1	3	1	1	1	3	2	0	5	0	5	6	3	9	0	0	14858	32102	0	0	400240	12157
270.0000328479837	0	0	0	0	0	0	1	0	3	0	3	0	6	2	0	0	5	2	7	0	0	12853	31779	0	0	372210	13473
275.0000195429712	5	4	2	2	0	0	2	0	1	4	1	2	2	2	6	4	2	6	2	0	0	9914	32577	0	0	351763	18184
280.0000164829161	1	0	2	1	1	0	2	1	1	4	2	3	5	2	3	1	3	6	11	0	0	8412	33881	0	0	427557	25886
285.0000011699043	0	0	2	1	1	0	0	0	1	1	2	3	2	3	4	2	3	2	8	0	0	6797	32697	0	0	503680	30384
290.00000444325053	0	1	2	1	0	0	0	0	4	0	4	4	2	2	4	2	5	1	5	0	0	4271	30250	0	0	504925	32898
295.0000049062724	0	2	1	0	1	0	0	0	1	1	0	2	2	1	3	4	4	4	7	2	0	2486	27414	0	0	479481	29752
300.00000315962694	0	2	2	1	2	0	0	0	6	3	2	0	1	10	0	4	8	2	10	8	0	1976	27728	0	0	465732	37445
305.0000070113652	1	2	2	1	1	1	0	0	10	1	0	3	4	1	1	3	13	2	7	2	0	1585	28956	0	0	487238	38694
310.0000005841938	0	1	1	2	0	0	0	1	4	2	2	5	3	3	4	3	1	1	3	10	1	825	28566	0	0	495882	39775
315.00000598209107	0	1	1	0	0	1	0	0	0	1	1	2	2	0	1	6	13	3	8	3	6	624	28596	0	0	502953	40319
