time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.020463389766391497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.001547683995733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.000324272806326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.002363292999734	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0
20.00048408277283	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976	0	0	0	0	0
25.000148203666416	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3078	0	0	0	0	0
30.000060526631874	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4635	0	0	0	0	0
35.000222550816645	0	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5844	0	0	0	0	0
40.00043008617805	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7317	0	0	0	0	0
45.000248293656405	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9464	0	0	0	0	0
50.000106952702566	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11329	0	0	0	0	0
55.00028366626935	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12629	0	0	0	0	0
60.00006152129872	0	6	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14640	0	0	0	0	0
65.00004272194141	0	3	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17491	0	0	0	0	0
70.00039027781699	0	6	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18569	0	0	0	0	0
75.00003384264838	0	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21200	0	0	0	0	0
