time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.001065962590432129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.010106800107046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.000907469946476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.007022746740391	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0
20.008802880191407	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0
25.001222653239623	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	0	0	0	0	0
30.00049633930877	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2568	0	0	0	0	0
35.00373994316373	0	5	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4678	0	0	0	0	0
40.00133991299955	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6403	0	0	0	0	0
45.00026725680341	0	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7953	0	0	0	0	0
50.00041761255837	0	3	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11341	0	0	0	0	0
55.00039810316001	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13282	0	0	0	0	0
60.00032773392723	0	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15484	0	0	0	0	0
65.00016406446369	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17144	0	0	0	0	0
70.00042191915588	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18451	0	0	0	0	0
75.00018059357261	0	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20266	0	0	0	0	0
80.00006494114386	0	1	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22344	0	0	0	0	0
85.00016778188697	0	4	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24661	0	0	0	0	0
90.00041496595605	0	4	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26735	0	0	0	0	0
95.00011863179822	0	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28730	60	0	0	0	0
100.00008840278993	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30027	202	0	0	0	0
105.00029763826977	0	4	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32036	305	0	0	0	0
110.00021001071063	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33463	582	0	0	0	0
115.0000246162514	0	2	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34795	707	0	0	0	0
120.00009452240373	0	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37169	1078	0	0	0	0
125.00006091185652	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38670	1003	0	0	0	0
130.00010221139772	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40355	1300	0	0	232	0
135.0000511179249	0	4	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41420	1978	0	0	152	0
140.00007529161724	2	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42566	2558	0	0	451	0
145.00002914663992	3	4	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	42555	2959	0	0	1577	0
150.00003957557246	4	1	2	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	42316	3570	0	0	3492	0
155.00004653693975	4	2	1	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	42390	4905	0	0	4896	0
160.00008665117264	5	1	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	43822	5771	0	0	6793	0
165.0000057612874	5	0	2	2	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	43318	6551	0	0	7386	0
170.0000201146613	3	0	0	2	1	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	41746	7447	0	0	10218	0
175.0000311145524	3	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	37280	7676	0	0	11706	0
180.00000224187573	4	1	1	1	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0	0	35259	8882	0	0	20838	0
185.00004294687858	1	0	0	2	1	0	0	2	4	1	2	1	0	0	0	0	0	0	0	0	0	33969	9073	0	0	23931	0
190.0000436603248	5	1	1	2	1	3	0	0	9	2	2	6	0	0	0	0	0	0	0	0	0	38807	10398	0	0	40509	0
195.00001231054154	1	3	1	2	0	0	0	0	3	2	0	3	2	2	0	0	0	0	0	0	0	39403	12594	0	0	43790	0
200.00005571517298	1	3	2	0	0	0	1	3	1	1	3	6	6	1	2	0	0	0	0	0	0	35447	13315	0	0	62278	0
205.00000362428895	2	1	0	3	1	1	0	2	0	4	1	1	0	4	3	0	0	0	0	0	0	32045	13695	0	0	82941	0
210.00000819925629	4	1	3	1	0	0	0	1	1	2	2	6	3	2	6	6	0	0	0	0	0	30713	15881	0	0	93708	0
215.00000348760645	0	2	1	2	0	1	0	4	4	1	1	2	6	7	3	6	0	0	0	0	0	32196	16883	0	0	125635	638
220.00002300957723	3	4	1	0	0	1	0	4	2	6	4	2	4	3	3	5	1	0	0	0	0	32932	18969	0	0	170495	0
225.0000235053037	9	1	1	1	1	0	1	8	2	5	0	9	2	3	2	0	3	0	0	0	0	31272	17555	0	0	172486	69
230.00001032147293	6	1	1	0	1	2	1	1	2	3	1	0	2	3	2	5	8	0	0	0	0	27173	18662	0	0	216142	595
235.00000378540796	1	2	0	3	0	0	0	1	1	3	1	0	2	1	4	2	8	0	0	0	0	22221	20505	0	0	226556	2621
240.00000287044443	4	1	2	0	1	1	2	1	0	2	2	4	2	2	0	4	9	4	0	0	0	18121	20436	0	0	258249	7138
245.0000002502486	1	0	1	2	0	1	0	2	4	1	1	2	3	2	4	9	4	3	0	0	0	18293	22964	0	0	306970	8324
250.00000930142997	0	1	0	0	0	1	1	2	2	0	3	4	5	3	2	3	5	3	0	0	0	16177	23115	0	0	295148	9983
255.00000042469583	0	1	0	2	1	0	1	5	2	1	2	4	2	2	3	2	8	4	0	0	0	15367	23939	0	0	341401	11997
260.00001592279176	0	2	2	0	0	1	4	0	0	1	0	4	2	0	3	0	4	8	2	0	0	13054	24603	0	0	378113	11556
265.0000118801776	2	1	0	2	3	0	0	2	0	0	4	1	2	0	2	3	6	6	0	0	0	10277	23939	0	0	361936	12825
270.00000510673306	3	1	3	0	1	0	0	2	7	1	4	3	2	2	3	4	2	1	8	0	0	9074	24553	0	0	360940	14801
275.000004516732	1	0	2	1	3	0	0	2	2	2	5	0	1	3	4	3	5	2	5	0	0	8433	24069	0	0	329265	14369
280.0000226945553	0	3	1	0	2	2	0	2	3	3	3	2	3	4	3	2	9	1	4	0	0	7706	26159	0	0	321962	16636
285.000000069305	3	1	1	0	1	0	0	0	4	1	8	2	2	4	3	6	15	1	6	0	0	6077	27245	0	0	328371	18146
290.00000655032966	2	3	1	3	1	1	0	1	3	0	1	5	3	3	1	3	1	2	8	0	0	4227	29123	0	0	324976	18961
295.0000026693797	2	1	1	1	0	3	2	3	4	1	2	2	2	5	2	5	0	2	17	0	0	2030	26677	0	0	383832	23715
300.0000192648461	0	0	1	1	1	0	0	1	3	0	2	1	6	1	4	0	1	9	8	6	0	2406	28179	0	0	467074	28814
305.00000013022014	4	1	1	1	0	2	0	3	2	3	3	0	3	2	2	2	7	9	8	6	0	3031	31289	0	0	606671	36286
310.0000012677327	4	2	2	1	0	2	0	0	3	3	7	2	3	3	3	1	7	12	10	2	0	2861	31223	0	0	601972	40761
315.0000008897163	3	1	1	0	0	1	2	0	0	1	2	2	4	4	2	3	5	6	9	6	0	2919	31863	0	0	551254	44187
320.0000103788378	3	1	1	1	0	0	0	3	0	1	3	0	2	1	1	5	4	2	6	8	9	2343	33515	0	0	513719	44064
325.00000379412813	0	2	0	2	0	3	0	3	1	2	2	2	6	3	0	4	6	6	8	9	4	1676	34487	0	0	533442	48302
330.0000039490041	1	1	1	2	0	1	3	0	3	2	3	1	5	0	2	2	10	10	7	10	2	1168	34841	0	0	566710	54219
335.00000106606996	0	0	3	1	3	0	2	3	8	1	2	3	2	3	1	1	8	2	9	3	0	1100	34360	0	0	525635	53117
340.0000157234098	0	2	1	4	1	2	1	1	2	1	2	1	0	3	2	6	2	4	6	1	0	377	34864	0	0	469674	47586
345.00000257634554	1	3	2	2	1	0	1	1	6	4	2	0	5	5	0	2	2	1	7	1	1	183	34663	0	0	485039	47292
350.0000091746107	0	0	2	1	2	0	1	0	5	2	4	0	2	0	4	1	7	3	1	5	6	37	33845	0	0	487289	44950
355.0000105928265	0	2	0	1	2	1	0	0	2	3	1	4	5	1	4	2	2	3	2	5	7	0	32657	0	0	478301	44200
360.00002117656567	1	1	1	3	0	0	0	1	0	0	1	1	4	3	3	0	7	1	6	6	11	0	30546	0	0	508757	46470
365.0000088993152	0	6	1	2	1	1	0	1	1	1	1	2	2	3	4	2	3	1	7	2	5	0	32827	0	0	515975	44634
370.0000003268722	0	1	1	0	1	1	0	0	0	2	3	2	0	0	2	4	2	4	4	2	6	0	32767	0	0	511319	52868
375.00000458189913	0	1	0	2	1	1	0	1	0	0	0	1	2	2	1	7	6	4	0	5	5	0	33201	0	0	517846	59100
380.0000010102992	0	1	2	0	2	0	1	0	1	1	1	1	3	2	1	3	7	9	5	1	4	0	33734	0	0	506508	57581
385.0000015061399	0	2	1	1	1	0	0	2	1	3	2	3	0	4	3	0	7	1	2	5	2	0	37191	0	0	548893	61712
390.0000155302877	1	1	2	2	0	1	0	2	1	0	5	1	3	6	1	2	5	3	2	1	4	0	37136	0	0	568893	56798
395.00000399536157	3	2	0	2	2	1	2	1	0	2	4	0	2	1	0	2	4	8	0	1	7	0	38734	0	0	461511	43943
400.0000067421079	0	0	2	1	1	1	2	3	0	2	1	0	1	2	4	4	8	2	3	2	7	0	41223	0	0	467164	46264
405.0000073280136	3	0	0	2	0	0	1	1	2	2	2	0	2	1	3	3	10	4	2	6	13	0	42598	0	0	431614	49070
410.00000573692205	1	1	3	1	1	0	0	4	3	0	2	1	4	3	1	4	6	8	4	4	8	0	41320	0	0	421786	49375
415.00000962408615	3	2	1	1	0	0	0	3	5	0	4	1	0	4	0	1	7	7	0	0	10	0	38803	0	0	402259	50670
420.000002287897	1	1	0	2	0	1	2	1	2	0	1	1	6	3	6	1	5	7	5	1	4	0	37886	0	0	454336	53049
425.0000013095898	2	0	2	3	0	3	4	3	4	1	4	0	3	2	4	0	4	3	5	7	8	0	35532	0	0	477729	60635
430.00001761189543	1	0	3	1	0	0	2	1	0	1	3	3	2	1	3	1	1	7	5	3	5	0	33955	0	0	451530	60520
435.0000027664132	2	2	0	1	0	0	1	1	1	0	2	0	3	0	2	2	3	5	2	6	0	0	32141	0	0	359916	54366
440.00000136737214	0	1	2	1	0	1	0	0	2	0	2	2	0	3	2	3	1	4	3	8	0	0	31955	0	0	393711	59290
445.00000196331246	7	1	1	1	0	0	1	2	2	3	3	1	0	4	0	0	6	4	0	1	0	0	32359	0	0	409527	57508
450.00001164959195	3	1	0	0	2	0	2	1	2	3	1	1	4	0	1	6	1	6	2	2	0	0	31587	0	0	363373	49117
