time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.0026099512581835168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.007118841077289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.005080324333857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.006595013932493	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0
20.011023945113223	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	0	0	0	0	0
25.000091283746247	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032	0	0	0	0	0
30.000045089291415	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3585	0	0	0	0	0
35.00034580176288	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4721	0	0	0	0	0
40.000038522224216	0	4	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6319	0	0	0	0	0
45.00096204669671	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8624	0	0	0	0	0
50.00062803420582	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10248	0	0	0	0	0
55.00100029856955	0	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11859	0	0	0	0	0
60.0002455035433	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13225	0	0	0	0	0
65.00094909660376	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15371	0	0	0	0	0
70.00035561997822	0	5	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17032	0	0	0	0	0
75.00001312476951	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18755	0	0	0	0	0
80.00009737158905	0	4	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21003	0	0	0	0	0
85.00000554772349	0	1	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23765	0	0	0	0	0
90.00014473003915	0	3	4	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26253	0	0	0	0	0
95.00001025229679	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28805	0	0	0	0	0
100.0005483246855	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29674	0	0	0	0	0
105.00007050646289	0	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31412	0	0	0	0	0
110.0000068485326	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33785	108	0	0	0	0
115.00000708938401	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35759	234	0	0	0	0
120.00026746112482	0	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36494	655	0	0	0	0
125.00002621838115	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37728	699	0	0	0	0
130.000110994504	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38826	921	0	0	45	0
135.0002035536682	3	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40280	1287	0	0	452	0
140.00010106235032	3	4	0	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	41463	2060	0	0	2030	0
145.00011171366504	4	1	3	1	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	41650	2844	0	0	3499	0
150.00000872963656	5	0	0	2	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	40601	3274	0	0	5121	0
155.00001390575565	2	1	3	2	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	40453	4222	0	0	6724	0
