119.999036	gene 0.3	1	2	0.500000
125.000809	gene 0.3	1	2	0.500000
129.999418	gene 0.3	2	2	1.000000
135.001411	gene 0.3	3	2	1.500000
139.999075	gene 0.3	3	2	1.500000
145.001160	gene 0.3	2	2	1.000000
150.001451	gene 0.3	2	2	1.000000
150.001451	protein_kinase-0.7	1	2	0.500000
154.999507	gene 0.3	2	2	1.000000
154.999507	protein_kinase-0.7	1	2	0.500000
154.999507	rnapol-1	1	1	1.000000
159.999779	gene 0.3	2	3	0.666667
159.999779	protein_kinase-0.7	1	2	0.500000
159.999779	rnapol-1	1	2	0.500000
164.999056	gene 0.3	3	3	1.000000
164.999056	protein_kinase-0.7	2	2	1.000000
164.999056	rnapol-1	1	2	0.500000
169.999860	gene 0.3	4	3	1.333333
169.999860	protein_kinase-0.7	2	3	0.666667
169.999860	rnapol-1	1	2	0.500000
174.999054	gene 0.3	3	3	1.000000
174.999054	protein_kinase-0.7	4	3	1.333333
174.999054	rnapol-1	2	2	1.000000
179.999408	gene 0.3	3	3	1.000000
179.999408	protein_kinase-0.7	5	3	1.666667
179.999408	rnapol-1	2	2	1.000000
185.000456	gene 0.3	3	4	0.750000
185.000456	protein_kinase-0.7	5	3	1.666667
185.000456	rnapol-1	2	2	1.000000
189.999262	gene 0.3	3	4	0.750000
189.999262	protein_kinase-0.7	6	3	2.000000
189.999262	rnapol-1	2	2	1.000000
194.999740	gene 0.3	5	5	1.000000
194.999740	protein_kinase-0.7	8	4	2.000000
194.999740	rnapol-1	2	2	1.000000
199.999352	gene 0.3	7	5	1.400000
199.999352	protein_kinase-0.7	8	4	2.000000
199.999352	rnapol-1	2	2	1.000000
204.999107	gene 0.3	7	5	1.400000
204.999107	protein_kinase-0.7	8	5	1.600000
204.999107	rnapol-1	2	2	1.000000
210.000094	gene 0.3	7	5	1.400000
210.000094	protein_kinase-0.7	9	5	1.800000
210.000094	rnapol-1	2	3	0.666667
214.999106	gene 0.3	4	5	0.800000
214.999106	protein_kinase-0.7	9	5	1.800000
214.999106	rnapol-1	2	3	0.666667
219.999097	gene 0.3	3	6	0.500000
219.999097	protein_kinase-0.7	8	5	1.600000
219.999097	rnapol-1	4	3	1.333333
225.001427	gene 0.3	1	6	0.166667
225.001427	protein_kinase-0.7	9	5	1.800000
225.001427	rnapol-1	4	3	1.333333
229.999520	gene 0.3	3	6	0.500000
229.999520	gene 1.1	0	2	0.000000
229.999520	gene 1.3	1	1	1.000000
229.999520	protein_kinase-0.7	9	6	1.500000
229.999520	rnapol-1	4	3	1.333333
234.999878	gene 0.3	4	7	0.571429
234.999878	gene 1.1	0	2	0.000000
234.999878	gene 1.3	1	2	0.500000
234.999878	protein_kinase-0.7	8	6	1.333333
234.999878	rnapol-1	4	4	1.000000
239.999238	gene 0.3	6	7	0.857143
239.999238	gene 1.1	0	2	0.000000
239.999238	gene 1.3	1	2	0.500000
239.999238	protein_kinase-0.7	10	6	1.666667
239.999238	rnapol-1	4	4	1.000000
244.999785	gene 0.3	6	7	0.857143
244.999785	gene 1.1	0	2	0.000000
244.999785	gene 1.3	1	2	0.500000
244.999785	protein_kinase-0.7	10	6	1.666667
244.999785	rnapol-1	4	5	0.800000
249.999118	gene 0.3	5	7	0.714286
249.999118	gene 1.1	0	2	0.000000
249.999118	gene 1.2	1	2	0.500000
249.999118	gene 1.3	1	2	0.500000
249.999118	protein_kinase-0.7	10	7	1.428571
249.999118	rnapol-1	6	5	1.200000
255.001624	gene 0.3	6	7	0.857143
255.001624	gene 1.1	1	2	0.500000
255.001624	gene 1.2	1	2	0.500000
255.001624	gene 1.3	1	2	0.500000
255.001624	protein_kinase-0.7	11	7	1.571429
255.001624	rnapol-1	6	5	1.200000
259.999243	gene 0.3	5	7	0.714286
259.999243	gene 1.1	1	2	0.500000
259.999243	gene 1.2	1	2	0.500000
259.999243	gene 1.3	1	2	0.500000
259.999243	protein_kinase-0.7	11	7	1.571429
259.999243	rnapol-1	5	5	1.000000
264.999036	gene 0.3	6	7	0.857143
264.999036	gene 1.1	1	2	0.500000
264.999036	gene 1.2	2	2	1.000000
264.999036	gene 1.3	1	2	0.500000
264.999036	protein_kinase-0.7	11	7	1.571429
264.999036	rnapol-1	5	5	1.000000
269.999267	gene 0.3	4	7	0.571429
269.999267	gene 1.1	0	2	0.000000
269.999267	gene 1.2	2	3	0.666667
269.999267	gene 1.3	1	2	0.500000
269.999267	protein_kinase-0.7	11	7	1.571429
269.999267	rnapol-1	7	6	1.166667
274.999197	gene 0.3	3	7	0.428571
274.999197	gene 1.1	2	3	0.666667
274.999197	gene 1.2	2	3	0.666667
274.999197	gene 1.3	2	2	1.000000
274.999197	protein_kinase-0.7	11	7	1.571429
274.999197	rnapol-1	9	6	1.500000
279.999468	gene 0.3	3	7	0.428571
279.999468	gene 1.1	0	3	0.000000
279.999468	gene 1.2	2	3	0.666667
279.999468	gene 1.3	2	3	0.666667
279.999468	protein_kinase-0.7	13	7	1.857143
279.999468	rnapol-1	10	6	1.666667
284.999549	gene 0.3	5	7	0.714286
284.999549	gene 1.1	0	3	0.000000
284.999549	gene 1.2	1	3	0.333333
284.999549	gene 1.3	3	3	1.000000
284.999549	protein_kinase-0.7	11	7	1.571429
284.999549	rnapol-1	12	7	1.714286
289.999066	gene 0.3	7	7	1.000000
289.999066	gene 1.1	0	3	0.000000
289.999066	gene 1.2	2	3	0.666667
289.999066	gene 1.3	3	3	1.000000
289.999066	protein_kinase-0.7	11	7	1.571429
289.999066	rnapol-1	13	7	1.857143
294.999761	gene 0.3	8	7	1.142857
294.999761	gene 1.1	0	4	0.000000
294.999761	gene 1.2	3	4	0.750000
294.999761	gene 1.3	3	3	1.000000
294.999761	protein_kinase-0.7	11	7	1.571429
294.999761	rnapol-1	15	7	2.142857
300.000126	gene 0.3	7	7	1.000000
300.000126	gene 1.1	0	4	0.000000
300.000126	gene 1.2	3	4	0.750000
300.000126	gene 1.3	3	3	1.000000
300.000126	protein_kinase-0.7	10	7	1.428571
300.000126	rnapol-1	17	7	2.428571
305.000448	gene 0.3	7	7	1.000000
305.000448	gene 1.1	0	5	0.000000
305.000448	gene 1.2	3	5	0.600000
305.000448	gene 1.3	3	4	0.750000
305.000448	protein_kinase-0.7	12	7	1.714286
305.000448	rnapol-1	17	7	2.428571
309.999076	gene 0.3	5	7	0.714286
309.999076	gene 1.1	0	5	0.000000
309.999076	gene 1.2	3	5	0.600000
309.999076	gene 1.3	3	4	0.750000
309.999076	protein_kinase-0.7	10	7	1.428571
309.999076	rnapol-1	16	7	2.285714
314.999314	gene 0.3	4	7	0.571429
314.999314	gene 1.1	0	5	0.000000
314.999314	gene 1.2	1	5	0.200000
314.999314	gene 1.3	4	5	0.800000
314.999314	protein_kinase-0.7	11	7	1.571429
314.999314	rnapol-1	16	7	2.285714
319.999211	gene 0.3	4	7	0.571429
319.999211	gene 1.1	0	5	0.000000
319.999211	gene 1.2	1	5	0.200000
319.999211	gene 1.3	4	5	0.800000
319.999211	protein_kinase-0.7	12	7	1.714286
319.999211	rnapol-1	17	7	2.428571
324.999022	gene 0.3	2	8	0.250000
324.999022	gene 1.1	0	5	0.000000
324.999022	gene 1.2	2	5	0.400000
324.999022	gene 1.3	4	5	0.800000
324.999022	protein_kinase-0.7	12	7	1.714286
324.999022	rnapol-1	18	7	2.571429
329.999086	gene 0.3	2	9	0.222222
329.999086	gene 1.1	1	5	0.200000
329.999086	gene 1.2	2	6	0.333333
329.999086	gene 1.3	4	5	0.800000
329.999086	protein_kinase-0.7	13	7	1.857143
329.999086	rnapol-1	18	7	2.571429
334.999140	gene 0.3	1	9	0.111111
334.999140	gene 1.1	1	6	0.166667
334.999140	gene 1.2	5	6	0.833333
334.999140	gene 1.3	4	5	0.800000
334.999140	protein_kinase-0.7	13	8	1.625000
334.999140	rnapol-1	18	7	2.571429
339.999856	gene 0.3	2	9	0.222222
339.999856	gene 1.1	0	6	0.000000
339.999856	gene 1.2	5	6	0.833333
339.999856	gene 1.3	4	5	0.800000
339.999856	protein_kinase-0.7	12	8	1.500000
339.999856	rnapol-1	17	7	2.428571
345.001854	gene 0.3	4	9	0.444444
345.001854	gene 1.1	2	6	0.333333
345.001854	gene 1.2	4	7	0.571429
345.001854	gene 1.3	4	6	0.666667
345.001854	protein_kinase-0.7	11	9	1.222222
345.001854	rnapol-1	17	7	2.428571
349.999469	gene 0.3	5	10	0.500000
349.999469	gene 1.1	0	7	0.000000
349.999469	gene 1.2	1	7	0.142857
349.999469	gene 1.3	4	6	0.666667
349.999469	protein_kinase-0.7	10	9	1.111111
349.999469	rnapol-1	17	7	2.428571
354.999010	gene 0.3	6	10	0.600000
354.999010	gene 1.1	0	7	0.000000
354.999010	gene 1.2	2	7	0.285714
354.999010	gene 1.3	4	6	0.666667
354.999010	protein_kinase-0.7	9	9	1.000000
354.999010	rnapol-1	17	7	2.428571
359.999118	gene 0.3	5	10	0.500000
359.999118	gene 1.1	0	7	0.000000
359.999118	gene 1.2	2	7	0.285714
359.999118	gene 1.3	4	7	0.571429
359.999118	protein_kinase-0.7	7	9	0.777778
359.999118	rnapol-1	16	7	2.285714
364.999081	gene 0.3	3	11	0.272727
364.999081	gene 1.1	1	7	0.142857
364.999081	gene 1.2	2	7	0.285714
364.999081	gene 1.3	4	7	0.571429
364.999081	protein_kinase-0.7	8	10	0.800000
364.999081	rnapol-1	13	7	1.857143
369.999778	gene 0.3	3	11	0.272727
369.999778	gene 1.1	0	7	0.000000
369.999778	gene 1.2	2	7	0.285714
369.999778	gene 1.3	5	7	0.714286
369.999778	protein_kinase-0.7	6	10	0.600000
369.999778	rnapol-1	15	7	2.142857
374.999481	gene 0.3	2	11	0.181818
374.999481	gene 1.1	1	7	0.142857
374.999481	gene 1.2	2	7	0.285714
374.999481	gene 1.3	6	7	0.857143
374.999481	protein_kinase-0.7	5	10	0.500000
374.999481	rnapol-1	13	8	1.625000
380.002154	gene 0.3	2	12	0.166667
380.002154	gene 1.1	0	7	0.000000
380.002154	gene 1.2	3	7	0.428571
380.002154	gene 1.3	6	7	0.857143
380.002154	protein_kinase-0.7	9	11	0.818182
380.002154	rnapol-1	13	9	1.444444
384.999069	gene 0.3	2	12	0.166667
384.999069	gene 1.1	1	7	0.142857
384.999069	gene 1.2	4	7	0.571429
384.999069	gene 1.3	7	7	1.000000
384.999069	protein_kinase-0.7	7	11	0.636364
384.999069	rnapol-1	13	9	1.444444
390.000153	gene 0.3	3	12	0.250000
390.000153	gene 1.1	0	7	0.000000
390.000153	gene 1.2	3	7	0.428571
390.000153	gene 1.3	9	7	1.285714
390.000153	protein_kinase-0.7	7	11	0.636364
390.000153	rnapol-1	10	9	1.111111
394.999737	gene 0.3	3	12	0.250000
394.999737	gene 1.1	0	7	0.000000
394.999737	gene 1.2	4	7	0.571429
394.999737	gene 1.3	10	7	1.428571
394.999737	protein_kinase-0.7	8	12	0.666667
394.999737	rnapol-1	9	9	1.000000
399.999005	gene 0.3	3	12	0.250000
399.999005	gene 1.1	0	7	0.000000
399.999005	gene 1.2	5	7	0.714286
399.999005	gene 1.3	10	7	1.428571
399.999005	protein_kinase-0.7	10	12	0.833333
399.999005	rnapol-1	9	10	0.900000
404.999560	gene 0.3	5	12	0.416667
404.999560	gene 1.1	0	7	0.000000
404.999560	gene 1.2	4	7	0.571429
404.999560	gene 1.3	10	7	1.428571
404.999560	protein_kinase-0.7	11	12	0.916667
404.999560	rnapol-1	11	10	1.100000
410.000568	gene 0.3	6	12	0.500000
410.000568	gene 1.1	1	7	0.142857
410.000568	gene 1.2	4	7	0.571429
410.000568	gene 1.3	10	7	1.428571
410.000568	protein_kinase-0.7	11	12	0.916667
410.000568	rnapol-1	10	10	1.000000
414.999136	gene 0.3	6	12	0.500000
414.999136	gene 1.1	0	7	0.000000
414.999136	gene 1.2	3	7	0.428571
414.999136	gene 1.3	10	7	1.428571
414.999136	protein_kinase-0.7	12	12	1.000000
414.999136	rnapol-1	9	11	0.818182
419.999386	gene 0.3	6	12	0.500000
419.999386	gene 1.1	0	7	0.000000
419.999386	gene 1.2	1	7	0.142857
419.999386	gene 1.3	10	7	1.428571
419.999386	protein_kinase-0.7	13	12	1.083333
419.999386	rnapol-1	10	11	0.909091
424.999021	gene 0.3	4	12	0.333333
424.999021	gene 1.1	0	7	0.000000
424.999021	gene 1.2	2	7	0.285714
424.999021	gene 1.3	11	7	1.571429
424.999021	protein_kinase-0.7	14	12	1.166667
424.999021	rnapol-1	10	11	0.909091
429.999168	gene 0.3	2	12	0.166667
429.999168	gene 1.1	2	7	0.285714
429.999168	gene 1.2	1	7	0.142857
429.999168	gene 1.3	11	7	1.571429
429.999168	protein_kinase-0.7	14	12	1.166667
429.999168	rnapol-1	11	12	0.916667
435.000549	gene 0.3	3	12	0.250000
435.000549	gene 1.1	3	8	0.375000
435.000549	gene 1.2	2	8	0.250000
435.000549	gene 1.3	11	7	1.571429
435.000549	protein_kinase-0.7	15	12	1.250000
435.000549	rnapol-1	12	12	1.000000
439.999426	gene 0.3	4	12	0.333333
439.999426	gene 1.1	2	8	0.250000
439.999426	gene 1.2	3	8	0.375000
439.999426	gene 1.3	12	7	1.714286
439.999426	protein_kinase-0.7	16	12	1.333333
439.999426	rnapol-1	14	12	1.166667
445.000191	gene 0.3	9	12	0.750000
445.000191	gene 1.1	1	9	0.111111
445.000191	gene 1.2	3	9	0.333333
445.000191	gene 1.3	12	8	1.500000
445.000191	protein_kinase-0.7	16	12	1.333333
445.000191	rnapol-1	14	12	1.166667
449.999637	gene 0.3	8	12	0.666667
449.999637	gene 1.1	0	9	0.000000
449.999637	gene 1.2	2	9	0.222222
449.999637	gene 1.3	14	8	1.750000
449.999637	protein_kinase-0.7	15	12	1.250000
449.999637	rnapol-1	15	12	1.250000
454.999164	gene 0.3	9	12	0.750000
454.999164	gene 1.1	3	9	0.333333
454.999164	gene 1.2	2	9	0.222222
454.999164	gene 1.3	14	9	1.555556
454.999164	protein_kinase-0.7	14	12	1.166667
454.999164	rnapol-1	17	12	1.416667
459.999388	gene 0.3	11	13	0.846154
459.999388	gene 1.1	0	9	0.000000
459.999388	gene 1.2	3	10	0.300000
459.999388	gene 1.3	14	9	1.555556
459.999388	protein_kinase-0.7	15	12	1.250000
459.999388	rnapol-1	17	12	1.416667
464.999775	gene 0.3	12	13	0.923077
464.999775	gene 1.1	1	10	0.100000
464.999775	gene 1.2	4	10	0.400000
464.999775	gene 1.3	15	9	1.666667
464.999775	protein_kinase-0.7	16	12	1.333333
464.999775	rnapol-1	17	12	1.416667
469.999063	gene 0.3	10	13	0.769231
469.999063	gene 1.1	1	10	0.100000
469.999063	gene 1.2	5	10	0.500000
469.999063	gene 1.3	16	9	1.777778
469.999063	protein_kinase-0.7	17	12	1.416667
469.999063	rnapol-1	17	12	1.416667
474.999378	gene 0.3	10	13	0.769231
474.999378	gene 1.1	0	10	0.000000
474.999378	gene 1.2	7	10	0.700000
474.999378	gene 1.3	16	10	1.600000
474.999378	protein_kinase-0.7	15	13	1.153846
474.999378	rnapol-1	17	12	1.416667
479.999529	gene 0.3	6	13	0.461538
479.999529	gene 1.1	2	11	0.181818
479.999529	gene 1.2	7	11	0.636364
479.999529	gene 1.3	17	10	1.700000
479.999529	protein_kinase-0.7	15	13	1.153846
479.999529	rnapol-1	20	12	1.666667
484.999036	gene 0.3	2	13	0.153846
484.999036	gene 1.1	0	11	0.000000
484.999036	gene 1.2	6	11	0.545455
484.999036	gene 1.3	20	10	2.000000
484.999036	protein_kinase-0.7	14	13	1.076923
484.999036	rnapol-1	20	12	1.666667
489.999089	gene 0.3	2	13	0.153846
489.999089	gene 1.1	3	11	0.272727
489.999089	gene 1.2	5	12	0.416667
489.999089	gene 1.3	20	11	1.818182
489.999089	protein_kinase-0.7	12	13	0.923077
489.999089	rnapol-1	20	12	1.666667
494.999013	gene 0.3	0	13	0.000000
494.999013	gene 1.1	1	12	0.083333
494.999013	gene 1.2	2	12	0.166667
494.999013	gene 1.3	20	11	1.818182
494.999013	protein_kinase-0.7	10	13	0.769231
494.999013	rnapol-1	20	12	1.666667
499.999488	gene 0.3	2	13	0.153846
499.999488	gene 1.1	1	12	0.083333
499.999488	gene 1.2	4	12	0.333333
499.999488	gene 1.3	22	11	2.000000
499.999488	protein_kinase-0.7	12	13	0.923077
499.999488	rnapol-1	21	12	1.750000
504.999625	gene 0.3	4	13	0.307692
504.999625	gene 1.1	0	12	0.000000
504.999625	gene 1.2	5	12	0.416667
504.999625	gene 1.3	23	12	1.916667
504.999625	protein_kinase-0.7	12	13	0.923077
504.999625	rnapol-1	23	12	1.916667
509.999016	gene 0.3	4	13	0.307692
509.999016	gene 1.1	0	12	0.000000
509.999016	gene 1.2	7	12	0.583333
509.999016	gene 1.3	24	12	2.000000
509.999016	protein_kinase-0.7	13	13	1.000000
509.999016	rnapol-1	22	12	1.833333
514.999032	gene 0.3	5	13	0.384615
514.999032	gene 1.1	1	12	0.083333
514.999032	gene 1.2	8	12	0.666667
514.999032	gene 1.3	26	12	2.166667
514.999032	protein_kinase-0.7	12	13	0.923077
514.999032	rnapol-1	21	13	1.615385
519.999623	gene 0.3	3	13	0.230769
519.999623	gene 1.1	2	12	0.166667
519.999623	gene 1.2	9	12	0.750000
519.999623	gene 1.3	26	12	2.166667
519.999623	protein_kinase-0.7	11	13	0.846154
519.999623	rnapol-1	21	13	1.615385
524.999262	gene 0.3	3	14	0.214286
524.999262	gene 1.1	2	12	0.166667
524.999262	gene 1.2	9	12	0.750000
524.999262	gene 1.3	29	12	2.416667
524.999262	protein_kinase-0.7	10	13	0.769231
524.999262	rnapol-1	20	13	1.538462
529.999024	gene 0.3	3	14	0.214286
529.999024	gene 1.1	0	12	0.000000
529.999024	gene 1.2	8	12	0.666667
529.999024	gene 1.3	30	12	2.500000
529.999024	protein_kinase-0.7	10	13	0.769231
529.999024	rnapol-1	19	13	1.461538
534.999699	gene 0.3	4	14	0.285714
534.999699	gene 1.1	0	12	0.000000
534.999699	gene 1.2	5	12	0.416667
534.999699	gene 1.3	31	12	2.583333
534.999699	protein_kinase-0.7	10	13	0.769231
534.999699	rnapol-1	21	13	1.615385
539.999016	gene 0.3	4	14	0.285714
539.999016	gene 1.1	0	12	0.000000
539.999016	gene 1.2	4	12	0.333333
539.999016	gene 1.3	33	12	2.750000
539.999016	protein_kinase-0.7	12	14	0.857143
539.999016	rnapol-1	20	13	1.538462
544.999532	gene 0.3	3	14	0.214286
544.999532	gene 1.1	0	12	0.000000
544.999532	gene 1.2	7	12	0.583333
544.999532	gene 1.3	35	12	2.916667
544.999532	protein_kinase-0.7	11	14	0.785714
544.999532	rnapol-1	21	13	1.615385
549.999106	gene 0.3	2	14	0.142857
549.999106	gene 1.1	2	12	0.166667
549.999106	gene 1.2	7	12	0.583333
549.999106	gene 1.3	35	12	2.916667
549.999106	protein_kinase-0.7	12	14	0.857143
549.999106	rnapol-1	21	13	1.615385
554.999331	gene 0.3	5	14	0.357143
554.999331	gene 1.1	2	12	0.166667
554.999331	gene 1.2	8	12	0.666667
554.999331	gene 1.3	35	12	2.916667
554.999331	protein_kinase-0.7	11	14	0.785714
554.999331	rnapol-1	20	13	1.538462
559.999171	gene 0.3	6	14	0.428571
559.999171	gene 1.1	0	12	0.000000
559.999171	gene 1.2	8	12	0.666667
559.999171	gene 1.3	38	12	3.166667
559.999171	protein_kinase-0.7	11	14	0.785714
559.999171	rnapol-1	20	13	1.538462
564.999486	gene 0.3	6	14	0.428571
564.999486	gene 1.1	1	12	0.083333
564.999486	gene 1.2	6	12	0.500000
564.999486	gene 1.3	38	12	3.166667
564.999486	protein_kinase-0.7	8	14	0.571429
564.999486	rnapol-1	21	13	1.615385
569.999911	gene 0.3	8	15	0.533333
569.999911	gene 1.1	2	12	0.166667
569.999911	gene 1.2	5	12	0.416667
569.999911	gene 1.3	39	12	3.250000
569.999911	protein_kinase-0.7	9	14	0.642857
569.999911	rnapol-1	19	13	1.461538
574.999033	gene 0.3	6	15	0.400000
574.999033	gene 1.1	1	13	0.076923
574.999033	gene 1.2	4	13	0.307692
574.999033	gene 1.3	40	12	3.333333
574.999033	protein_kinase-0.7	9	14	0.642857
574.999033	rnapol-1	18	14	1.285714
579.999554	gene 0.3	4	15	0.266667
579.999554	gene 1.1	0	13	0.000000
579.999554	gene 1.2	4	13	0.307692
579.999554	gene 1.3	41	12	3.416667
579.999554	protein_kinase-0.7	9	15	0.600000
579.999554	rnapol-1	18	14	1.285714
584.999862	gene 0.3	5	15	0.333333
584.999862	gene 1.1	1	13	0.076923
584.999862	gene 1.2	2	13	0.153846
584.999862	gene 1.3	42	13	3.230769
584.999862	protein_kinase-0.7	10	15	0.666667
584.999862	rnapol-1	19	14	1.357143
589.999262	gene 0.3	2	15	0.133333
589.999262	gene 1.1	1	13	0.076923
589.999262	gene 1.2	2	13	0.153846
589.999262	gene 1.3	43	13	3.307692
589.999262	protein_kinase-0.7	9	15	0.600000
589.999262	rnapol-1	18	14	1.285714
594.999022	gene 0.3	1	15	0.066667
594.999022	gene 1.1	0	13	0.000000
594.999022	gene 1.2	3	13	0.230769
594.999022	gene 1.3	43	13	3.307692
594.999022	protein_kinase-0.7	8	15	0.533333
594.999022	rnapol-1	18	14	1.285714
599.999062	gene 0.3	3	15	0.200000
599.999062	gene 1.1	1	13	0.076923
599.999062	gene 1.2	4	13	0.307692
599.999062	gene 1.3	44	13	3.384615
599.999062	protein_kinase-0.7	8	15	0.533333
599.999062	rnapol-1	18	14	1.285714
604.999367	gene 0.3	3	15	0.200000
604.999367	gene 1.1	0	13	0.000000
604.999367	gene 1.2	5	13	0.384615
604.999367	gene 1.3	46	13	3.538462
604.999367	protein_kinase-0.7	8	15	0.533333
604.999367	rnapol-1	19	14	1.357143
609.999028	gene 0.3	3	15	0.200000
609.999028	gene 1.1	1	13	0.076923
609.999028	gene 1.2	4	13	0.307692
609.999028	gene 1.3	47	13	3.615385
609.999028	protein_kinase-0.7	8	15	0.533333
609.999028	rnapol-1	20	14	1.428571
614.999090	gene 0.3	4	16	0.250000
614.999090	gene 1.1	2	13	0.153846
614.999090	gene 1.2	3	13	0.230769
614.999090	gene 1.3	48	13	3.692308
614.999090	protein_kinase-0.7	9	15	0.600000
614.999090	rnapol-1	21	14	1.500000
619.999061	gene 0.3	2	16	0.125000
619.999061	gene 1.1	2	13	0.153846
619.999061	gene 1.2	2	13	0.153846
619.999061	gene 1.3	48	13	3.692308
619.999061	protein_kinase-0.7	9	15	0.600000
619.999061	rnapol-1	20	15	1.333333
624.999112	gene 0.3	2	16	0.125000
624.999112	gene 1.1	0	13	0.000000
624.999112	gene 1.2	1	13	0.076923
624.999112	gene 1.3	49	13	3.769231
624.999112	protein_kinase-0.7	9	15	0.600000
624.999112	rnapol-1	20	15	1.333333
629.999152	gene 0.3	2	16	0.125000
629.999152	gene 1.1	2	13	0.153846
629.999152	gene 1.2	1	13	0.076923
629.999152	gene 1.3	49	13	3.769231
629.999152	protein_kinase-0.7	8	16	0.500000
629.999152	rnapol-1	19	15	1.266667
634.999080	gene 0.3	2	16	0.125000
634.999080	gene 1.1	0	13	0.000000
634.999080	gene 1.2	1	14	0.071429
634.999080	gene 1.3	49	13	3.769231
634.999080	protein_kinase-0.7	9	16	0.562500
634.999080	rnapol-1	19	15	1.266667
639.999008	gene 0.3	2	16	0.125000
639.999008	gene 1.1	1	14	0.071429
639.999008	gene 1.2	1	14	0.071429
639.999008	gene 1.3	49	13	3.769231
639.999008	protein_kinase-0.7	8	16	0.500000
639.999008	rnapol-1	19	15	1.266667
644.999220	gene 0.3	3	16	0.187500
644.999220	gene 1.1	1	14	0.071429
644.999220	gene 1.2	3	14	0.214286
644.999220	gene 1.3	49	13	3.769231
644.999220	protein_kinase-0.7	8	16	0.500000
644.999220	rnapol-1	20	15	1.333333
649.999958	gene 0.3	4	16	0.250000
649.999958	gene 1.1	1	14	0.071429
649.999958	gene 1.2	3	14	0.214286
649.999958	gene 1.3	50	14	3.571429
649.999958	protein_kinase-0.7	9	16	0.562500
649.999958	rnapol-1	22	15	1.466667
654.999683	gene 0.3	8	16	0.500000
654.999683	gene 1.1	2	14	0.142857
654.999683	gene 1.2	5	14	0.357143
654.999683	gene 1.3	51	14	3.642857
654.999683	protein_kinase-0.7	8	16	0.500000
