time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.007881687503006333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.012482398087434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.011404923484374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.002075210376296	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0
20.001865097718024	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059	0	0	0	0	0
25.00181942791116	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3337	0	0	0	0	0
30.00151127423992	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376	0	0	0	0	0
35.00004295709044	0	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5278	0	0	0	0	0
40.00048250126168	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8055	0	0	0	0	0
45.000624108944464	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9767	0	0	0	0	0
50.00004825839856	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11966	0	0	0	0	0
55.00021827274911	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13287	0	0	0	0	0
60.00003086716059	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14350	0	0	0	0	0
65.00004668218217	0	3	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16400	0	0	0	0	0
70.0000848690293	0	2	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18340	0	0	0	0	0
75.00023256899823	0	4	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20456	0	0	0	0	0
80.00017681643592	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22742	0	0	0	0	0
85.00006594953575	0	2	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24210	0	0	0	0	0
90.00008224793737	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25237	38	0	0	0	0
95.00011246399853	0	2	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27780	219	0	0	0	0
100.00027234075968	0	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29357	236	0	0	0	0
105.00007017318715	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30387	350	0	0	0	0
110.00000348150864	0	4	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31492	445	0	0	0	0
115.00000801689212	0	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33483	510	0	0	0	0
120.0002198761142	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34255	637	0	0	0	0
125.00007443176217	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34587	1147	0	0	0	0
130.00009576190902	2	2	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36017	2035	0	0	136	0
135.00010005119418	2	3	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36774	2768	0	0	1074	0
140.00000741673537	4	0	4	1	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38337	3294	0	0	1915	0
145.00015619369478	7	1	1	0	0	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38933	3877	0	0	3272	0
150.0001642171209	5	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39247	4238	0	0	5496	0
155.00007620055405	2	0	1	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37297	4686	0	0	5672	0
160.0000591318257	6	1	1	0	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40136	5564	0	0	9434	0
165.0000296040266	3	2	2	1	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	39811	6098	0	0	11960	0
170.00001714093025	6	1	2	1	2	1	1	1	1	7	1	0	0	0	0	0	0	0	0	0	0	0	37972	7445	0	0	21152	0
175.00001497813912	3	3	2	1	2	0	1	4	2	6	2	2	0	0	0	0	0	0	0	0	0	0	35531	8833	0	0	32986	0
180.00005012224412	5	0	0	1	1	0	2	4	2	0	4	6	1	0	0	0	0	0	0	0	0	0	37010	9511	0	0	42245	0
