time	phi0L	A1	A2	A3	B	C	phi1.1A	phi1.1B	phi1.3	phi1.5	phi1.6	phi2.5	phi3.8	phi4c	phi4.3	phi4.7	phi6.5	phi9	phi10	phi13	phi17	phiOR	coli Pol	coli Pol-P	coli Pol-2.0	coli Pol-P-2.0	gp1	gp1-3.5
0.013559881415319467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.003871653924213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.000919170405448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.000695359610674	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
20.00036261842053	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0
25.002190817501905	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2405	0	0	0	0	0
30.00251463700285	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	0	0	0	0	0
35.00026885325037	0	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5423	0	0	0	0	0
40.00011986457437	0	2	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6983	0	0	0	0	0
45.00010699264179	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9372	0	0	0	0	0
50.00003164013642	0	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10689	0	0	0	0	0
55.00140728236189	0	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13320	0	0	0	0	0
60.000160446839445	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15408	0	0	0	0	0
65.00022228499896	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17457	0	0	0	0	0
70.00000130382074	0	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19067	0	0	0	0	0
75.00012556062197	0	5	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21275	192	0	0	0	0
80.00027896167568	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22585	227	0	0	0	0
85.0001358520805	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24366	213	0	0	0	0
90.00001147410815	0	1	1	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26560	330	0	0	0	0
95.00001887331467	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28390	603	0	0	0	0
100.00001670398741	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29135	451	0	0	0	0
105.00007027670978	0	3	2	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31996	1153	0	0	0	0
110.00004255323731	0	7	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33496	2101	0	0	0	0
115.0000352013546	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34606	2938	0	0	0	0
