44.999127	proteinX	8	72	0.111111
44.999127	proteinY	53	68	0.779412
44.999127	rnapol	35	89	0.393258
45.999040	proteinX	5	75	0.066667
45.999040	proteinY	53	70	0.757143
45.999040	rnapol	42	91	0.461538
46.999063	proteinX	2	77	0.025974
46.999063	proteinY	53	73	0.726027
46.999063	rnapol	44	94	0.468085
47.999869	proteinX	2	79	0.025316
47.999869	proteinY	49	75	0.653333
47.999869	rnapol	46	96	0.479167
48.999314	proteinX	3	82	0.036585
48.999314	proteinY	45	78	0.576923
48.999314	rnapol	49	98	0.500000
49.999109	proteinX	3	84	0.035714
49.999109	proteinY	47	81	0.580247
49.999109	rnapol	49	101	0.485149
50.999158	proteinX	3	87	0.034483
50.999158	proteinY	50	82	0.609756
50.999158	rnapol	44	103	0.427184
51.999005	proteinX	4	89	0.044944
51.999005	proteinY	49	85	0.576471
51.999005	rnapol	44	106	0.415094
52.999314	proteinX	7	91	0.076923
52.999314	proteinY	48	87	0.551724
52.999314	rnapol	40	108	0.370370
53.999099	proteinX	8	94	0.085106
53.999099	proteinY	48	90	0.533333
53.999099	rnapol	43	111	0.387387
54.999271	proteinX	6	97	0.061856
54.999271	proteinY	49	92	0.532609
54.999271	rnapol	42	113	0.371681
55.999613	proteinX	10	99	0.101010
55.999613	proteinY	46	94	0.489362
55.999613	rnapol	42	115	0.365217
56.999456	proteinX	5	101	0.049505
56.999456	proteinY	48	97	0.494845
56.999456	rnapol	42	117	0.358974
57.999253	proteinX	7	103	0.067961
57.999253	proteinY	45	99	0.454545
57.999253	rnapol	48	120	0.400000
58.999291	proteinX	10	105	0.095238
58.999291	proteinY	45	101	0.445545
58.999291	rnapol	40	122	0.327869
59.999139	proteinX	11	108	0.101852
59.999139	proteinY	43	104	0.413462
59.999139	rnapol	42	123	0.341463
